"Year","Species","Metric.Tons","Pounds","LandedValue","TaxonKey","FishingEntityName","Landings","ObservedPrice","Country"
2010,"ROCKFISH, SPECKLED",0.2,457,591,400573,"USA",0.20729171309,2851.05463788321,"USA"
2010,"ROCKFISH, SPLITNOSE",81.5,179672,53953,400573,"USA",81.49784830264,662.017478052267,"USA"
2010,"ROCKFISH, SQUARESPOT",0.1,128,414,400573,"USA",0.05805982336,7130.57629254213,"USA"
2010,"ROCKFISH, STARRY",0.8,1766,7299,400573,"USA",0.80104412542,9111.85759732402,"USA"
2010,"ROCKFISH, TREEFISH",1.6,3520,30451,400573,"USA",1.5966451424,19071.8646187264,"USA"
2010,"ROCKFISH, VERMILION",14.6,32121,79251,400573,"USA",14.56984051677,5439.38692457076,"USA"
2010,"ROCKFISH, WIDOW",135.4,298443,132269,600502,"USA",135.37146767991,977.08181987621,"USA"
2010,"ROCKFISH, YELLOWEYE",4,8767,9047,400573,"USA",3.97664430779,2275.03374699052,"USA"
2010,"ROCKFISH, YELLOWMOUTH",0.1,132,65,400573,"USA",0.05987419284,1085.60962439523,"USA"
2010,"ROCKFISH, YELLOWTAIL",861.7,1899750,948581,600503,"USA",861.7121049075,1100.80964929908,"USA"
2010,"ROCKFISHES",14636.6,32267954,10713750,400573,"USA",14636.497729911,731.9886353759,"USA"
2010,"ROSEFISH, BLACKBELLY",5.7,12511,20895,600076,"USA",5.67489414107,3682.00700851492,"USA"
2010,"RUDDERFISH, BANDED",24.9,54847,44443,500928,"USA",24.87818071739,1786.42483969634,"USA"
2010,"RUNNER, BLUE",120.4,265477,246947,601933,"USA",120.41834161049,2050.74240931489,"USA"
2010,"RUNNER, RAINBOW",1.1,2332,4485,600412,"USA",1.05777740684,4240.02249527949,"USA"
2010,"SABLEFISH",18287.8,40317190,124384950,600512,"USA",18287.5697638403,6801.61178364685,"USA"
2010,"SAILFISH",14.7,32366,41061,500488,"USA",14.68097064742,2796.8859134812,"USA"
2010,"SALMON, CHINOOK",6041.7,13319460,38155563,600244,"USA",6041.6054285202,6315.46754441818,"USA"
2010,"SALMON, CHUM",52434.4,115596943,74919439,600241,"USA",52433.8913401249,1428.83614176215,"USA"
2010,"SALMON, COHO",15082,33249728,35738947,600245,"USA",15081.8229253754,2369.67024323491,"USA"
2010,"SALMON, PINK",168990.9,372557379,127337509,600240,"USA",168989.184501598,753.524607953805,"USA"
2010,"SALMON, SOCKEYE",114754.9,252988614,278646491,600243,"USA",114753.705007275,2428.21345927205,"USA"
2010,"SANDWORMS",122.2,269477,1444516,NA,"USA",122.23271109049,11817.7530966372,"USA"
2010,"SARDINE, PACIFIC",66157.7,145851214,12301798,601477,"USA",66156.9978256372,185.948552750572,"USA"
2010,"SARDINE, SPANISH",914.8,2016731,308268,501940,"USA",914.77379394247,336.988228173256,"USA"
2010,"SCAD, BIGEYE",168.4,371281,940733,600387,"USA",168.41022872597,5585.96118012951,"USA"
2010,"SCAD, MACKEREL",92.8,204644,528736,600993,"USA",92.82495696628,5696.05435090124,"USA"
2010,"SCADS",295.9,652263,428491,502102,"USA",295.86152003331,1448.28229082227,"USA"
2010,"SCALLOP, BAY",76,167570,2108858,690030,"USA",76.0084734409,27745.0382112954,"USA"
2010,"SCALLOP, SEA",26098.1,57535899,455731381,490055,"USA",26097.8447874906,17462.4144143291,"USA"
2010,"SCAMP",173.4,382267,1413240,601213,"USA",173.39339450279,8150.48349478653,"USA"
2010,"SCORPIONFISH, SPINYCHEEK",0.1,244,272,502730,"USA",0.11067653828,2457.61210304454,"USA"
2010,"SCORPIONFISHES",5.8,12781,40757,502730,"USA",5.79736408097,7030.2640011494,"USA"
2010,"SCULPINS",384.5,847688,28434,400277,"USA",384.50480894056,73.9496602873322,"USA"
2010,"SCUP",4714.9,10394527,6921758,600452,"USA",4714.87813695899,1468.06721169349,"USA"
2010,"SCUPS OR PORGIES",106.1,233835,267293,400330,"USA",106.06577183895,2520.06840063218,"USA"
2010,"SEA BASS, BLACK",1026.6,2263220,6204345,600361,"USA",1026.5793236314,6043.70734650381,"USA"
2010,"SEA BASS, GIANT",3.7,8059,22279,603310,"USA",3.65550090983,6094.65037748714,"USA"
2010,"SEA BASS, ROCK",15.5,34166,38492,502682,"USA",15.49743691342,2483.76555523629,"USA"
2010,"SEA CATFISHES",1.3,2919,921,400145,"USA",1.32403612803,695.600354478493,"USA"
2010,"SEA CHUBS",12.5,27581,35186,400339,"USA",12.51053115697,2812.51048085171,"USA"
2010,"SEA CUCUMBER",767.8,1692710,3634784,590157,"USA",767.8003406227,4734.02238536665,"USA"
2010,"SEA RAVEN",3,6586,7345,400585,"USA",2.98735934882,2458.6931608684,"USA"
2010,"SEA URCHINS",6491.5,14311056,13257553,590158,"USA",6491.38580824272,2042.33015747818,"USA"
2010,"SEABASS, WHITE",261.3,576008,1575243,603578,"USA",261.27283385896,6029.11131912913,"USA"
2010,"SEAROBINS",55.3,122015,23675,500495,"USA",55.34507302555,427.770688622463,"USA"
2010,"SEATROUT, SAND",39.5,87064,56940,601170,"USA",39.49156610168,1441.82684103727,"USA"
2010,"SEATROUT, SPOTTED",143.9,317216,596435,600405,"USA",143.88675724192,4145.16951686666,"USA"
2010,"SEAWEED, ROCKWEED",5138.4,11328049,708013,NA,"USA",5138.31659338613,137.790847864713,"USA"
2010,"SEAWEEDS",74.2,163614,80247,NA,"USA",74.21406202518,1081.29103582517,"USA"
2010,"SHAD, AMERICAN",284.7,627756,531530,601584,"USA",284.74533182172,1866.68556284811,"USA"
2010,"SHAD, GIZZARD",1108.4,2443687,289855,601604,"USA",1108.43777786819,261.498665768561,"USA"
2010,"SHAD, HICKORY",54.2,119513,28617,601582,"USA",54.21018491581,527.889732242069,"USA"
2010,"SHARK, ATLANTIC SHARPNOSE",150.8,332385,134361,600905,"USA",150.76729990245,891.181311112786,"USA"
2010,"SHARK, BIGEYE THRESHER",1.3,2819,924,602534,"USA",1.27867689103,722.621959059336,"USA"
2010,"SHARK, BLACKNOSE",19.3,42461,26561,400011,"USA",19.25998562257,1379.07683424614,"USA"
2010,"SHARK, BLACKTIP",176.3,388595,209406,600874,"USA",176.26372702015,1188.02662090574,"USA"
2010,"SHARK, BLUE",0.1,126,64,600898,"USA",0.05715263862,1119.8083158597,"USA"
2010,"SHARK, BONNETHEAD",5.6,12417,6528,600915,"USA",5.63225645829,1159.03813122564,"USA"
2010,"SHARK, BULL",60.3,132894,53643,600873,"USA",60.27970441878,889.901510255044,"USA"
2010,"SHARK, DOGFISH",54.4,119841,24186,500107,"USA",54.35896321317,444.931223304499,"USA"
2010,"SHARK, FINETOOTH",9.4,20734,17111,400011,"USA",9.40478419958,1819.39315532239,"USA"
2010,"SHARK, HAMMERHEAD",57.4,126523,35779,500693,"USA",57.38986742951,623.437578836475,"USA"
2010,"SHARK, LEMON",25.4,55991,24682,600897,"USA",25.39709038867,971.843609731412,"USA"
2010,"SHARK, LEOPARD",3.2,7095,6150,400488,"USA",3.21823786515,1910.98366798731,"USA"
2010,"SHARK, MAKOS",83.8,184689,98762,500638,"USA",83.77352122293,1178.91666195079,"USA"
2010,"SHARK, PACIFIC ANGEL",8.8,19336,12443,600729,"USA",8.77066206632,1418.70703783949,"USA"
2010,"SHARK, PORBEAGLE",1.3,2936,1539,600088,"USA",1.33174719832,1155.62473263803,"USA"
2010,"SHARK, SAND TIGER",0,2,7,600747,"USA",0.00090718474,7716.17917647071,"USA"
2010,"SHARK, SANDBAR",89.4,197167,87038,600880,"USA",89.43344681579,973.21531372123,"USA"
2010,"SHARK, SHORTFIN MAKO",182.4,402010,375812,600752,"USA",182.3486686637,2060.95280406515,"USA"
2010,"SHARK, SILKY",0.6,1233,386,600868,"USA",0.55927939221,690.173829710971,"USA"
2010,"SHARK, SMOOTH DOGFISH",1746.4,3850185,1591173,400488,"USA",1746.41453908845,911.108424939316,"USA"
2010,"SHARK, SOUPFIN",2.7,5900,5869,604642,"USA",2.676194983,2193.03901146279,"USA"
2010,"SHARK, SPINNER",12.5,27526,8134,400011,"USA",12.48558357662,651.471350945213,"USA"
2010,"SHARK, SPINY DOGFISH",5817.8,12825940,2653832,600139,"USA",5817.7485220778,456.16134659808,"USA"
2010,"SHARK, THRESHER",147.9,326143,209748,602535,"USA",147.93597632891,1417.82955846833,"USA"
2010,"SHARK, TIGER",29.4,64781,27122,600886,"USA",29.38416732097,923.014074339428,"USA"
2010,"SHARKS",625.9,1379856,1538478,500816,"USA",625.89215329872,2458.05605948495,"USA"
2010,"SHEEPHEAD, CALIFORNIA",30.4,67088,308227,603671,"USA",30.43060491856,10128.8489277454,"USA"
2010,"SHEEPSHEAD",752.9,1659811,880009,600441,"USA",752.87760524207,1168.86064065759,"USA"
2010,"SHELLFISH",3122,6882836,5317077,100195,"USA",3122.00189356132,1703.09858266445,"USA"
2010,"SHRIMP, BLUE MUD",1.1,2350,3009,690665,"USA",1.0659420695,2822.85509325233,"USA"
2010,"SHRIMP, BRINE",78.9,173981,396987,690058,"USA",78.91645412497,5030.47183761376,"USA"
2010,"SHRIMP, BROWN",36042.2,79458707,148099192,690265,"USA",36041.8632252656,4109.0881199555,"USA"
2010,"SHRIMP, FW ",0.1,251,1323,NA,"USA",0.11385168487,11620.3813892667,"USA"
2010,"SHRIMP, GHOST",30.8,67817,161674,590248,"USA",30.76127375629,5255.76415596059,"USA"
2010,"SHRIMP, MARINE, OTHER",1416.7,3123352,12829273,590094,"USA",1416.72863602424,9055.56129365941,"USA"
2010,"SHRIMP, OCEAN",20347.3,44857670,15434659,690660,"USA",20347.0968479779,758.568119831498,"USA"
2010,"SHRIMP, PACIFIC ROCK",99.6,219645,408276,690628,"USA",99.62929610865,4097.95126480426,"USA"
2010,"SHRIMP, PENAEID",407.2,897774,2576062,490043,"USA",407.22343638438,6325.9178373232,"USA"
2010,"SHRIMP, PINK",5049.5,11132073,19460694,690268,"USA",5049.42337508301,3854.04283903607,"USA"
2010,"SHRIMP, ROCK",982.6,2166336,2994147,690334,"USA",982.63348045632,3047.06389467776,"USA"
2010,"SHRIMP, ROYAL RED",341.5,752951,1633082,690335,"USA",341.53282858387,4781.62525919222,"USA"
2010,"SHRIMP, SEABOB",489.3,1078665,396829,690032,"USA",489.27421378605,811.056435877337,"USA"
2010,"SHRIMP, SPOT",307.4,677734,4930868,100045,"USA",307.41497128958,16039.7783468886,"USA"
2010,"SHRIMP, WHITE",47357.5,104404385,200000940,690272,"USA",47357.0324305425,4223.25744953164,"USA"
2010,"SHRIMP,PANDALID",6079.5,13402797,7322155,590093,"USA",6079.40645585889,1204.41938751166,"USA"
2010,"SILVERSIDES",11.8,25960,23316,400218,"USA",11.7752579252,1980.08401583305,"USA"
2010,"SKATE, LITTLE",4214,9290282,972389,602557,"USA",4214.00103034834,230.751960665662,"USA"
2010,"SKATES",23633.6,52102665,10961200,400019,"USA",23633.3713006661,463.801793681932,"USA"
2010,"SKIPPERS",6.3,13937,3989,601357,"USA",6.32171686069,630.999471805609,"USA"
2010,"SMELT, EULACHON",1.3,2908,8304,600256,"USA",1.31904661196,6295.45607009361,"USA"
2010,"SMELT, RAINBOW",25.9,57135,126990,600253,"USA",25.91600005995,4900.06172658749,"USA"
2010,"SMELTS",147.4,324903,134535,400080,"USA",147.37352179011,912.884474536785,"USA"
2010,"SNAILS (CONCHS)",442.7,975984,1630021,590111,"USA",442.69889564208,3682.00828157896,"USA"
2010,"SNAPPER, BLACK",0,47,178,400323,"USA",0.02131884139,8349.42184444856,"USA"
2010,"SNAPPER, BLACKFIN",0.8,1804,4327,500357,"USA",0.81828063548,5287.91689841444,"USA"
2010,"SNAPPER, CUBERA",2.4,5385,11187,601427,"USA",2.44259491245,4579.96532416384,"USA"
2010,"SNAPPER, DOG",0.2,360,352,600154,"USA",0.1632932532,2155.63100802991,"USA"
2010,"SNAPPER, GRAY",111.6,246031,568736,600266,"USA",111.59778438347,5096.30189471971,"USA"
2010,"SNAPPER, LANE",9,19847,48375,600181,"USA",9.00244776739,5373.53853640019,"USA"
2010,"SNAPPER, MUTTON",58.5,128909,301217,601403,"USA",58.47213882433,5151.46197926772,"USA"
2010,"SNAPPER, QUEEN",6.7,14878,44563,601391,"USA",6.74854728086,6603.34708276966,"USA"
2010,"SNAPPER, RED",1479.8,3262289,10210380,601423,"USA",1479.74939913493,6900.07375976571,"USA"
2010,"SNAPPER, SILK",21.8,47986,141183,600185,"USA",21.76608346682,6486.37593507431,"USA"
2010,"SNAPPER, VERMILION",1382.2,3047261,7864299,600213,"USA",1382.21433899857,5689.63783554566,"USA"
2010,"SNAPPER, YELLOWTAIL",768.9,1695028,4400620,600188,"USA",768.85176773636,5723.6260416702,"USA"
2010,"SNAPPERS",107.1,236036,1260703,400323,"USA",107.06412864532,11775.2137522777,"USA"
2010,"SOLE, BUTTER",0,106,34,500537,"USA",0.04808079122,707.143105121305,"USA"
2010,"SOLE, CURLFIN",0.1,313,95,604252,"USA",0.14197441181,669.134661583494,"USA"
2010,"SOLE, DOVER",10558.2,23276709,7010303,604247,"USA",10558.1376011103,663.971551124961,"USA"
2010,"SOLE, ENGLISH",248.8,548546,163799,604248,"USA",248.81628019402,658.313032701373,"USA"
2010,"SOLE, FLATHEAD",21760.6,47973497,6079418,600519,"USA",21760.4122014179,279.379726069889,"USA"
2010,"SOLE, PETRALE",800.3,1764425,2004136,604237,"USA",800.32971743725,2504.137927575,"USA"
2010,"SOLE, REX",4545.2,10020277,2528722,604238,"USA",4545.12119248649,556.359642110361,"USA"
2010,"SOLE, ROCK",53426.9,117784923,18502745,624237,"USA",53426.3423738375,346.322510167955,"USA"
2010,"SOLE, SAND",68.3,150521,124680,601336,"USA",68.27517712477,1826.13953197298,"USA"
2010,"SOLE, YELLOWFIN",113246,249662220,32841175,600520,"USA",113244.878069261,290.001416045625,"USA"
2010,"SPADEFISHES",33.7,74301,34455,400340,"USA",33.70236668337,1022.33176452268,"USA"
2010,"SPEARFISHES",123.2,271632,370714,NA,"USA",123.21020264784,3008.79303850815,"USA"
2010,"SPONGE, GRASS",16.2,35819,50854,NA,"USA",16.24722510103,3130.01141325826,"USA"
2010,"SPONGE, SHEEPSWOOL",45.9,101225,296984,NA,"USA",45.91488765325,6468.14171130785,"USA"
2010,"SPONGE, YELLOW",38.7,85348,105370,NA,"USA",38.71320159476,2721.81053644146,"USA"
2010,"SPONGES",2.5,5582,2929,NA,"USA",2.53195260934,1156.8147007157,"USA"
2010,"SPOT",1032.4,2276049,1826528,600429,"USA",1032.39846014613,1769.20837303599,"USA"
2010,"SQUID, CALIFORNIA MARKET",130850.9,288473947,71160036,690658,"USA",130849.581302984,543.830826903662,"USA"
2010,"SQUID, LONGFIN",6716,14806094,15753727,690227,"USA",6715.93126790278,2345.72486995084,"USA"
2010,"SQUID, NORTHERN SHORTFIN",15822.9,34883173,11286557,690271,"USA",15822.74111419,713.312372271457,"USA"
2010,"SQUIDS",554.8,1223062,185820,390002,"USA",554.77159123694,334.94865803364,"USA"
2010,"SQUIRRELFISHES",41.7,92006,351946,509309,"USA",41.73321959422,8433.23384637077,"USA"
2010,"STARGAZER, NOTHERN",0.1,117,42,500125,"USA",0.05307030729,791.402992458535,"USA"
2010,"STURGEON, WHITE",120,264516,532652,602594,"USA",119.98243934292,4439.4163255644,"USA"
2010,"SUCKERS",40.5,89256,27024,100011,"USA",40.48584057672,667.492624953407,"USA"
2010,"SUNFISHES",0.6,1365,165,500358,"USA",0.61915358505,266.492844399303,"USA"
2010,"SURFPERCHES",5.6,12438,25126,300060,"USA",5.64178189806,4453.55748485065,"USA"
2010,"SURGEONFISHES",51.1,112612,202600,509207,"USA",51.07994397044,3966.33168034101,"USA"
2010,"SWORDFISH",3521.9,7764337,21827164,600226,"USA",3521.84402130869,6197.65210155139,"USA"
2010,"TARPON",0,75,38,601079,"USA",0.03401942775,1117.00879507005,"USA"
2010,"TARPON, HAWAIIAN",0.5,1127,1174,600175,"USA",0.51119860099,2296.56340554611,"USA"
2010,"TAUTOG",129.6,285818,791771,600458,"USA",129.64486400866,6107.22997825129,"USA"
2010,"THORNYHEAD, SHORTSPINE",1300.6,2867280,3369181,604009,"USA",1300.5763306536,2590.52922968914,"USA"
2010,"THREADFINS",0.2,507,3386,400361,"USA",0.22997133159,14723.5743542011,"USA"
2010,"THRESHER SHARKS",18.4,40525,14867,500639,"USA",18.38183079425,808.787773449124,"USA"
2010,"TILAPIAS",115.5,254713,128442,NA,"USA",115.53587333981,1111.70666120497,"USA"
2010,"TILEFISH, BLUELINE",219.2,483198,884496,605796,"USA",219.17492599926,4035.57111274209,"USA"
2010,"TILEFISH, GOLDEN",1198.6,2642379,6678624,600362,"USA",1198.56295304823,5572.19291904082,"USA"
2010,"TILEFISH, SAND",0.2,514,209,603541,"USA",0.23314647818,896.432155576642,"USA"
2010,"TILEFISHES",3,6659,11224,400308,"USA",3.02047159183,3715.97601856595,"USA"
2010,"TOADFISHES",8.1,17812,43872,400189,"USA",8.07938729444,5430.11473533289,"USA"
2010,"TRIGGERFISH, GRAY",5.3,11781,13081,607327,"USA",5.34377171097,2447.89648725947,"USA"
2010,"TRIPLETAIL",4.5,9997,30787,601077,"USA",4.53456292289,6789.40848843235,"USA"
2010,"TROUT, LAKE",389.3,858293,353516,NA,"USA",389.31515602441,908.045819767249,"USA"
2010,"TROUT, RAINBOW",187.8,414129,549315,600239,"USA",187.84575459573,2924.28754209645,"USA"
2010,"TUNA, ALBACORE",12116.6,26712249,30402544,600142,"USA",12116.4723319401,2509.19105553983,"USA"
2010,"TUNA, BIGEYE",6340.5,13978227,54486231,600146,"USA",6340.41711332799,8593.47737319462,"USA"
2010,"TUNA, BLACKFIN",14.2,31325,41131,600144,"USA",14.20878099025,2894.75923573063,"USA"
2010,"TUNA, BLUEFIN",615,1355852,9143499,600147,"USA",615.00412204924,14867.378399893,"USA"
2010,"TUNA, BLUEFIN PACIFIC",1.3,2782,6137,614290,"USA",1.26189397334,4863.32459751471,"USA"
2010,"TUNA, KAWAKAWA",1.1,2344,5271,600096,"USA",1.06322051528,4957.57928317615,"USA"
2010,"TUNA, LITTLE TUNNY",497.6,1096918,372989,600097,"USA",497.55363531566,749.64581409071,"USA"
2010,"TUNA, SKIPJACK",138.1,304462,553795,600107,"USA",138.10164015494,4010.05375011247,"USA"
2010,"TUNA, YELLOWFIN",2038.7,4494500,12899865,600143,"USA",2038.670906965,6327.58575988325,"USA"
2010,"TUNAS",10.4,22882,54703,501905,"USA",10.37910061034,5270.49520509543,"USA"
2010,"TURBOT, HORNYHEAD",4.9,10712,16394,400515,"USA",4.85888146744,3374.02756372189,"USA"
2010,"TURTLE, SLIDERS",3.7,8201,3742,NA,"USA",3.71991102637,1005.93803816097,"USA"
2010,"TURTLE, SNAPPING",59.5,131071,197593,NA,"USA",59.45280552827,3323.5269260093,"USA"
2010,"TURTLE, SOFT-SHELL",0.2,348,435,NA,"USA",0.15785014476,2755.77827731097,"USA"
2010,"WAHOO",300,661472,1893849,600089,"USA",300.03865216864,6312.01675621293,"USA"
2010,"WALLEYE",22.1,48798,81868,NA,"USA",22.13440047126,3698.67709343653,"USA"
2010,"WEAKFISH",93.3,205626,257244,502794,"USA",93.27038467362,2758.04587812274,"USA"
2010,"WHELK, CHANNELED",1014.9,2237372,6160989,590110,"USA",1014.85486805164,6070.80794895148,"USA"
2010,"WHELK, KNOBBED",804.5,1773638,347517,590110,"USA",804.50866394206,431.961786834191,"USA"
2010,"WHITEFISH, LAKE",4682.8,10323679,11112595,NA,"USA",4682.74202472923,2373.09570788123,"USA"
2010,"WHITEFISH, ROUND",7.6,16782,10697,NA,"USA",7.61218715334,1405.24658478825,"USA"
2010,"WOLF-EEL",0,104,127,505897,"USA",0.04717360648,2692.18339398841,"USA"
2010,"WOLFFISH, ATLANTIC",2.6,5624,6082,602501,"USA",2.55100348888,2384.15981260389,"USA"
2010,"WRECKFISH",1.3,2784,8925,600349,"USA",1.26280115808,7067.62101293115,"USA"
2010,"YELLOWTAIL JACK",6.9,15320,22456,600381,"USA",6.9490351084,3231.52778043317,"USA"
