Year,Species,Pounds,Tonnes (ConvertPounds),$,ObservedPrice,FishingEntityName,FishingEntityID
1954,"FLOUNDER, SUMMER","16,231,200","7,362","2,715,399",368.8223953,USA,187
1954,"FLOUNDER, WINTER","13,625,700","6,181","1,738,570",281.2986307,USA,187
1954,"FLOUNDER, WITCH","10,082,000","4,573","942,344",206.061585,USA,187
1954,"FLOUNDER, YELLOWTAIL","12,762,300","5,789","1,306,779",225.7394471,USA,187
1954,"FLOUNDER,ATLANTIC,PLAICE","5,709,600","2,590","429,553",165.861402,USA,187
1954,FLYINGFISHES,"13,700",6,"1,069",172.024933,USA,187
1954,FROGS,"10,500",5,"3,216",675.2444145,USA,187
1954,GARS,"269,600",122,"14,242",116.4622974,USA,187
1954,GOLDFISH,"95,000",43,"3,915",90.85365857,USA,187
1954,GOOSEFISH,"53,400",24,"1,982",81.82700443,USA,187
1954,"GROUPER, GOLIATH","115,400",52,"8,750",167.1615939,USA,187
1954,"GROUPER, WARSAW","263,800",120,"23,676",197.8644625,USA,187
1954,GROUPERS,"6,217,500","2,820","724,002",256.7191295,USA,187
1954,GRUNTS,"154,300",70,"10,810",154.4521746,USA,187
1954,HADDOCK,"154,933,400","70,277","10,010,637",142.4462175,USA,187
1954,"HAKE, ATLANTIC, RED/WHITE","1,400",1,37,58.26502643,USA,187
1954,"HAKE, PACIFIC (WHITING)","633,100",287,"8,832",30.75537355,USA,187
1954,"HAKE, RED","2,975,500","1,350","48,699",36.08231123,USA,187
1954,"HAKE, SILVER","95,255,100","43,207","2,042,418",47.27054957,USA,187
1954,"HAKE, WHITE","8,470,100","3,842","360,519",93.83694915,USA,187
1954,"HALIBUT, ATLANTIC","444,900",202,"106,275",526.6268131,USA,187
1954,"HALIBUT, CALIFORNIA","661,300",300,"138,378",461.320534,USA,187
1954,"HALIBUT, PACIFIC","60,713,642","27,539","8,033,280",291.7029885,USA,187
1954,HARVESTFISH,"1,175,700",533,"98,957",185.5599564,USA,187
1954,"HERRING, ATLANTIC","130,194,200","59,055","1,872,361",31.70532494,USA,187
1954,"HERRING, LAKE OR CISCO","21,255,200","9,641","1,102,381",114.3406832,USA,187
1954,"HERRING, PACIFIC","36,505,718","16,559","519,797",31.3911433,USA,187
1954,HOGCHOKER,"9,700",4,222,50.45631155,USA,187
1954,HOGFISH,"32,000",15,"5,120",352.7396195,USA,187
1954,INCONNU,"19,147",9,"2,872",330.6876362,USA,187
1954,JACK MACKEREL,"17,333,700","7,862","661,209",84.09723943,USA,187
1954,"JACK, CREVALLE","788,300",358,"23,686",66.24215581,USA,187
1954,KING WHITING,"5,088,800","2,308","385,188",166.8751333,USA,187
1954,LADYFISH,"415,300",188,"24,918",132.2773573,USA,187
1954,"LAUNCE, AMERICAN SAND","190,600",86,"10,725",124.0533978,USA,187
1954,LINGCOD,"4,584,344","2,079","308,126",148.1785725,USA,187
1954,"LOBSTER, AMERICAN","27,480,800","12,465","10,485,758",841.210565,USA,187
1954,"LOBSTER, CALIFORNIA SPINY","901,400",409,"409,537",1001.635827,USA,187
1954,"LOBSTER, CARIBBEAN SPINY","1,947,300",883,"428,406",485.0169768,USA,187
1954,MACKEREL (SCOMBER),"3,626,700","1,645","120,044",72.9731486,USA,187
1954,"MACKEREL, ATLANTIC","4,017,800","1,822","587,432",322.3320912,USA,187
1954,"MACKEREL, CHUB","21,811,100","9,893","693,930",70.14106469,USA,187
1954,"MACKEREL, KING AND CERO","2,004,900",909,"260,605",286.5657531,USA,187
1954,"MACKEREL, SPANISH","5,320,700","2,413","652,786",270.480723,USA,187
1954,MENHADEN,"1,737,767,100","788,238","23,489,574",29.8001074,USA,187
1954,MOJARRAS,"94,800",43,"7,686",178.7418721,USA,187
1954,MOONEYES,"5,700",3,631,244.055592,USA,187
1954,"MULLET, STRIPED (LIZA)","32,788,000","14,872","2,634,962",177.1714296,USA,187
1954,"MULLET, WHITE","1,209,400",549,"85,315",155.5212328,USA,187
1954,"MUSSEL, BLUE","509,900",231,"75,799",327.7273781,USA,187
1954,"MUSSEL, CALIFORNIA",100,0,33,727.5254652,USA,187
1954,OCTOPUS,"77,300",35,"4,520",128.9119567,USA,187
1954,"OYSTER, EASTERN","70,969,600","32,191","30,949,289",961.4187294,USA,187
1954,"OYSTER, OLYMPIA","96,600",44,"144,900",3306.933933,USA,187
1954,"OYSTER, PACIFIC","10,855,400","4,924","1,700,529",345.3603462,USA,187
1954,PACIFIC SIERRA,600,0,51,187.3929229,USA,187
1954,PADDLEFISH,"40,000",18,"4,294",236.6662385,USA,187
1954,"PERCH, WHITE","3,035,700","1,377","237,265",172.3094464,USA,187
1954,"PERCH, YELLOW","7,872,200","3,571","871,493",244.0630551,USA,187
1954,PERIWINKLES,"8,500",4,"2,087",541.2996955,USA,187
1954,PERMIT,"54,700",25,"3,282",132.2773573,USA,187
1954,PIGFISH,"387,900",176,"17,308",98.36970441,USA,187
1954,"PIKE, BLUE","5,011,900","2,273","895,689",393.9935417,USA,187
1954,PIKES,"223,500",101,"26,063",257.0876035,USA,187
1954,PINFISH,"281,600",128,"22,688",177.6224362,USA,187
1954,POLLOCK,"20,411,200","9,258","632,761",68.34479182,USA,187
1954,"POMPANO, FLORIDA","651,900",296,"422,222",1427.887978,USA,187
1954,"POMPANO, PACIFIC","44,600",20,"13,741",679.2313777,USA,187
1954,"POUT, OCEAN","160,600",73,"3,180",43.6531752,USA,187
1954,"PUFFER, NOTHERN","1,227,900",557,"49,693",89.22087462,USA,187
1954,QUILLBACK,300,0,6,44.09245244,USA,187
1954,RATFISH SPOTTED,"1,388,200",630,"11,032",17.52009564,USA,187
1954,"REDFISH, ACADIAN","181,451,400","82,305","7,375,771",89.61513441,USA,187
1954,"ROCK BASSES, PACIFIC","3,000",1,471,346.1257516,USA,187
1954,"ROCKFISH, PACIFIC OCEAN PERCH","11,171,100","5,067","444,381",87.69883049,USA,187
1954,ROCKFISHES,"22,772,226","10,329","935,764",90.59309718,USA,187
1954,"RUNNER, BLUE","541,100",245,"32,466",132.2773573,USA,187
1954,SABLEFISH,"11,453,050","5,195","946,168",182.1299459,USA,187
1954,"SALMON, ATLANTIC",100,0,59,1300.727347,USA,187
1954,"SALMON, CHINOOK","36,414,660","16,517","8,983,315",543.869405,USA,187
1954,"SALMON, CHUM","76,233,392","34,579","5,703,377",164.938141,USA,187
1954,"SALMON, COHO","31,637,343","14,350","4,305,971",300.0581015,USA,187
1954,"SALMON, PINK","88,693,196","40,231","7,908,011",196.5672761,USA,187
1954,"SALMON, SOCKEYE","91,736,966","41,611","17,047,493",409.6853248,USA,187
1954,SAND PERCH,"2,500",1,137,120.8133197,USA,187
1954,SANDWORMS,"297,300",135,"181,593",1346.599515,USA,187
1954,"SARDINE, PACIFIC","136,504,100","61,917","3,700,540",59.76592789,USA,187
1954,SAUGER,"311,900",141,"32,563",230.1671255,USA,187
1954,"SAWFISH, SMALLTOOTH","12,000",5,842,154.6910206,USA,187
1954,SCADS,"109,300",50,"7,651",154.3235835,USA,187
1954,"SCALLOP, BAY","1,209,600",549,"833,247",1518.679882,USA,187
1954,"SCALLOP, SEA","17,631,800","7,998","7,976,348",997.3364739,USA,187
1954,SCULPINS,"137,500",62,"29,715",476.4389906,USA,187
1954,SCUPS OR PORGIES,"46,909,200","21,278","2,525,206",118.6787724,USA,187
1954,"SEA BASS, BLACK","11,437,600","5,188","1,223,699",235.8706807,USA,187
1954,"SEA BASS, GIANT","350,300",159,"46,701",293.9140196,USA,187
1954,SEA CATFISHES,"454,800",206,"34,651",167.9691699,USA,187
1954,SEA URCHINS,"54,500",25,"2,792",112.9414011,USA,187
1954,"SEABASS, WHITE","1,206,100",547,"250,694",458.2419895,USA,187
1954,SEAROBINS,"187,900",85,"3,564",41.81625878,USA,187
1954,"SEATROUT, SAND","1,525,000",692,"46,179",66.7588643,USA,187
1954,"SEATROUT, SPOTTED","5,501,000","2,495","1,364,329",546.7788724,USA,187
1954,"SEAWEED, IRISH MOSS","1,573,900",714,"31,025",43.45791781,USA,187
1954,"SEAWEED, KELP","212,431,000","96,357","3,262,940",33.86300181,USA,187
1954,"SHAD, AMERICAN","10,202,100","4,628","1,590,130",343.6191147,USA,187
1954,"SHAD, GIZZARD","531,700",241,"9,074",37.62412201,USA,187
1954,"SHAD, HICKORY","539,600",245,"27,824",113.6794289,USA,187
1954,"SHARK, DOGFISH","2,114,700",959,"23,640",24.64523515,USA,187
1954,"SHARK, SOUPFIN","37,600",17,"6,051",354.7917948,USA,187
1954,SHARKS,"1,249,883",567,"86,290",152.2037551,USA,187
1954,"SHEEPHEAD, CALIFORNIA","29,200",13,"2,532",191.1679616,USA,187
1954,SHEEPSHEAD,"209,500",95,"20,943",220.3885994,USA,187
1954,"SHRIMP, BAY","747,500",339,"53,925",159.0425082,USA,187
1954,"SHRIMP, MARINE, OTHER","265,815,700","120,572","60,552,125",502.2072984,USA,187
1954,"SHRIMP, OCEAN","296,800",135,"26,950",200.1838937,USA,187
1954,"SHRIMP, PENAEID","1,473,429",668,"196,285",293.6920281,USA,187
1954,SILVERSIDES,"237,900",108,"18,120",167.918293,USA,187
1954,SKATES,"1,691,400",767,"17,141",22.34210498,USA,187
1954,"SMELT, EULACHON","1,886,600",856,"215,623",251.9703931,USA,187
1954,"SMELT, RAINBOW","6,163,400","2,796","224,149",80.17716781,USA,187
1954,"SMELT, WHITEBAIT","267,300",121,"28,675",236.504129,USA,187
1954,SMELTS,"932,886",423,"58,590",138.4615477,USA,187
1954,SNAILS (CONCHS),"514,800",234,"61,934",265.2313471,USA,187
1954,"SNAPPER, GRAY","330,700",150,"56,214",374.752513,USA,187
1954,"SNAPPER, RED","8,984,100","4,075","2,335,446",573.0988172,USA,187
1954,"SNAPPER, YELLOWTAIL","333,800",151,"73,436",485.0169768,USA,187
1954,SNAPPERS,"153,600",70,"29,164",418.5912379,USA,187
1954,SNOOK,"458,000",208,"64,467",310.3174816,USA,187
1954,SOLES,"43,189,500","19,590","2,531,929",129.2431714,USA,187
1954,SPLITTAIL,800,0,214,589.7365513,USA,187
1954,"SPONGE, GRASS",700,0,"2,450",7716.179176,USA,187
1954,"SPONGE, SHEEPSWOOL","13,500",6,"114,750",18739.29229,USA,187
1954,"SPONGE, YELLOW",900,0,"2,979",7297.300878,USA,187
1954,SPOT,"8,740,400","3,965","615,475",155.2434795,USA,187
1954,SPOTTED CABRILLA,"155,500",71,"21,253",301.3173285,USA,187
1954,SQUIDS,"11,785,900","5,346","330,077",61.74286403,USA,187
1954,STURGEONS,"526,000",239,"92,284",386.7897225,USA,187
1954,SUCKERS,"2,187,600",992,"128,547",129.5472775,USA,187
1954,SUNFISHES,"21,200",10,"2,183",227.0137351,USA,187
1954,SURFPERCHES,"369,200",167,"53,058",316.8279173,USA,187
1954,SWORDFISH,"367,800",167,"118,131",708.0866638,USA,187
1954,TAUTOG,"151,600",69,"7,645",111.1763849,USA,187
1954,"TILEFISH, GOLDEN","3,488,300","1,582","249,840",157.9000991,USA,187
1954,"TOMCOD, ATLANTIC",100,0,8,176.3698097,USA,187
1954,TRIGGERFISHES,"42,700",19,"2,563",132.3289878,USA,187
1954,TRIPLETAIL,"15,600",7,"1,862",263.141495,USA,187
1954,"TROUT, BROWN",700,0,391,1231.439207,USA,187
1954,"TROUT, LAKE","2,256,900","1,024","1,029,431",1005.585923,USA,187
1954,"TROUT, RAINBOW","1,739,504",789,"331,967",420.7302529,USA,187
1954,"TUNA, ALBACORE","27,173,600","12,326","5,431,417",440.6565485,USA,187
1954,"TUNA, BLUEFIN","1,427,700",648,"109,395",168.9253287,USA,187
1954,"TUNA, BLUEFIN PACIFIC","21,024,800","9,537","3,553,470",372.6104576,USA,187
1954,"TUNA, LITTLE TUNNY","71,100",32,"3,047",94.47939703,USA,187
1954,"TUNA, SKIPJACK","153,756,200","69,743","23,344,907",334.7293317,USA,187
1954,"TUNA, YELLOWFIN","119,416,800","54,167","20,576,081",379.8669336,USA,187
1954,TUNAS,"1,700",1,204,264.5547146,USA,187
1954,"TURTLE, GREEN SEA","3,100",1,465,330.6933933,USA,187
1954,"TURTLE, LOGGERHEAD SEA","17,800",8,"1,316",162.9934478,USA,187
1954,"TURTLE, SNAPPING","254,100",115,"34,917",302.9469031,USA,187
1954,"TURTLE, SOFT-SHELL","4,800",2,651,299.0019431,USA,187
1954,"TURTLE, TERRAPIN","48,800",22,"10,895",492.200071,USA,187
1954,WALLEYE,"6,257,300","2,838","1,564,170",551.1010446,USA,187
1954,WEAKFISH,"7,334,800","3,327","761,842",228.9870354,USA,187
1954,"WHITEFISH, LAKE","2,184,000",991,"1,025,966",1035.653779,USA,187
1954,"WHITEFISH, OCEAN","3,600",2,341,208.8267539,USA,187
1954,"WHITEFISH, ROUND","42,100",19,"8,644",452.654583,USA,187
1954,"WOLFFISH, ATLANTIC","1,578,500",716,"97,280",135.8667651,USA,187
1954,YELLOWTAIL JACK,"1,656,800",752,"139,447",185.5552938,USA,187
1955,ABALONES,"837,200",380,"423,253",1114.564188,USA,187
1955,ALEWIFE,"47,192,000","21,406","551,351",25.75692675,USA,187
1955,AMBERJACK,"21,800",10,"1,314",132.8841342,USA,187
1955,ANCHOVIES,"44,713,100","20,282","596,960",29.43368991,USA,187
1955,BALLYHOO,"49,400",22,"4,940",220.4622622,USA,187
1955,BARRACUDAS,"1,157,900",525,"177,879",338.6787005,USA,187
1955,"BASS, ROCK","43,000",20,"5,736",294.0864037,USA,187
1955,"BASS, STRIPED","4,964,300","2,252","1,114,384",494.8927695,USA,187
1955,"BASS, WHITE","2,796,300","1,268","230,569",181.7822241,USA,187
1955,BLOODWORMS,"205,000",93,"169,004",1817.512398,USA,187
1955,BLUEFISH,"4,047,300","1,836","572,463",311.8288439,USA,187
1955,"BONITO, ATLANTIC","149,500",68,"15,045",221.8631929,USA,187
1955,"BONITO, PACIFIC","137,000",62,"8,008",128.8658245,USA,187
1955,BOWFIN,"32,200",15,"1,693",115.913854,USA,187
1955,BUFFALOFISHES,"723,100",328,"80,278",244.75549,USA,187
1955,BURBOT,"421,600",191,"22,037",115.2354571,USA,187
1955,BUTTERFISH,"8,136,000","3,690","695,951",188.5827579,USA,187
1955,CABEZON,"7,000",3,249,78.42157612,USA,187
1955,"CARP, COMMON","10,307,400","4,675","470,840",100.7067267,USA,187
1955,CARPS AND MINNOWS,"48,800",22,"10,346",467.3980665,USA,187
1955,CATFISHES & BULLHEADS,"16,634,400","7,545","2,400,601",318.1611162,USA,187
1955,CHUBS,"11,366,600","5,156","1,739,396",337.3666505,USA,187
1955,"CLAM, ATLANTIC JACKKNIFE","46,400",21,"9,658",458.8845966,USA,187
1955,"CLAM, ATLANTIC SURF","12,021,300","5,453","1,365,760",250.4708636,USA,187
1955,"CLAM, BUTTER","189,958",86,"21,035",244.1288961,USA,187
1955,"CLAM, MANILA","192,500",87,"76,987",881.7001651,USA,187
1955,"CLAM, OCEAN QUAHOG","443,200",201,"46,544",231.5251699,USA,187
1955,"CLAM, PACIFIC LITTLENECK","212,800",97,"93,639",970.1064741,USA,187
1955,"CLAM, PACIFIC RAZOR","2,390,326","1,084","376,294",347.0598842,USA,187
1955,"CLAM, QUAHOG","13,778,500","6,250","5,886,619",941.8857941,USA,187
1955,"CLAM, SOFTSHELL","5,110,900","2,318","2,061,716",889.3356813,USA,187
1955,CLAMS OR BIVALVES,"39,900",18,"22,484",1242.324186,USA,187
1955,COBIA,"39,800",18,"3,656",202.5150831,USA,187
1955,"COD, ATLANTIC","35,581,900","16,140","2,156,790",133.6327747,USA,187
1955,"COD, PACIFIC","13,089,301","5,937","497,017",83.71225642,USA,187
1955,"CRAB, ATLANTIC ROCK","1,605,100",728,"96,716",132.8404969,USA,187
1955,"CRAB, BLUE","97,652,600","44,294","5,162,519",116.5499554,USA,187
1955,"CRAB, BLUE, SOFT AND PEELER","3,643,300","1,653","803,757",486.3669927,USA,187
1955,"CRAB, DUNGENESS","24,333,343","11,037","3,088,487",279.8196823,USA,187
1955,"CRAB, FLORIDA STONE CLAWS","279,700",127,"131,459",1036.172632,USA,187
1955,"CRAB, HORSESHOE","268,400",122,"2,679",22.0051565,USA,187
1955,"CRAB, KING","8,162,920","3,703","808,654",218.3994087,USA,187
1955,"CRAB, RED ROCK","54,100",25,"3,866",157.5429031,USA,187
1955,"CRAB, SNOW/TANNER",672,0,61,200.1219939,USA,187
1955,CRAPPIE,"1,100",0,81,162.3403931,USA,187
1955,CRAYFISHES OR CRAWFISHES,"470,500",213,"37,000",173.3709607,USA,187
1955,"CROAKER, ATLANTIC","47,291,900","21,451","1,770,672",82.54402016,USA,187
1955,"CROAKER, PACIFIC WHITE","820,000",372,"42,785",115.0302181,USA,187
1955,CUNNER,"4,400",2,120,60.12607151,USA,187
1955,CUSK,"2,147,100",974,"110,963",113.9357925,USA,187
1955,DOLLY VARDEN,"14,800",7,"1,924",286.6009408,USA,187
1955,DOLPHINFISH,"10,300",5,721,154.3235835,USA,187
1955,"DRUM, BLACK","2,426,000","1,100","198,941",180.7872337,USA,187
1955,"DRUM, FRESHWATER","1,992,300",904,"117,983",130.5566385,USA,187
1955,"DRUM, RED","2,010,700",912,"340,605",373.4547611,USA,187
1955,"EEL, AMERICAN","1,384,500",628,"187,312",298.2681636,USA,187
1955,"EEL, CONGER","75,800",34,"2,245",65.29522145,USA,187
1955,"FINFISHES, UNC BAIT AND ANIMAL FOOD","141,418,500","64,146","1,266,220",19.73954791,USA,187
1955,"FINFISHES, UNC FOR FOOD","13,866,300","6,290","735,815",116.9882661,USA,187
1955,FLATFISH,"7,967,471","3,614","782,504",216.5211546,USA,187
1955,"FLOUNDER, ARROWTOOTH","748,200",339,"14,984",44.15138381,USA,187
1955,"FLOUNDER, PACIFIC, SANDDAB","781,500",354,"42,990",121.2754018,USA,187
1955,"FLOUNDER, SUMMER","15,785,000","7,160","2,842,899",397.0553973,USA,187
1955,"FLOUNDER, WINTER","13,188,800","5,982","1,700,764",284.297494,USA,187
1955,"FLOUNDER, WITCH","8,803,800","3,993","826,176",206.8886503,USA,187
1955,"FLOUNDER, YELLOWTAIL","14,372,800","6,519","1,511,193",231.7996684,USA,187
1955,"FLOUNDER,ATLANTIC,PLAICE","6,505,500","2,951","552,042",187.0792839,USA,187
1955,"FLOUNDERS, RIGHTEYE","100,500",46,"4,380",96.08206053,USA,187
1955,FLYINGFISHES,"22,600",10,"1,869",182.3203398,USA,187
1955,FROGS,"10,200",5,"3,540",765.1337335,USA,187
1955,GARS,"189,600",86,"9,480",110.2311311,USA,187
1955,GOLDFISH,"100,000",45,"4,938",108.8642651,USA,187
1955,GOOSEFISH,"53,300",24,"2,234",92.4038825,USA,187
1955,"GROUPER, GOLIATH","82,800",38,"5,298",141.0638967,USA,187
1955,"GROUPER, WARSAW","212,900",97,"17,652",182.7900353,USA,187
1955,GROUPERS,"5,518,800","2,503","593,691",237.1647113,USA,187
1955,GRUNTS,"258,900",117,"18,102",154.1447613,USA,187
1955,HADDOCK,"135,035,700","61,251","8,101,654",132.2693901,USA,187
1955,"HAKE, PACIFIC (WHITING)","972,400",441,"13,642",30.92910511,USA,187
1955,"HAKE, RED","7,686,000","3,486","116,152",33.31659209,USA,187
1955,"HAKE, SILVER","118,872,300","53,920","2,125,933",39.42785648,USA,187
1955,"HAKE, WHITE","7,779,600","3,529","318,274",90.19410514,USA,187
1955,HALFMOON,"34,400",16,"8,410",538.9789607,USA,187
1955,"HALIBUT, ATLANTIC","343,700",156,"79,927",512.6822005,USA,187
1955,"HALIBUT, CALIFORNIA","471,000",214,"101,534",475.2529794,USA,187
1955,"HALIBUT, PACIFIC","48,914,987","22,187","5,168,876",232.9637941,USA,187
1955,HARVESTFISH,"817,900",371,"72,980",196.7151962,USA,187
1955,"HERRING, ATLANTIC","105,683,500","47,937","1,439,923",30.03767683,USA,187
1955,"HERRING, LAKE OR CISCO","17,281,200","7,839","865,881",110.4634424,USA,187
1955,"HERRING, PACIFIC","66,629,635","30,223","890,221",29.45538205,USA,187
1955,HOGCHOKER,"14,200",6,"2,132",331.0039035,USA,187
1955,HOGFISH,"31,600",14,"4,740",330.6933933,USA,187
1955,JACK MACKEREL,"35,754,800","16,218","711,724",43.88453665,USA,187
1955,"JACK, CREVALLE","706,800",321,"21,204",66.13867866,USA,187
1955,KING WHITING,"4,590,400","2,082","332,271",159.5791572,USA,187
1955,LADYFISH,"320,700",145,"12,828",88.18490487,USA,187
1955,"LAUNCE, AMERICAN SAND","241,200",109,"15,052",137.5786887,USA,187
1955,LINGCOD,"5,898,499","2,676","279,951",104.6344685,USA,187
1955,"LOBSTER, AMERICAN","28,952,500","13,133","11,302,897",860.6725643,USA,187
1955,"LOBSTER, CALIFORNIA SPINY","859,100",390,"433,719",1113.0098,USA,187
1955,"LOBSTER, CARIBBEAN SPINY","2,295,400","1,041","527,942",507.063203,USA,187
1955,"MACKEREL, ATLANTIC","3,870,200","1,755","434,304",247.3971431,USA,187
1955,"MACKEREL, CHUB","23,311,000","10,574","531,681",50.28338382,USA,187
1955,"MACKEREL, KING AND CERO","2,599,500","1,179","314,742",266.9310765,USA,187
1955,"MACKEREL, SPANISH","5,035,800","2,284","531,045",232.4861631,USA,187
1955,MENHADEN,"1,867,783,000","847,212","25,036,739",29.55191325,USA,187
1955,MOONEYES,"3,000",1,295,216.7878911,USA,187
1955,"MOONFISH, ATLANTIC","4,200",2,420,220.4622622,USA,187
1955,"MULLET, STRIPED (LIZA)","33,479,600","15,186","2,577,737",169.7432856,USA,187
1955,"MULLET, WHITE","1,757,600",797,"105,456",132.2773573,USA,187
1955,MULLETS,"1,200",1,96,176.3698097,USA,187
1955,"MUSSEL, BLUE","626,800",284,"65,282",229.6141895,USA,187
1955,OCTOPUS,"74,800",34,"4,135",121.8731891,USA,187
1955,OPALEYE,"6,100",3,920,332.500461,USA,187
1955,"OYSTER, EASTERN","65,857,900","29,873","28,027,894",938.246272,USA,187
1955,"OYSTER, OLYMPIA","58,600",27,"115,437",4342.918457,USA,187
1955,"OYSTER, PACIFIC","11,603,100","5,263","2,331,526",442.996696,USA,187
1955,PACIFIC SIERRA,"4,200",2,549,288.1756713,USA,187
1955,PADDLEFISH,"37,500",17,"3,778",222.1083804,USA,187
1955,"PERCH, WHITE","2,447,600","1,110","192,207",173.1262871,USA,187
1955,"PERCH, YELLOW","6,401,000","2,903","850,386",292.8886444,USA,187
1955,PERIWINKLES,"8,400",4,"2,630",690.2568447,USA,187
1955,PERMIT,"40,100",18,"3,609",198.416036,USA,187
1955,PIGFISH,"424,300",192,"15,182",78.88423437,USA,187
1955,"PIKE, BLUE","5,352,100","2,428","955,290",393.5004847,USA,187
1955,PIKES,"150,600",68,"17,982",263.2372111,USA,187
1955,PILOTFISH,100,0,9,198.416036,USA,187
1955,PINFISH,"472,900",215,"37,832",176.3698097,USA,187
1955,POLLOCK,"23,159,400","10,505","735,815",70.04475049,USA,187
1955,"POMPANO, FLORIDA","465,500",211,"356,667",1689.186115,USA,187
1955,"POMPANO, PACIFIC","79,300",36,"19,902",553.2963357,USA,187
1955,"POUT, OCEAN","62,300",28,"1,116",39.49211631,USA,187
1955,"PUFFER, NOTHERN","949,700",431,"36,624",85.01853101,USA,187
1955,RATFISH SPOTTED,"1,572,500",713,"11,567",16.21676939,USA,187
1955,"REDFISH, ACADIAN","156,988,100","71,209","6,037,160",84.78132742,USA,187
1955,"ROCK BASSES, PACIFIC","5,900",3,928,346.7609819,USA,187
1955,"ROCKFISH, PACIFIC OCEAN PERCH","6,508,600","2,952","241,282",81.72813746,USA,187
1955,ROCKFISHES,"22,649,505","10,274","881,018",85.75517271,USA,187
1955,"RUNNER, BLUE","693,100",314,"34,373",109.3341414,USA,187
1955,SABLEFISH,"10,748,259","4,875","840,686",172.4367987,USA,187
1955,"SALMON, ATLANTIC",100,0,72,1587.328288,USA,187
1955,"SALMON, CHINOOK","42,783,740","19,406","11,591,880",597.3232092,USA,187
1955,"SALMON, CHUM","32,614,060","14,793","2,552,827",172.5642301,USA,187
1955,"SALMON, COHO","28,717,425","13,026","4,875,849",374.3165345,USA,187
1955,"SALMON, PINK","128,178,756","58,141","13,167,175",226.4700702,USA,187
1955,"SALMON, SOCKEYE","57,585,802","26,120","8,515,899",326.0238276,USA,187
1955,SAND PERCH,"3,500",2,175,110.2311311,USA,187
1955,SANDWORMS,"197,600",90,"127,551",1423.086134,USA,187
1955,"SARDINE, PACIFIC","145,607,800","66,047","3,069,453",46.47405922,USA,187
1955,SAUGER,"84,400",38,"8,302",216.8575475,USA,187
1955,"SAWFISH, SMALLTOOTH","12,400",6,630,112.0090526,USA,187
1955,SCADS,"507,400",230,"35,536",154.4017925,USA,187
1955,"SCALLOP, BAY","1,595,700",724,"1,139,620",1574.501493,USA,187
1955,"SCALLOP, SEA","22,124,500","10,036","11,449,144",1140.863833,USA,187
1955,SCALLOPS,"2,100",1,857,899.6959938,USA,187
1955,SCULPINS,"109,200",50,"24,056",485.6630201,USA,187
1955,SCUPS OR PORGIES,"44,765,600","20,305","2,304,714",113.5028822,USA,187
1955,"SEA BASS, BLACK","11,360,000","5,153","1,106,307",214.6997746,USA,187
1955,"SEA BASS, GIANT","365,500",166,"54,013",325.7955723,USA,187
1955,SEA CATFISHES,"581,700",264,"37,901",143.6434622,USA,187
1955,SEA URCHINS,"58,300",26,"1,685",63.71850974,USA,187
1955,"SEABASS, WHITE","906,300",411,"216,149",525.7938597,USA,187
1955,SEAROBINS,"58,200",26,950,35.98610809,USA,187
1955,"SEATROUT, SAND","1,990,900",903,"47,692",52.81172439,USA,187
1955,"SEATROUT, SPOTTED","5,234,300","2,374","1,315,013",553.8672617,USA,187
1955,"SEAWEED, IRISH MOSS","1,105,000",501,"22,880",45.64865664,USA,187
1955,"SEAWEED, KELP","248,126,000","112,548","3,811,215",33.86300027,USA,187
1955,"SHAD, AMERICAN","9,830,100","4,459","1,520,065",340.9090127,USA,187
1955,"SHAD, GIZZARD","3,067,600","1,391","23,550",16.92491288,USA,187
1955,"SHAD, HICKORY","417,100",189,"19,016",100.5109177,USA,187
1955,"SHARK, DOGFISH","2,028,700",920,"17,638",19.16751309,USA,187
1955,"SHARK, SOUPFIN","10,300",5,571,122.2174288,USA,187
1955,SHARKS,"1,015,700",461,"63,292",137.3781382,USA,187
1955,"SHEEPHEAD, CALIFORNIA","13,200",6,959,160.1691738,USA,187
1955,SHEEPSHEAD,"465,100",211,"41,002",194.3537664,USA,187
1955,"SHRIMP, BAY","703,200",319,"55,443",173.82095,USA,187
1955,"SHRIMP, MARINE, OTHER","240,953,000","109,294","61,417,295",561.943441,USA,187
1955,"SHRIMP, OCEAN","850,300",386,"72,558",188.1253772,USA,187
1955,"SHRIMP, PENAEID","1,828,127",829,"237,657",286.6015318,USA,187
1955,SILVERSIDES,"204,100",93,"20,624",222.7738214,USA,187
1955,SKATES,"1,448,700",657,"14,428",21.95644039,USA,187
1955,"SMELT, EULACHON","2,241,400","1,017","165,051",162.3428073,USA,187
1955,"SMELT, RAINBOW","5,851,500","2,654","232,379",87.55156802,USA,187
1955,"SMELT, WHITEBAIT","214,600",97,"17,651",181.3317516,USA,187
1955,SMELTS,"1,161,300",527,"70,811",134.428255,USA,187
1955,SNAILS (CONCHS),"704,500",320,"89,505",280.091906,USA,187
1955,"SNAPPER, GRAY","530,800",241,"90,236",374.7858457,USA,187
1955,"SNAPPER, MUTTON","141,500",64,"26,885",418.8782982,USA,187
1955,"SNAPPER, RED","9,360,300","4,246","2,399,451",565.1404287,USA,187
1955,"SNAPPER, VERMILION","11,000",5,"1,320",264.5547146,USA,187
1955,"SNAPPER, YELLOWTAIL","236,400",107,"56,736",529.1094292,USA,187
1955,SNOOK,"444,600",202,"61,614",305.5232079,USA,187
