"Species","FishingEntityName","Year","Landed.Country","TaxonKey","LandedValue","Landings","ObservedPrice"
"European plaice - Pleuronectes platessa","Belgium",2007,"Netherlands",601342,1716481,841,2041
"European plaice - Pleuronectes platessa","Belgium",2007,"United Kingdom",601342,680771,363,1875.40220385675
"European plaice - Pleuronectes platessa","Belgium",2008,"Belgium",601342,7682400,4279,1795.37275064267
"European plaice - Pleuronectes platessa","Belgium",2008,"Denmark",601342,1452554,845,1718.99881656805
"European plaice - Pleuronectes platessa","Belgium",2008,"France",601342,1088,2,544
"European plaice - Pleuronectes platessa","Belgium",2008,"Netherlands",601342,1214957,641,1895.40873634945
"European plaice - Pleuronectes platessa","Belgium",2008,"United Kingdom",601342,552894,361,1531.56232686981
"European plaice - Pleuronectes platessa","Belgium",2009,"Belgium",601342,5039515,3853,1307.94575655334
"European plaice - Pleuronectes platessa","Belgium",2009,"Denmark",601342,657914,576,1142.21180555556
"European plaice - Pleuronectes platessa","Belgium",2009,"France",601342,4914,6,819
"European plaice - Pleuronectes platessa","Belgium",2009,"Ireland",601342,30746,11,2795.09090909091
"European plaice - Pleuronectes platessa","Belgium",2009,"Netherlands",601342,1275810,925,1379.25405405405
"European plaice - Pleuronectes platessa","Belgium",2009,"United Kingdom",601342,450964,338,1334.21301775148
"European plaice - Pleuronectes platessa","Belgium",2010,"Belgium",601342,4875510,3930,1240.58778625954
"European plaice - Pleuronectes platessa","Belgium",2010,"Denmark",601342,720305,792,909.47601010101
"European plaice - Pleuronectes platessa","Belgium",2010,"France",601342,7512.96,5.6,1341.6
"European plaice - Pleuronectes platessa","Belgium",2010,"Ireland",601342,23535,8,2941.875
"European plaice - Pleuronectes platessa","Belgium",2010,"Netherlands",601342,1545042,1170,1320.54871794872
"European plaice - Pleuronectes platessa","Belgium",2010,"United Kingdom",601342,488225,375,1301.93333333333
"European plaice - Pleuronectes platessa","Finland",2007,"Denmark",601342,7311,6,1218.5
"European plaice - Pleuronectes platessa","Finland",2007,"Finland",601342,17080,8,2135
"European plaice - Pleuronectes platessa","Finland",2007,"Poland",601342,6343,5,1268.6
"European plaice - Pleuronectes platessa","Finland",2008,"Denmark",601342,1550,2,775
"European plaice - Pleuronectes platessa","Finland",2008,"Finland",601342,20121,7,2874.42857142857
"European plaice - Pleuronectes platessa","Finland",2008,"Poland",601342,3270,3,1090
"European plaice - Pleuronectes platessa","Finland",2009,"Sweden",601342,1088,1,1088
"European plaice - Pleuronectes platessa","Finland",2010,"Poland",601342,1092,1,1092
"European plaice - Pleuronectes platessa","France",2007,"Belgium",601342,3870,2,1935
"European plaice - Pleuronectes platessa","France",2007,"France",601342,4547590,2302,1975.49522154648
"European plaice - Pleuronectes platessa","France",2007,"Ireland",601342,30028,14,2144.85714285714
"European plaice - Pleuronectes platessa","France",2007,"Netherlands",601342,46943,23,2041
"European plaice - Pleuronectes platessa","France",2007,"Spain",601342,7835,1,7835
"European plaice - Pleuronectes platessa","France",2007,"United Kingdom",601342,3713,2,1856.5
"European plaice - Pleuronectes platessa","France",2008,"France",601342,3722407,2153,1728.93961913609
"European plaice - Pleuronectes platessa","France",2008,"Ireland",601342,28059,12,2338.25
"European plaice - Pleuronectes platessa","France",2008,"Netherlands",601342,2275,1,2275
"European plaice - Pleuronectes platessa","France",2008,"Spain",601342,5581,2,2790.5
"European plaice - Pleuronectes platessa","France",2008,"United Kingdom",601342,1294,1,1294
"European plaice - Pleuronectes platessa","France",2009,"France",601342,4301115,2599,1654.91150442478
"European plaice - Pleuronectes platessa","France",2009,"Ireland",601342,14903,8,1862.875
"European plaice - Pleuronectes platessa","France",2009,"Netherlands",601342,4278,3,1426
"European plaice - Pleuronectes platessa","France",2009,"Spain",601342,17146,2,8573
"European plaice - Pleuronectes platessa","France",2010,"France",601342,2431082.35,1767.6,1375.35774496492
"European plaice - Pleuronectes platessa","France",2010,"Ireland",601342,12981,7,1854.42857142857
"European plaice - Pleuronectes platessa","France",2010,"Netherlands",601342,6077,5,1215.4
"European plaice - Pleuronectes platessa","France",2010,"Spain",601342,7488,1,7488
"European plaice - Pleuronectes platessa","Germany",2007,"Belgium",601342,3148,2,1574
"European plaice - Pleuronectes platessa","Germany",2007,"Denmark",601342,1059098,527,2009.67362428843
"European plaice - Pleuronectes platessa","Germany",2007,"Germany",601342,417385,294,1419.6768707483
"European plaice - Pleuronectes platessa","Germany",2007,"Netherlands",601342,3859531,1891,2041
"European plaice - Pleuronectes platessa","Germany",2007,"United Kingdom",601342,1660,1,1660
"European plaice - Pleuronectes platessa","Germany",2008,"Belgium",601342,5487,4,1371.75
"European plaice - Pleuronectes platessa","Germany",2008,"Denmark",601342,1235241,679,1819.20618556701
"European plaice - Pleuronectes platessa","Germany",2008,"Germany",601342,472700,334,1415.26946107784
"European plaice - Pleuronectes platessa","Germany",2008,"Netherlands",601342,4244196,2239,1895.57659669495
"European plaice - Pleuronectes platessa","Germany",2009,"Denmark",601342,408318,316,1292.14556962025
"European plaice - Pleuronectes platessa","Germany",2009,"Germany",601342,400587,394,1016.71827411168
"European plaice - Pleuronectes platessa","Germany",2009,"Netherlands",601342,3382932,2451,1380.22521419829
"European plaice - Pleuronectes platessa","Germany",2010,"Belgium",601342,599,1,599
"European plaice - Pleuronectes platessa","Germany",2010,"Denmark",601342,721295,556,1297.29316546763
"European plaice - Pleuronectes platessa","Germany",2010,"Germany",601342,463352,452,1025.11504424779
"European plaice - Pleuronectes platessa","Germany",2010,"Netherlands",601342,3904876,2956,1321
"European plaice - Pleuronectes platessa","Ireland",2007,"Ireland",601342,800840,351,2281.59544159544
"European plaice - Pleuronectes platessa","Ireland",2007,"United Kingdom",601342,34565,26,1329.42307692308
"European plaice - Pleuronectes platessa","Ireland",2008,"Ireland",601342,604320,253,2388.61660079051
"European plaice - Pleuronectes platessa","Ireland",2008,"United Kingdom",601342,16012,10,1601.2
"European plaice - Pleuronectes platessa","Ireland",2009,"Ireland",601342,488781,254,1924.33464566929
"European plaice - Pleuronectes platessa","Ireland",2010,"Ireland",601342,573484,259,2214.22393822394
"European plaice - Pleuronectes platessa","Ireland",2010,"United Kingdom",601342,823,1,823
"European plaice - Pleuronectes platessa","Netherlands",2007,"Belgium",601342,7564,6,1260.66666666667
"European plaice - Pleuronectes platessa","Netherlands",2007,"Denmark",601342,2542025,1314,1934.5700152207
"European plaice - Pleuronectes platessa","Netherlands",2007,"France",601342,15499,8,1937.375
"European plaice - Pleuronectes platessa","Netherlands",2007,"Netherlands",601342,42140527,20647,2041
"European plaice - Pleuronectes platessa","Netherlands",2007,"Norway",601342,8022,6,1337
"European plaice - Pleuronectes platessa","Netherlands",2007,"United Kingdom",601342,255026,130,1961.73846153846
"European plaice - Pleuronectes platessa","Netherlands",2008,"Denmark",601342,613499,555,1105.4036036036
"European plaice - Pleuronectes platessa","Netherlands",2008,"France",601342,2718,2,1359
"European plaice - Pleuronectes platessa","Netherlands",2008,"Netherlands",601342,37851934,19964,1896.00951713084
"European plaice - Pleuronectes platessa","Netherlands",2008,"United Kingdom",601342,53727,34,1580.20588235294
"European plaice - Pleuronectes platessa","Netherlands",2009,"Belgium",601342,21205,12,1767.08333333333
"European plaice - Pleuronectes platessa","Netherlands",2009,"Denmark",601342,579689,548,1057.82664233577
"European plaice - Pleuronectes platessa","Netherlands",2009,"France",601342,5425,5,1085
"European plaice - Pleuronectes platessa","Netherlands",2009,"Netherlands",601342,31099680,22536,1380
"European plaice - Pleuronectes platessa","Netherlands",2009,"United Kingdom",601342,61195,35,1748.42857142857
"European plaice - Pleuronectes platessa","Netherlands",2010,"Belgium",601342,20373,11,1852.09090909091
"European plaice - Pleuronectes platessa","Netherlands",2010,"Denmark",601342,1077960,1219,884.298605414274
"European plaice - Pleuronectes platessa","Netherlands",2010,"France",601342,2740,2,1370
"European plaice - Pleuronectes platessa","Netherlands",2010,"Netherlands",601342,36007818,27258,1321
"European plaice - Pleuronectes platessa","Netherlands",2010,"United Kingdom",601342,493089,96,5136.34375
"European plaice - Pleuronectes platessa","Portugal",2007,"Portugal",601342,347455,91,3818.18681318681
"European plaice - Pleuronectes platessa","Portugal",2008,"Portugal",601342,327231,90,3635.9
"European plaice - Pleuronectes platessa","Portugal",2009,"Ireland",601342,2780,1,2780
"European plaice - Pleuronectes platessa","Portugal",2009,"Portugal",601342,312090,101,3090
"European plaice - Pleuronectes platessa","Portugal",2010,"Portugal",601342,332152.3,112.1,2963
"European plaice - Pleuronectes platessa","Spain",2007,"Ireland",601342,2856,1,2856
"European plaice - Pleuronectes platessa","Spain",2007,"Spain",601342,22900,4,5725
"European plaice - Pleuronectes platessa","Spain",2008,"Spain",601342,14851,4,3712.75
"European plaice - Pleuronectes platessa","Spain",2009,"Spain",601342,82445,8,10305.625
"European plaice - Pleuronectes platessa","Spain",2010,"Ireland",601342,1159,1,1159
"European plaice - Pleuronectes platessa","Spain",2010,"Spain",601342,99045,12,8253.75
"European razor clam - Solen marginatus","Portugal",2007,"Portugal",690126,37504,16,2344
"European razor clam - Solen marginatus","Portugal",2008,"Portugal",690126,74911,34,2203.26470588235
"European razor clam - Solen marginatus","Portugal",2009,"Portugal",690126,104647,46,2274.9347826087
"European razor clam - Solen marginatus","Portugal",2010,"Portugal",690126,80454,31.8,2530
"European razor clam - Solen marginatus","Spain",2010,"Spain",690126,8675,2,4337.5
"European seabass - Dicentrarchus labrax","Belgium",2007,"Belgium",600063,441338,58,7609.27586206897
"European seabass - Dicentrarchus labrax","Belgium",2007,"United Kingdom",600063,96041,13,7387.76923076923
"European seabass - Dicentrarchus labrax","Belgium",2008,"Belgium",600063,454560,59,7704.40677966102
"European seabass - Dicentrarchus labrax","Belgium",2008,"United Kingdom",600063,130254,19,6855.47368421053
"European seabass - Dicentrarchus labrax","Belgium",2009,"Belgium",600063,419329,54,7765.35185185185
"European seabass - Dicentrarchus labrax","Belgium",2009,"Netherlands",600063,7144,1,7144
"European seabass - Dicentrarchus labrax","Belgium",2009,"United Kingdom",600063,114636,14,8188.28571428571
"European seabass - Dicentrarchus labrax","Belgium",2010,"Belgium",600063,492358,58,8488.93103448276
"European seabass - Dicentrarchus labrax","Belgium",2010,"Netherlands",600063,77582,8,9697.75
"European seabass - Dicentrarchus labrax","Belgium",2010,"United Kingdom",600063,92600,10,9260
"European seabass - Dicentrarchus labrax","North Cyprus",2008,"North Cyprus",600063,13260,1,13260
"European seabass - Dicentrarchus labrax","North Cyprus",2009,"North Cyprus",600063,9180,1,9180
"European seabass - Dicentrarchus labrax","North Cyprus",2010,"North Cyprus",600063,7150,1,7150
"European seabass - Dicentrarchus labrax","France",2007,"France",600063,50395480,4939,10203.5796719984
"European seabass - Dicentrarchus labrax","France",2007,"Spain",600063,505167,59,8562.15254237288
"European seabass - Dicentrarchus labrax","France",2008,"France",600063,66344082,5167,12839.9616798916
"European seabass - Dicentrarchus labrax","France",2008,"Spain",600063,486688,49,9932.40816326531
"European seabass - Dicentrarchus labrax","France",2009,"France",600063,59257628,6891,8599.27847917574
"European seabass - Dicentrarchus labrax","France",2009,"Spain",600063,479510,70,6850.14285714286
"European seabass - Dicentrarchus labrax","France",2010,"France",600063,31516851.8,3503.3,8996.33254360175
"European seabass - Dicentrarchus labrax","France",2010,"Spain",600063,593709,87,6824.24137931035
"European seabass - Dicentrarchus labrax","Germany",2010,"Netherlands",600063,19396,2,9698
"European seabass - Dicentrarchus labrax","Italy",2007,"Italy",600063,3887874,197,19735.4010152284
"European seabass - Dicentrarchus labrax","Italy",2008,"Italy",600063,3467477,179,19371.3798882682
"European seabass - Dicentrarchus labrax","Italy",2009,"Italy",600063,3373587,157,21487.8152866242
"European seabass - Dicentrarchus labrax","Italy",2010,"Italy",600063,3323386,159,20901.7987421384
"European seabass - Dicentrarchus labrax","Netherlands",2007,"Belgium",600063,37392,4,9348
"European seabass - Dicentrarchus labrax","Netherlands",2007,"France",600063,228977,31,7386.35483870968
"European seabass - Dicentrarchus labrax","Netherlands",2007,"United Kingdom",600063,22077,2,11038.5
"European seabass - Dicentrarchus labrax","Netherlands",2008,"Belgium",600063,19306,2,9653
"European seabass - Dicentrarchus labrax","Netherlands",2008,"France",600063,319836,44,7269
"European seabass - Dicentrarchus labrax","Netherlands",2008,"Netherlands",600063,2640620,294,8981.70068027211
"European seabass - Dicentrarchus labrax","Netherlands",2008,"United Kingdom",600063,12289,1,12289
"European seabass - Dicentrarchus labrax","Netherlands",2009,"Belgium",600063,58376,6,9729.33333333333
"European seabass - Dicentrarchus labrax","Netherlands",2009,"France",600063,191821,24,7992.54166666667
"European seabass - Dicentrarchus labrax","Netherlands",2009,"Netherlands",600063,2943328,330,8919.17575757576
"European seabass - Dicentrarchus labrax","Netherlands",2009,"United Kingdom",600063,25226,3,8408.66666666667
"European seabass - Dicentrarchus labrax","Netherlands",2010,"Belgium",600063,235638,23,10245.1304347826
"European seabass - Dicentrarchus labrax","Netherlands",2010,"France",600063,57237.84,6.6,8672.4
"European seabass - Dicentrarchus labrax","Netherlands",2010,"Netherlands",600063,2744939,297,9242.21885521885
"European seabass - Dicentrarchus labrax","Netherlands",2010,"United Kingdom",600063,9742,1,9742
"European seabass - Dicentrarchus labrax","Portugal",2007,"Portugal",600063,3579754,349,10257.1747851003
"European seabass - Dicentrarchus labrax","Portugal",2008,"Portugal",600063,3438358,287,11980.3414634146
"European seabass - Dicentrarchus labrax","Portugal",2009,"Portugal",600063,3324437,296,11231.2060810811
"European seabass - Dicentrarchus labrax","Portugal",2010,"Portugal",600063,3629186.6,349.8,10375.0331618067
"European seabass - Dicentrarchus labrax","Slovenia",2003,"Slovenia",600063,49035,6,8172.5
"European seabass - Dicentrarchus labrax","Slovenia",2004,"Slovenia",600063,9918,1,9918
"European seabass - Dicentrarchus labrax","Slovenia",2005,"Slovenia",600063,2378,1,2378
"European seabass - Dicentrarchus labrax","Slovenia",2006,"Slovenia",600063,12907,1,12907
"European seabass - Dicentrarchus labrax","Slovenia",2007,"Slovenia",600063,10987,1,10987
"European seabass - Dicentrarchus labrax","Slovenia",2008,"Slovenia",600063,65924,4,16481
"European seabass - Dicentrarchus labrax","Slovenia",2009,"Slovenia",600063,54142,7,7734.57142857143
"European seabass - Dicentrarchus labrax","Slovenia",2010,"Slovenia",600063,56066,4,14016.5
"European seabass - Dicentrarchus labrax","Spain",2007,"Spain",600063,7712453,628,12280.9761146497
"European seabass - Dicentrarchus labrax","Spain",2008,"Spain",600063,6456555,544,11868.6672794118
"European seabass - Dicentrarchus labrax","Spain",2009,"France",600063,67303,11,6118.45454545455
"European seabass - Dicentrarchus labrax","Spain",2009,"Spain",600063,7051244,635,11104.3212598425
"European seabass - Dicentrarchus labrax","Spain",2010,"Spain",600063,7806225,685,11395.9489051095
"European smelt - Osmerus eperlanus","Finland",2007,"Finland",601334,34095,227,150.198237885463
"European smelt - Osmerus eperlanus","Finland",2008,"Finland",601334,20310,135,150.444444444444
"European smelt - Osmerus eperlanus","Finland",2009,"Finland",601334,43807,125,350.456
"European smelt - Osmerus eperlanus","Finland",2010,"Finland",601334,247804,497,498.599597585513
"European smelt - Osmerus eperlanus","France",2007,"France",601334,130693,42,3111.7380952381
"European smelt - Osmerus eperlanus","France",2008,"France",601334,150834,52,2900.65384615385
"European smelt - Osmerus eperlanus","France",2009,"France",601334,170230,48,3546.45833333333
"European smelt - Osmerus eperlanus","France",2010,"France",601334,122462.37,57.1,2144.7
"European smelt - Osmerus eperlanus","Netherlands",2008,"Netherlands",601334,385547,177,2178.23163841808
"European smelt - Osmerus eperlanus","Netherlands",2009,"Netherlands",601334,917140,364,2519.61538461538
"European smelt - Osmerus eperlanus","Netherlands",2010,"Netherlands",601334,1189082,404,2943.27227722772
"European sprat - Sprattus sprattus","Belgium",2010,"Belgium",601357,123,1,123
"European sprat - Sprattus sprattus","Finland",2007,"Denmark",601357,1743293,9394,185.575154353843
"European sprat - Sprattus sprattus","Finland",2007,"Finland",601357,1176987,12313,95.5889710062536
"European sprat - Sprattus sprattus","Finland",2008,"Denmark",601357,1242782,9104,136.509446397188
"European sprat - Sprattus sprattus","Finland",2008,"Estonia",601357,301577,1372,219.808309037901
"European sprat - Sprattus sprattus","Finland",2008,"Finland",601357,1627635,13745,118.416515096399
"European sprat - Sprattus sprattus","Finland",2009,"Denmark",601357,935210,7636,122.473808276585
"European sprat - Sprattus sprattus","Finland",2009,"Estonia",601357,290573,1691,171.835008870491
"European sprat - Sprattus sprattus","Finland",2009,"Finland",601357,962238,7849,122.593706204612
"European sprat - Sprattus sprattus","Finland",2010,"Denmark",601357,1759784,8686,202.600046051117
"European sprat - Sprattus sprattus","Finland",2010,"Estonia",601357,686986,5281,130.086347282712
"European sprat - Sprattus sprattus","Finland",2010,"Finland",601357,804840,6707,120
"European sprat - Sprattus sprattus","Finland",2010,"Sweden",601357,225419,2139,105.385226741468
"European sprat - Sprattus sprattus","France",2009,"France",601357,4658,5,931.6
"European sprat - Sprattus sprattus","France",2010,"France",601357,16675,62.5,266.8
"European sprat - Sprattus sprattus","Germany",2007,"Denmark",601357,2301640,13273,173.407669705417
"European sprat - Sprattus sprattus","Germany",2007,"Germany",601357,132739,667,199.008995502249
"European sprat - Sprattus sprattus","Germany",2007,"Sweden",601357,7689,51,150.764705882353
"European sprat - Sprattus sprattus","Germany",2008,"Denmark",601357,2460006,16992,144.77436440678
"European sprat - Sprattus sprattus","Germany",2008,"Germany",601357,97517,604,161.451986754967
"European sprat - Sprattus sprattus","Germany",2008,"Sweden",601357,1487,14,106.214285714286
"European sprat - Sprattus sprattus","Germany",2009,"Denmark",601357,2580686,19629,131.47312649651
"European sprat - Sprattus sprattus","Germany",2009,"Germany",601357,158554,1287,123.196581196581
"European sprat - Sprattus sprattus","Germany",2009,"Sweden",601357,794997,5231,151.978015675779
"European sprat - Sprattus sprattus","Germany",2010,"Denmark",601357,2837401,14564,194.822919527602
"European sprat - Sprattus sprattus","Germany",2010,"Germany",601357,229427,1502,152.747669773635
"European sprat - Sprattus sprattus","Germany",2010,"Sweden",601357,548536,2818,194.654364797729
"European sprat - Sprattus sprattus","Greece",2007,"Greece",601357,169932,204,833
"European sprat - Sprattus sprattus","Greece",2008,"Greece",601357,349379,262,1333.50763358779
"European sprat - Sprattus sprattus","Greece",2009,"Greece",601357,50175,201,249.626865671642
"European sprat - Sprattus sprattus","Greece",2010,"Greece",601357,137063,235,583.246808510638
"European sprat - Sprattus sprattus","Ireland",2007,"Ireland",601357,910811,3920,232.349744897959
"European sprat - Sprattus sprattus","Ireland",2008,"Ireland",601357,512963,2353,218.003824904377
"European sprat - Sprattus sprattus","Ireland",2009,"Ireland",601357,629941,3772,167.004506892895
"European sprat - Sprattus sprattus","Ireland",2010,"Ireland",601357,633733,3201,197.979693845673
"European sprat - Sprattus sprattus","Italy",2007,"Italy",601357,99582,105,948.4
"European sprat - Sprattus sprattus","Italy",2008,"Italy",601357,125623,122,1029.69672131148
"European sprat - Sprattus sprattus","Italy",2009,"Italy",601357,148234,124,1195.43548387097
"European sprat - Sprattus sprattus","Italy",2010,"Italy",601357,149292,163,915.901840490798
"European sprat - Sprattus sprattus","Netherlands",2007,"Netherlands",601357,154132,124,1243
"European sprat - Sprattus sprattus","Netherlands",2008,"Netherlands",601357,4601,5,920.2
"European sprat - Sprattus sprattus","Netherlands",2009,"Netherlands",601357,4107,4,1026.75
"European sprat - Sprattus sprattus","Netherlands",2010,"Netherlands",601357,1843834,1722,1070.75145180023
"European sprat - Sprattus sprattus","Slovenia",2006,"Slovenia",601357,45883,38,1207.44736842105
"European sprat - Sprattus sprattus","Slovenia",2007,"Slovenia",601357,22679,18,1259.94444444444
"European sprat - Sprattus sprattus","Slovenia",2008,"Slovenia",601357,27141,17,1596.52941176471
"European sprat - Sprattus sprattus","Slovenia",2009,"Slovenia",601357,22985,13,1768.07692307692
"European sprat - Sprattus sprattus","Slovenia",2010,"Slovenia",601357,28083,19,1478.05263157895
"European sprat - Sprattus sprattus","Spain",2007,"Spain",601357,148913,17,8759.58823529412
"European sprat - Sprattus sprattus","Spain",2008,"Spain",601357,2156,2,1078
"European sprat - Sprattus sprattus","Spain",2009,"Spain",601357,214,1,214
"European sprat - Sprattus sprattus","Spain",2010,"Spain",601357,10814,2,5407
"European squid - Loligo vulgaris","Malta",2007,"Malta",690067,76826,7,10975.1428571429
"European squid - Loligo vulgaris","Malta",2008,"Malta",690067,74415,7,10630.7142857143
"European squid - Loligo vulgaris","Malta",2009,"Malta",690067,62205,6,10367.5
"European squid - Loligo vulgaris","Malta",2010,"Malta",690067,215241,22,9783.68181818182
"European squid - Loligo vulgaris","Portugal",2009,"Portugal",690067,1453654,195,7454.6358974359
"European squid - Loligo vulgaris","Portugal",2010,"Portugal",690067,1541175.3,200.7,7679
"European squid - Loligo vulgaris","Slovenia",2006,"Slovenia",690067,48051,8,6006.375
"European squid - Loligo vulgaris","Slovenia",2007,"Slovenia",690067,76581,11,6961.90909090909
"European squid - Loligo vulgaris","Slovenia",2008,"Slovenia",690067,54290,8,6786.25
"European squid - Loligo vulgaris","Slovenia",2009,"Slovenia",690067,78496,10,7849.6
"European squid - Loligo vulgaris","Slovenia",2010,"Slovenia",690067,280495,24,11687.2916666667
"European whitefish - Coregonus lavaretus","Finland",2007,"Finland",600232,2249890,609,3694.40065681445
"European whitefish - Coregonus lavaretus","Finland",2008,"Finland",600232,2751375,619,4444.87075928918
"European whitefish - Coregonus lavaretus","Finland",2009,"Finland",600232,2940653,640,4594.7703125
"European whitefish - Coregonus lavaretus","Finland",2010,"Finland",600232,2898560,647,4480
"European whitefish - Coregonus lavaretus","Germany",2007,"Germany",600232,29559,15,1970.6
"European whitefish - Coregonus lavaretus","Germany",2008,"Germany",600232,17551,7,2507.28571428571
"European whitefish - Coregonus lavaretus","Germany",2009,"Germany",600232,18647,8,2330.875
"European whitefish - Coregonus lavaretus","Germany",2010,"Germany",600232,9448,3,3149.33333333333
"False scad - Caranx rhonchus","Portugal",2007,"Portugal",601899,7784,2,3892
"False scad - Caranx rhonchus","Portugal",2008,"Portugal",601899,3146,2,1573
"False scad - Caranx rhonchus","Portugal",2009,"Portugal",601899,18722,17,1101.29411764706
"False scad - Caranx rhonchus","Portugal",2010,"Portugal",601899,10046.4,8.4,1196
"Finfish","Belgium",2007,"Belgium",100139,73184527,16334,4480.50244887964
"Finfish","Belgium",2007,"Denmark",100139,5684751,2172,2617.28867403315
"Finfish","Belgium",2007,"France",100139,2788093,615,4533.48455284553
"Finfish","Belgium",2007,"Netherlands",100139,5709500,1807,3159.65688987272
"Finfish","Belgium",2007,"United Kingdom",100139,18066254,3681,4907.97446346102
"Finfish","Belgium",2008,"Belgium",100139,61849765,15326,4035.61040062639
"Finfish","Belgium",2008,"Denmark",100139,3337472,1354,2464.89807976366
"Finfish","Belgium",2008,"France",100139,52801,14,3771.5
"Finfish","Belgium",2008,"Netherlands",100139,5902471,1567,3766.73324824505
"Finfish","Belgium",2008,"United Kingdom",100139,11597319,3005,3859.34076539101
"Finfish","Belgium",2009,"Belgium",100139,55997716,14318,3911.00125715882
"Finfish","Belgium",2009,"Denmark",100139,1956010,952,2054.63235294118
"Finfish","Belgium",2009,"France",100139,2345371,266,8817.18421052631
"Finfish","Belgium",2009,"Ireland",100139,268835,70,3840.5
"Finfish","Belgium",2009,"Netherlands",100139,5532810,1796,3080.62917594655
"Finfish","Belgium",2009,"United Kingdom",100139,11220987,2654,4227.95290128109
"Finfish","Belgium",2010,"Belgium",100139,60613206,13965,4340.36562835661
"Finfish","Belgium",2010,"Denmark",100139,2319604,1301,1782.93927747886
"Finfish","Belgium",2010,"France",100139,1031529.72,132,7814.61909090909
"Finfish","Belgium",2010,"Ireland",100139,255014,58,4396.79310344828
"Finfish","Belgium",2010,"Netherlands",100139,7130471,2238,3186.09070598749
"Finfish","Belgium",2010,"United Kingdom",100139,15445942,3017,5119.63606231356
"Finfish","North Cyprus",2004,"North Cyprus",100139,2826295,671,4212.06408345753
"Finfish","North Cyprus",2005,"North Cyprus",100139,3806494,1068,3564.1329588015
"Finfish","North Cyprus",2006,"North Cyprus",100139,3720838,1664,2236.08052884615
"Finfish","North Cyprus",2007,"North Cyprus",100139,2713134,1786,1519.11198208287
"Finfish","North Cyprus",2007,"Malta",100139,45276,8,5659.5
"Finfish","North Cyprus",2008,"North Cyprus",100139,11483199,1691,6790.77409816676
"Finfish","North Cyprus",2008,"Malta",100139,61293,14,4378.07142857143
"Finfish","North Cyprus",2009,"North Cyprus",100139,7784903,1221,6375.84193284193
"Finfish","North Cyprus",2009,"Malta",100139,88187,16,5511.6875
"Finfish","North Cyprus",2010,"North Cyprus",100139,9293821,1285,7232.54552529183
"Finfish","North Cyprus",2010,"Malta",100139,44418,8,5552.25
"Finfish","Finland",2007,"Denmark",100139,3620521,15960,226.849686716792
"Finfish","Finland",2007,"Finland",100139,17649769,92793,190.205823715151
"Finfish","Finland",2007,"Poland",100139,700497,363,1929.74380165289
"Finfish","Finland",2007,"Sweden",100139,84010,35,2400.28571428571
"Finfish","Finland",2008,"Denmark",100139,2661267,15787,168.573319820105
"Finfish","Finland",2008,"Estonia",100139,329489,1499,219.805870580387
"Finfish","Finland",2008,"Finland",100139,19169788,90686,211.386410250755
"Finfish","Finland",2008,"Poland",100139,824768,423,1949.8061465721
"Finfish","Finland",2009,"Denmark",100139,1692535,12499,135.413633090647
"Finfish","Finland",2009,"Estonia",100139,1039039,6339,163.912131250986
"Finfish","Finland",2009,"Finland",100139,18042550,84400,213.774289099526
"Finfish","Finland",2009,"Poland",100139,586454,472,1242.48728813559
"Finfish","Finland",2009,"Sweden",100139,199100,328,607.012195121951
"Finfish","Finland",2010,"Denmark",100139,3049928,14812,205.909262759924
"Finfish","Finland",2010,"Estonia",100139,997278,7632,130.670597484277
"Finfish","Finland",2010,"Finland",100139,19397147,82989,233.731542734579
"Finfish","Finland",2010,"Poland",100139,568280,432,1315.46296296296
"Finfish","Finland",2010,"Sweden",100139,655185,3191,205.3227828267
"Finfish","France",2007,"Belgium",100139,488955,54,9054.72222222222
"Finfish","France",2007,"Denmark",100139,855266,776,1102.14690721649
"Finfish","France",2007,"France",100139,531237169,214820,2472.9409226329
"Finfish","France",2007,"Ireland",100139,23910935,7678,3114.21398801771
"Finfish","France",2007,"Netherlands",100139,353291,219,1613.20091324201
"Finfish","France",2007,"Spain",100139,17610837,4550,3870.51362637363
"Finfish","France",2007,"United Kingdom",100139,27668053,14157,1954.37260719079
"Finfish","France",2008,"Belgium",100139,83932,12,6994.33333333333
"Finfish","France",2008,"Denmark",100139,2060955,1818,1133.63861386139
"Finfish","France",2008,"France",100139,487911635,201186,2425.17687612458
"Finfish","France",2008,"Ireland",100139,23111286,6579,3512.88736890105
"Finfish","France",2008,"Netherlands",100139,82247,46,1787.97826086957
"Finfish","France",2008,"Spain",100139,16065740,4100,3918.47317073171
"Finfish","France",2008,"United Kingdom",100139,19993374,13601,1469.99294169546
"Finfish","France",2009,"Denmark",100139,1577822,1560,1011.42435897436
"Finfish","France",2009,"France",100139,548277042,222604,2463.01522883686
"Finfish","France",2009,"Ireland",100139,25033579,10020,2498.36117764471
"Finfish","France",2009,"Netherlands",100139,130883,84,1558.13095238095
"Finfish","France",2009,"Spain",100139,50312860,18455,2726.24546193444
"Finfish","France",2009,"United Kingdom",100139,18474533,11708,1577.94098052614
"Finfish","France",2010,"Denmark",100139,1777219,1206,1473.64759535655
"Finfish","France",2010,"France",100139,349146309.09,172621.2,2022.61546721955
"Finfish","France",2010,"Ireland",100139,21566520,7954,2711.40558209706
"Finfish","France",2010,"Netherlands",100139,211082,126,1675.25396825397
"Finfish","France",2010,"Spain",100139,46065608,15534,2965.46980816274
"Finfish","France",2010,"United Kingdom",100139,23647241,11634,2032.59764483411
