TaxonKey,Year,FishingEntityName,LandedValue,Landings,ObservedPrice,FishingEntityID
100045,1995,Thailand,NA,NA,31860,171
100045,1997,Thailand,NA,NA,37439.98828,171
100045,1998,Portugal,40356,1,40356,141
100045,1998,Thailand,NA,NA,41150,171
100045,2008,Russian Federation,17664804.4,371,47614.02802,148
100045,2009,Denmark,1074438.577,19,56549.39881,46
100045,2007,Russian Federation,522759.3486,9,58084.37207,148
100045,1986,Iceland,NA,NA,61368.55859,81
100045,2010,Sweden,2984546.836,41,72793.82526,169
100045,1987,Iceland,NA,NA,78669.42188,81
100045,1994,Thailand,NA,NA,81610,171
100045,1977,Indonesia,NA,NA,87438.97656,83
100045,2005,Iceland,377979210.7,4200,89995.05017,81
100045,1995,Thailand,NA,NA,90670,171
100045,1976,Indonesia,NA,NA,90811.04688,83
100045,1999,Iceland,117871196.9,1295,91020.22929,81
100045,2004,Iceland,1387876891,14975,92679.59203,81
100045,2003,Iceland,1671506520,18024,92737.82291,81
100045,2001,Iceland,1899083022,20346,93339.37982,81
100045,2002,Iceland,2227499228,22174,100455.4536,81
100045,2006,Iceland,86440481.05,860,100512.1873,81
100045,1988,Iceland,NA,NA,101211.9375,81
100045,1996,Thailand,NA,NA,102600,171
100045,1990,Iceland,NA,NA,104269.7109,81
100045,1975,Indonesia,NA,NA,105717.3594,83
100045,1998,Iceland,46448635.66,430,108020.0829,81
100045,1998,Thailand,NA,NA,111040,171
100045,1978,Indonesia,NA,NA,112277.1719,83
100045,1989,Iceland,NA,NA,112543.4688,81
100045,2007,Iceland,227844192.3,2017,112961.9198,81
100045,1997,Thailand,NA,NA,115320,171
100045,1999,Thailand,NA,NA,115359.9922,171
100045,1995,Iceland,NA,NA,123949.2969,81
100045,2010,Iceland,909563405.3,5790,157092.1253,81
100045,2008,Iceland,356953211.1,2193,162769.3621,81
100045,2009,Iceland,934052020.6,5512,169457.9138,81
100045,1979,Indonesia,NA,NA,169761.1563,83
100045,1974,Indonesia,NA,NA,182774.8438,83
100045,1973,Indonesia,NA,NA,214310.7969,83
100045,1980,Indonesia,NA,NA,331835.7188,83
100045,1981,Indonesia,NA,NA,345296.25,83
100045,1982,Indonesia,NA,NA,396079.2188,83
100045,1983,Indonesia,NA,NA,456162.9063,83
100045,1985,Indonesia,NA,NA,574247.5625,83
100045,1984,Indonesia,NA,NA,581235.3125,83
100045,1986,Indonesia,NA,NA,672674.5,83
100045,1985,Greece,NA,NA,693038.8125,70
100045,1987,Greece,NA,NA,792565.8125,70
100045,1987,Greece,NA,NA,851705.875,70
100045,1986,Greece,NA,NA,864062.375,70
100045,1988,Greece,NA,NA,874218.3125,70
100045,1985,Greece,NA,NA,896347.25,70
100045,1990,Greece,NA,NA,1003233.188,70
100045,1988,Greece,NA,NA,1023811.625,70
100045,1991,Greece,NA,NA,1051456.75,70
100045,1991,Greece,NA,NA,1176883.125,70
100045,1989,Greece,NA,NA,1218038.25,70
100045,1990,Greece,NA,NA,1220650.25,70
100045,1986,Greece,NA,NA,1222238.75,70
100045,1989,Greece,NA,NA,1226013,70
100045,1995,Korea (South),NA,NA,2715706.75,95
100047,1980,Brazil,NA,NA,1.90E-08,15
100047,1981,Brazil,NA,NA,3.02E-08,15
100047,1982,Brazil,NA,NA,3.92E-08,15
100047,1983,Brazil,NA,NA,9.82E-07,15
100047,1984,Brazil,NA,NA,1.86E-06,15
100047,1985,Brazil,NA,NA,1.19E-05,15
100047,1986,Brazil,NA,NA,2.55E-05,15
100047,1987,Brazil,NA,NA,0.000146746,15
100047,1988,Brazil,NA,NA,0.000260862,15
100047,1989,Brazil,NA,NA,0.003704302,15
100047,1995,Turkey,NA,NA,123.7300034,178
100047,1997,United Kingdom,6903049,18321,376.7834179,183
100047,2009,Belgium,381,1,381,12
100047,2007,United Kingdom,2903.684865,7,414.8121235,183
100047,1998,United Kingdom,3681994,7735,476.0173239,183
100047,2007,Belgium,1072,2,536,12
100047,2005,United Kingdom,2578823,4411,584.63455,183
100047,2007,Germany,23922,40,598.05,66
100047,2009,Germany,35334,59,598.8813559,66
100047,2010,Germany,32520,54,602.2222222,66
100047,2008,Germany,24798,41,604.8292683,66
100047,2010,France,2484,4,621,58
100047,2003,United Kingdom,5803553,7704,753.3168484,183
100047,2002,United Kingdom,7929765,10188,778.3436396,183
100047,1996,United Kingdom,8071427,10214,790.2317407,183
100047,1999,United Kingdom,5755036,6441,893.5003881,183
100047,2010,Belgium,904,1,904,12
100047,2001,United Kingdom,6742352,7433,907.0835463,183
100047,2000,United Kingdom,4905190,5339,918.7469564,183
100047,1995,United Kingdom,9842876,10120,972.6162055,183
100047,2004,Portugal,62795,64,981.171875,141
100047,2004,United Kingdom,4087120,4098,997.3450464,183
100047,1998,Ireland,118302,83,1425.325301,86
100047,2003,Portugal,104539,69,1515.057971,141
100047,2006,United Kingdom,7556351,4884,1547.164414,183
100047,1993,Ireland,1024708,648,1581.339506,86
100047,2002,Ireland,993767,596,1667.394295,86
100047,2008,Belgium,1668,1,1668,12
100047,1997,Germany,25294380,14627,1729.293772,66
100047,1992,Ireland,969658,539,1798.994434,86
100047,1994,United Kingdom,10362983,5708,1815.519096,183
100047,1994,Ireland,756886,395,1916.167089,86
100047,1996,France,20605000,10619,1940.389867,58
100047,1998,France,20916000,10354,2020.088855,58
100047,1992,Germany,16487515,7708,2139.013363,66
100047,1993,United Kingdom,5974720,2763,2162.403185,183
100047,1995,Ireland,1020137,466,2189.135193,86
100047,1996,Ireland,651322,296,2200.412162,86
100047,1993,Germany,20881744,9095,2295.958659,66
100047,1998,Germany,25934832,11152,2325.576758,66
100047,1994,Germany,27229616,11376,2393.601969,66
100047,1992,United Kingdom,6038342,2488,2426.986334,183
100047,1997,Ireland,661902,272,2433.463235,86
100047,1996,Germany,31069598,11903,2610.232546,66
100047,2009,Ireland,1934201,709,2728.069111,86
100047,1995,Germany,24128052,8554,2820.674772,66
100047,1999,France,13920983,4600,3026.300652,58
100047,2001,Ireland,2370954,771,3075.167315,86
100047,2008,France,118978,37,3215.621622,58
100047,2000,France,15052144,4528,3324.236749,58
100047,2006,France,11578479,3404,3401.433314,58
100047,2005,Portugal,58684,17,3452,141
100047,2001,France,18633720,5395,3453.886932,58
100047,2008,Ireland,872066,243,3588.748971,86
100047,2004,France,12512754,3472,3603.903802,58
100047,1997,Poland,368000,100,3680,140
100047,1993,Portugal,246723,67,3682.432836,141
100047,2005,Australia,21878480,5919.841309,3695.788258,7
100047,2002,France,20515464,5487,3738.921815,58
100047,2005,France,9199840,2391,3847.695525,58
100047,2002,Portugal,74116,19,3900.842105,141
100047,2009,Slovenia,15768,4,3942,162
100047,1994,Portugal,272943,68,4013.867647,141
100047,2010,Ireland,2323550,578,4019.982699,86
100047,2001,Portugal,106415,26,4092.884615,141
100047,2008,Slovenia,25110,6,4185,162
100047,2006,Portugal,55433,13,4264.076923,141
100047,2005,Ireland,1336533,312,4283.759615,86
100047,2007,Slovenia,30433,7,4347.571429,162
100047,2003,France,23605776,5416,4358.525849,58
100047,1995,Italy,88540880,19323,4582.14977,88
100047,2007,France,133170,29,4592.068966,58
100047,1993,Italy,90358888,18865,4789.763477,88
100047,2007,Portugal,58461,12,4871.75,141
100047,1994,Italy,96798256,19692,4915.613244,88
100047,1995,Portugal,339440,69,4919.42029,141
100047,1996,Italy,92170440,18079,5098.204547,88
100047,2009,France,297505,58,5129.396552,58
100047,1992,Italy,166726192,30876,5399.863713,88
100047,2006,Slovenia,11005,2,5502.5,162
100047,1999,Italy,77252816,13441,5747.549736,88
100047,2010,France,77640.17,13.5,5751.123704,58
100047,1998,Italy,72117128,12243,5890.478477,88
100047,2010,Italy,41282782,6962,5929.73025,88
100047,2002,Italy,92757648,15195,6104.484896,88
100047,1997,Australia,47146000,7567,6230.474428,7
100047,1994,Spain,177243696,28440,6232.197468,165
100047,1997,Italy,105503264,16866,6255.381478,88
100047,2010,Slovenia,31435,5,6287,162
100047,2000,Italy,117775632,18678,6305.580469,88
100047,1996,Australia,49851000,7767,6418.308227,7
100047,2009,Italy,45352006,7034,6447.54137,88
100047,2007,Italy,47967041,7337,6537.691291,88
100047,1998,Australia,46768000,7111,6576.852763,7
100047,2004,Italy,88809360,13458,6599.001337,88
100047,2008,Italy,43608246,6466,6744.238478,88
100047,2001,Italy,110342144,16117,6846.320283,88
100047,2003,Italy,104482568,15122,6909.308822,88
100047,1999,Portugal,23089460,3255,7093.536098,141
100047,1999,Australia,44234000,6182,7155.28955,7
100047,1993,Spain,202385056,27787,7283.443913,165
100047,1996,Portugal,12487854,1703,7332.856136,141
100047,1995,Spain,162644512,21891,7429.743365,165
100047,2003,Ireland,4221998,568,7433.09507,86
100047,2005,Italy,52958272,7101,7457.861146,88
100047,1996,Spain,112020048,14719,7610.574631,165
100047,1997,Portugal,13934523,1828,7622.824398,141
100047,2000,Australia,2281000,288,7920.138889,7
100047,2006,Ireland,3096536,386,8022.11399,86
100047,2004,Ireland,5031841,626,8038.084665,86
100047,1998,Portugal,19147964,2372,8072.49747,141
100047,2004,Spain,11315608,1372,8247.527697,165
100047,2000,Spain,147598672,17883,8253.574456,165
100047,1997,Mexico,231032992,27891,8283.424474,110
100047,2006,Italy,59666500,7141,8355.482425,88
100047,1999,Spain,185586576,20969,8850.521055,165
100047,1998,Spain,267560704,30176,8866.672322,165
100047,2001,Australia,2782000,306,9091.503268,7
100047,2007,United Kingdom,9377.294655,1,9377.294655,183
100047,2009,Spain,15148289,1579,9593.59658,165
100047,2001,Spain,188760080,19645,9608.555867,165
100047,2010,Spain,17146715,1666,10292.14586,165
100047,1997,Spain,261023488,24862,10498.89341,165
100047,2005,Spain,15368333,1459,10533.47019,165
100047,2008,Spain,15211086,1444,10533.99307,165
100047,2000,Portugal,24085300,2273,10596.26045,141
100047,2006,Spain,16042212,1510,10623.98146,165
100047,1992,Spain,270285696,25191,10729.45481,165
100047,2002,Australia,1689000,154,10967.53247,7
100047,2004,Australia,2056529.998,181.7696075,11313.93761,7
100047,2003,Mexico,231076000,19976,11567.68122,110
100047,2007,Spain,21407840,1808,11840.61947,165
100047,2003,Australia,2124000,178,11932.58427,7
100047,2003,Spain,127196336,10247,12413.03172,165
100047,2007,United Kingdom,12937.64323,1,12937.64323,183
100047,2010,Portugal,974077.6,73.6,13234.75,141
100047,2008,Portugal,811694,60,13528.23333,141
100047,2007,Ireland,2465757,177,13930.83051,86
100047,2009,Portugal,850610,61,13944.42623,141
100047,2002,Spain,164926608,11735,14054.24866,165
100047,2001,Mexico,312984000,21654,14453.86534,110
100047,2002,Mexico,280368992,18989,14764.81079,110
100047,2008,United Kingdom,17156.96629,1,17156.96629,183
100047,2004,Iceland,38173.93356,2,19086.96678,81
100047,2008,Germany,70861,3,23620.33333,66
100047,2009,Iceland,32059931.24,1168,27448.57127,81
100047,2008,France,28174,1,28174,58
100047,1998,Mexico,93321000,3245,28758.39753,110
100047,2007,France,29048,1,29048,58
100047,1999,Mexico,131091584,4155.469238,31546.75838,110
100047,2006,Iceland,1778957.157,51,34881.51288,81
100047,2005,Iceland,7254029.299,207,35043.6198,81
100047,2000,Mexico,127573000,3441,37074.39698,110
100047,2010,Iceland,100486811.2,2242,44820.16558,81
100047,2008,Iceland,55966563.46,1052,53200.15538,81
100047,1995,Korea (South),NA,NA,1407602,95
100047,1996,Korea (South),1.38E+11,77316,1790819.494,95
100047,1997,Korea (South),1.36E+11,70299,1928505.384,95
100047,1998,Korea (South),1.32E+11,59243,2233208.987,95
100047,1999,Korea (South),1.58E+11,48968,3228189.838,95
100047,2000,Korea (South),1.88E+11,45086,4170984.341,95
100047,2002,Korea (South),2.80E+11,58518,4778905.636,95
100047,2001,Korea (South),2.12E+11,43629,4860780.673,95
100047,2003,Korea (South),2.19E+11,40473,5406839.127,95
100047,1999,Turkey,1.56E+11,179,869832402.2,178
100047,2000,Turkey,2.71E+11,203,1333004926,178
100047,2001,Turkey,5.29E+11,295,1793559322,178
100047,2002,Turkey,6.35E+11,239,2656903766,178
100047,2003,Turkey,7.13E+11,192,3710937500,178
100052,2003,Iceland,97436,249,391.3092369,81
100052,2006,Iceland,408528,830,492.2024096,81
100052,1994,Ireland,3790324,7062,536.7210422,86
100052,1993,Ireland,2534206,4332,584.9967682,86
100052,1992,Ireland,2671331,4393,608.0880947,86
100052,1995,Ireland,5921393,8960,660.8697545,86
100052,1998,Ireland,4423301,6303,701.7770903,86
100052,1999,Ireland,5349997,7580,705.8043536,86
100052,2002,Ireland,7359293,10187,722.4200452,86
100052,1997,Ireland,5067974,6994,724.6173863,86
100052,1996,Ireland,6753625,9080,743.7912996,86
100052,2005,Ireland,144210,183,788.0327869,86
100052,2000,Ireland,6123308,7113,860.8615212,86
100052,2003,Ireland,1599117,1270,1259.147244,86
100052,2001,Ireland,3569031,2780,1283.824101,86
100052,1993,Portugal,470558,233,2019.562232,141
100052,1994,Portugal,505475,224,2256.584821,141
100052,1995,Portugal,566041,216,2620.560185,141
100052,2001,Portugal,858875,223,3851.457399,141
100052,2002,Portugal,854207,209,4087.114833,141
100052,2006,Portugal,704366,168,4192.654762,141
100052,2004,Portugal,593923,141,4212.219858,141
100052,2003,Portugal,534009,115,4643.556522,141
100052,2004,Spain,2697752,422,6392.777251,165
100052,2005,Spain,2762135,394,7010.494924,165
100052,2006,Spain,2739223,376,7285.167553,165
100053,1954,Canada,NA,NA,105.2200012,26
100053,1955,Canada,NA,NA,109.5400009,26
100053,1963,Canada,NA,NA,109.6399994,26
100053,1956,Canada,NA,NA,111.0699997,26
100053,1964,Canada,NA,NA,112.6200027,26
100053,1957,Canada,NA,NA,115.6299973,26
100053,1955,Canada,NA,NA,116.7900009,26
100053,1965,Canada,NA,NA,119.3799973,26
100053,1953,Canada,NA,NA,122.0699997,26
100053,1953,Canada,NA,NA,124.4800034,26
100053,1958,Canada,NA,NA,124.5400009,26
100053,1952,Canada,NA,NA,125.1200027,26
100053,1960,Canada,NA,NA,127.0999985,26
100053,1961,Canada,NA,NA,127.3499985,26
100053,1959,Canada,NA,NA,129.0500031,26
100053,1954,Canada,NA,NA,129.3600006,26
100053,1962,Canada,NA,NA,135.4199982,26
100053,1966,Canada,NA,NA,142.3899994,26
100053,1952,Canada,NA,NA,148.4700012,26
100053,1967,Canada,NA,NA,167.8600006,26
100053,1968,Canada,NA,NA,170.4700012,26
100053,1969,Canada,NA,NA,173.8600006,26
100053,1995,Turkey,NA,NA,185.0500031,178
100053,1957,Canada,NA,NA,185.0500031,26
100053,1971,Canada,NA,NA,186.7700043,26
100053,1956,Canada,NA,NA,190.5399933,26
100053,1970,Canada,NA,NA,201.4700012,26
100053,1958,Canada,NA,NA,233.2599945,26
100053,1962,Canada,NA,NA,241.0500031,26
100053,1961,Canada,NA,NA,245.9199982,26
100053,1963,Canada,NA,NA,247.3099976,26
100053,1964,Canada,NA,NA,265.4899902,26
100053,1959,Canada,NA,NA,268.6000061,26
100053,1960,Canada,NA,NA,281.9400024,26
100053,1965,Canada,NA,NA,336.3399963,26
100053,1963,United Kingdom,NA,NA,338.9200134,183
100053,1961,United Kingdom,NA,NA,349.6400146,183
100053,1966,Canada,NA,NA,350.1000061,26
100053,1965,United Kingdom,NA,NA,382.1300049,183
100053,1962,United Kingdom,NA,NA,386.7799988,183
100053,1969,Canada,NA,NA,402.8200073,26
100053,1966,United Kingdom,NA,NA,409.2799988,183
100053,1964,United Kingdom,NA,NA,416.0599976,183
100053,1968,Canada,NA,NA,428.4700012,26
100053,1971,Canada,NA,NA,446.9500122,26
100053,1970,Canada,NA,NA,453.0700073,26
100053,1967,United Kingdom,NA,NA,453.3399963,183
100053,1967,Canada,NA,NA,510.1199951,26
100053,1968,United Kingdom,NA,NA,630.8300171,183
100053,2008,Portugal,24007,36,666.8611111,141
100053,2010,Portugal,33717.3,50.1,673,141
100053,1969,United Kingdom,NA,NA,687.0800171,183
100053,2009,Portugal,19809,28,707.4642857,141
100053,1973,United Kingdom,NA,NA,771.0300293,183
100053,1970,United Kingdom,NA,NA,855,183
100053,1971,United Kingdom,NA,NA,871.1500244,183
100053,1975,United Kingdom,NA,NA,876.0499878,183
100053,1976,United Kingdom,NA,NA,904.8800049,183
100053,1972,United Kingdom,NA,NA,940.1099854,183
100053,2007,United Kingdom,692841.7815,676,1024.913878,183
100053,1977,United Kingdom,NA,NA,1069.719971,183
100053,2008,United Kingdom,403601.5449,339,1190.565029,183
100053,1986,United Kingdom,NA,NA,1339.150024,183
100053,1974,United Kingdom,NA,NA,1349.150024,183
100053,2005,Ireland,615408,454,1355.524229,86
100053,2010,United Kingdom,335912.168,236,1423.356644,183
100053,2009,United Kingdom,382895.3975,266,1439.456382,183
100053,1978,United Kingdom,NA,NA,1513.910034,183
100053,1979,United Kingdom,NA,NA,1519,183
100053,2008,Ireland,3445826,2256,1527.405142,86
100053,1985,United Kingdom,NA,NA,1539.01001,183
100053,2010,Spain,117975,72,1638.541667,165
100053,1980,United Kingdom,NA,NA,1682,183
100053,1987,United Kingdom,NA,NA,1759.290039,183
100053,2003,Ireland,4368241,2294,1904.202703,86
100053,2010,France,287197.6,148.6,1932.689098,58
100053,1981,United Kingdom,NA,NA,1933.819946,183
100053,1984,United Kingdom,NA,NA,2023.869995,183
100053,1988,United Kingdom,NA,NA,2045.170044,183
100053,2007,Ireland,4476349,2168,2064.736624,86
100053,1996,Ireland,8252017,3877,2128.454217,86
100053,1994,Ireland,2602223,1207,2155.942833,86
100053,1983,United Kingdom,NA,NA,2192.939941,183
100053,2008,France,283411,129,2196.984496,58
100053,1982,United Kingdom,NA,NA,2218.23999,183
100053,2009,France,666991,285,2340.319298,58
100053,2007,France,325712,139,2343.251799,58
100053,1995,Ireland,4576854,1854,2468.63754,86
100053,1997,Ireland,10347693,4127,2507.315968,86
100053,2010,Canada,4867.44583,1934,2516.776541,26
100053,2001,Ireland,11342712,4477,2533.551932,86
100053,2007,Greece,336325,122,2756.762295,70
100053,2009,Ireland,10135470,3546,2858.282572,86
100053,1989,United Kingdom,NA,NA,3509.939941,183
100053,2010,Ireland,1331337,349,3814.719198,86
100053,2008,Spain,46917,12,3909.75,165
100053,2007,Spain,32390,8,4048.75,165
100053,2009,Spain,89238,21,4249.428571,165
100053,2006,Spain,166608,39,4272,165
100053,1990,Australia,NA,NA,4660.839844,7
100053,2008,Greece,61425,13,4725,70
100053,1992,Australia,NA,NA,4807.930176,7
100053,1993,Australia,NA,NA,4868.189941,7
100053,1988,Australia,NA,NA,5014.930176,7
100053,1994,Australia,NA,NA,5054.399902,7
100053,2009,Greece,106600,21,5076.190476,70
100053,1995,Australia,NA,NA,5122.939941,7
100053,1989,Australia,NA,NA,5242.290039,7
100053,1991,Australia,NA,NA,5396.669922,7
100053,1994,Namibia,NA,NA,10000,116
100053,1995,Namibia,NA,NA,12470,116
100053,1996,Namibia,NA,NA,14009.99023,116
100053,1999,Namibia,NA,NA,14009.99023,116
100053,1998,Namibia,NA,NA,14010,116
100053,2001,Namibia,NA,NA,14010,116
100053,2000,Namibia,NA,NA,14010,116
100053,1997,Namibia,NA,NA,14010,116
100053,2008,Denmark,28720834.38,1490,19275.72777,46
100053,2010,Denmark,20359058.61,1050,19389.57963,46
100053,2009,Denmark,23872407.53,1172,20368.94841,46
100053,2007,Denmark,49170658.28,1213,40536.40419,46
100053,1995,Korea (South),NA,NA,873179.25,95
100054,1950,United Kingdom,NA,NA,10.71000004,183
100054,1952,United Kingdom,NA,NA,11.06999969,183
100054,1953,United Kingdom,NA,NA,11.06999969,183
100054,1954,United Kingdom,NA,NA,11.06999969,183
100054,1951,United Kingdom,NA,NA,11.42000008,183
100054,1955,United Kingdom,NA,NA,12.14000034,183
100054,1957,United Kingdom,NA,NA,12.48999977,183
100054,1956,United Kingdom,NA,NA,12.85000038,183
100054,1958,United Kingdom,NA,NA,12.85000038,183
100054,1959,United Kingdom,NA,NA,13.21000004,183
100054,1960,United Kingdom,NA,NA,14.27999973,183
100054,1961,United Kingdom,NA,NA,14.98999977,183
100054,1963,United Kingdom,NA,NA,16.42000008,183
100054,1962,United Kingdom,NA,NA,16.78000069,183
100054,1964,United Kingdom,NA,NA,17.85000038,183
100054,1965,United Kingdom,NA,NA,18.92000008,183
100054,1966,United Kingdom,NA,NA,18.92000008,183
100054,1967,United Kingdom,NA,NA,19.90999985,183
100054,1972,United Kingdom,NA,NA,20.81999969,183
100054,1968,United Kingdom,NA,NA,20.82999992,183
100054,1971,United Kingdom,NA,NA,20.95000076,183
100054,1973,United Kingdom,NA,NA,22.04000092,183
100054,1969,United Kingdom,NA,NA,24.15999985,183
100054,1974,United Kingdom,NA,NA,24.80999947,183
100054,1970,United Kingdom,NA,NA,25.40999985,183
100054,1975,United Kingdom,NA,NA,28.02000046,183
100054,1977,United Kingdom,NA,NA,28.09000015,183
100054,1976,United Kingdom,NA,NA,28.93000031,183
100054,1978,United Kingdom,NA,NA,37.02000046,183
100054,2010,United Kingdom,226259.151,5193,43.57002714,183
100054,1979,United Kingdom,NA,NA,49.09999847,183
100054,1980,United Kingdom,NA,NA,49.90999985,183
100054,1984,United Kingdom,NA,NA,72.91999817,183
100054,1994,Denmark,8523515,114692,74.31656088,46
100054,1993,Denmark,10738802,136677,78.57065929,46
100054,1983,United Kingdom,NA,NA,79.81999969,183
100054,1985,United Kingdom,NA,NA,80.26000214,183
100054,1992,Denmark,11135624,136272,81.71615592,46
100054,1986,United Kingdom,NA,NA,85.94999695,183
100054,1981,United Kingdom,NA,NA,91.05999756,183
100054,2009,United Kingdom,323994.5328,3440,94.1844572,183
100054,1982,United Kingdom,NA,NA,104.1800003,183
100054,1987,United Kingdom,NA,NA,110.75,183
100054,1988,United Kingdom,NA,NA,129.8600006,183
100054,1989,United Kingdom,NA,NA,132.0099945,183
100054,1990,United Kingdom,NA,NA,140.2299957,183
100054,1995,Turkey,NA,NA,156.6600037,178
100054,2008,United Kingdom,1517954.452,8602,176.4652932,183
100054,1991,United Kingdom,NA,NA,176.9100037,183
100054,1995,Denmark,10560631,52230,202.1947348,46
100054,2007,United Kingdom,964550.7581,4649,207.4748888,183
100054,1992,Germany,11217049,50795,220.8297864,66
100054,1993,Portugal,14010,60,233.5,141
100054,1993,Ireland,4481589,17751,252.4696637,86
100054,1996,Germany,9528663,36406,261.7333132,66
100054,1998,Germany,8900084,31213,285.1402941,66
100054,1995,Ireland,4709103,15557,302.6999421,86
100054,1994,Ireland,3262349,10369,314.625229,86
100054,1995,Portugal,14746,46,320.5652174,141
100054,2003,Portugal,16767,51,328.7647059,141
100054,1992,Ireland,4610310,13402,344.0016415,86
100054,1994,Portugal,13692,37,370.0540541,141
100054,1996,Ireland,5930547,15913,372.6856658,86
100054,1997,Ireland,7200481,18057,398.7639697,86
100054,2009,France,1249347,2041,612.1249388,58
100054,1998,Norway,14889,21,709,128
100054,1999,Norway,7646,10,764.6,128
100054,2010,Germany,3343401,3532,946.6027746,66
100054,2007,France,1903494,1936,983.2097107,58
100054,2007,Spain,38145,38,1003.815789,165
100054,2008,Portugal,45669,39,1171,141
100054,2008,France,3258166,2776,1173.690922,58
100054,2008,Spain,9438,8,1179.75,165
100054,2003,Norway,9488,8,1186,128
100054,2007,Portugal,14364,12,1197,141
100054,2009,Germany,4761874,3741,1272.887998,66
100054,2010,Portugal,32190.4,23.6,1364,141
100054,2005,Spain,45324,32,1416.375,165
100054,2007,Germany,8443034,5913,1427.876543,66
100054,2008,Germany,6992466,4852,1441.151278,66
100054,2009,Portugal,43608,28,1557.428571,141
100054,2010,France,65657.73,37.1,1769.750135,58
100054,2009,Bulgaria,88253.947,46,1918.564065,21
100054,2009,Spain,426245,206,2069.150485,165
100054,2010,Spain,541336,223,2427.515695,165
100054,1995,Philippines,NA,NA,2828.590088,138
100054,1996,Philippines,NA,NA,2883.77002,138
100054,1994,Philippines,NA,NA,3170.060059,138
100054,1997,Norway,103208.8313,30,3440.294377,128
100054,2010,Greece,1146671,313,3663.485623,70
100054,2009,Greece,2949819,708,4166.411017,70
100054,2007,Greece,2068536,474,4364,70
100054,2008,Greece,1284316,289,4444,70
100054,2009,Romania,5076.317992,1,5076.317992,147
100054,1995,Norway,39385.71274,7,5626.530391,128
100054,1998,Norway,124721.7455,20,6236.087274,128
100054,1996,Norway,64441.17734,10,6444.117734,128
100054,1999,Norway,63066.26119,9,7007.362355,128
100054,2007,Romania,126071.0113,14,9005.072234,147
100054,1997,Philippines,NA,NA,10020.03027,138
100054,1993,Philippines,NA,NA,12203.91016,138
100054,1995,Korea (South),NA,NA,912304.5,95
100055,2003,Iceland,360685,790,456.5632911,81
100055,2003,Greece,7842,9,871.3333333,70
100055,2003,Spain,260193,175,1486.817143,165
100055,1995,Belgium,205830,136,1513.455882,12
100055,2002,Spain,396748,246,1612.796748,165
100055,1993,Belgium,189273,115,1645.852174,12
100055,1994,Belgium,269013,162,1660.574074,12
100055,1992,Ireland,1712940,1001,1711.228771,86
100055,1996,Belgium,290907,161,1806.875776,12
100055,1994,Spain,1644477,905,1817.101657,165
100055,1998,United Kingdom,30171310,16304,1850.546492,183
100055,1995,United Kingdom,29576170,15823,1869.188523,183
100055,1997,Belgium,389468,208,1872.442308,12
100055,1993,United Kingdom,17107630,9017,1897.264057,183
100055,1996,United Kingdom,33189228,17043,1947.381799,183
100055,1994,United Kingdom,27338226,14024,1949.38862,183
100055,1998,Belgium,421606,213,1979.370892,12
100055,2005,Ireland,1674000,838,1997.613365,86
100055,2003,Ireland,3350431,1655,2024.429607,86
100055,2005,United Kingdom,31810674,15632,2034.971469,183
100055,2006,Ireland,1403779,689,2037.415094,86
100055,1993,Spain,1053670,516,2041.996124,165
100055,2006,Belgium,1041090,509,2045.363458,12
100055,1992,Belgium,187508,91,2060.527473,12
100055,1992,United Kingdom,16485931,7803,2112.768294,183
100055,2005,Belgium,1028245,485,2120.092784,12
100055,1997,United Kingdom,34107256,15958,2137.313949,183
100055,1994,Ireland,2026458,944,2146.67161,86
100055,1993,Ireland,1206121,542,2225.315498,86
100055,2003,United Kingdom,45581384,20039,2274.633664,183
100055,2005,France,46166112,20116,2294.994631,58
100055,2003,Belgium,1061584,462,2297.800866,12
100055,2004,United Kingdom,44778348,19199,2332.3271,183
100055,2004,Belgium,1293893,550,2352.532727,12
100055,1999,Belgium,563155,238,2366.197479,12
100055,2003,Norway,1335506,560,2384.832143,128
100055,2004,France,43577160,18101,2407.444893,58
100055,2006,France,54934920,22209,2473.543158,58
100055,2002,United Kingdom,46915704,18658,2514.508736,183
100055,2002,Belgium,899701,357,2520.170868,12
100055,2001,United Kingdom,42653704,16883,2526.429189,183
100055,2000,Ireland,3986137,1571,2537.324634,86
100055,2005,Norway,1784515,699,2552.95422,128
100055,2000,United Kingdom,43035624,16727,2572.823818,183
100055,2006,Norway,2065839,798,2588.770677,128
100055,1995,Ireland,1136372,434,2618.368664,86
100055,1996,Ireland,1588853,604,2630.551325,86
100055,2003,France,43912088,16470,2666.186278,58
100055,1997,Ireland,1743283,640,2723.879688,86
100055,2004,Norway,2378591,869,2737.158803,128
100055,2002,France,54057096,19706,2743.179539,58
100055,2006,United Kingdom,35162248,12729,2762.373164,183
100055,2000,Belgium,723149,256,2824.800781,12
100055,2001,Belgium,821349,285,2881.926316,12
100055,1999,France,39438776,13498,2921.823678,58
100055,2002,Ireland,3151886,1077,2926.542247,86
100055,2001,France,49626372,16559,2996.942569,58
100055,2006,Spain,1199045,392,3058.788265,165
100055,1998,Ireland,2246219,699,3213.474964,86
100055,1999,Ireland,5299903,1523,3479.910046,86
100055,2001,Ireland,4030955,1150,3505.178261,86
100055,1992,Spain,1297258,333,3895.66967,165
100055,2002,Norway,3135829,774,4051.458656,128
100055,1995,Spain,977858,231,4233.151515,165
