"TaxonKey","Year","FishingEntityName","LandedValue","Landings","ObservedPrice","FishingEntityID","IP.2010"
601059,1961,"USA",9128,29.60000038,308.3783744,187,2248.9550104113
600203,1995,"Spain",827140,2682,308.404176,165,676.818963464757
601207,1970,"USA",31088,100.8000031,308.4126889,187,1733.27931150576
603974,1996,"USA",11043,35.79999924,308.4636937,187,428.695724681357
601059,1960,"USA",9254,30,308.4666667,187,2272.39890153083
601341,2007,"Ireland",617,2,308.5,86,309.59012525805
500487,1967,"USA",853472,2766.300049,308.5247388,187,2014.24163070953
601059,1958,"USA",16478,53.40000153,308.5767702,187,2328.27045653739
601059,1959,"USA",17220,55.79999924,308.6021547,187,2312.45881342856
600266,1951,"USA",66906,216.8000031,308.6070067,187,2588.2157478647
600145,1962,"USA",4367589,14152.2002,308.6155466,187,2228.32687498207
501020,1959,"USA",2913469,9439.700195,308.6399928,187,2312.74234692467
590073,1952,"USA",388197,1257.699951,308.6562894,187,2539.78701364182
600243,1953,"USA",11669570,37806.5,308.6657056,187,2520.83929266634
600364,1960,"USA",487394,1578.900024,308.6921227,187,2274.05978104246
601371,1960,"USA",3191617,10339.09961,308.6939018,187,2274.07288723941
500661,2000,"United Kingdom",726080,2352,308.707483,183,639.687327845433
600139,1983,"United Kingdom",NA,NA,308.75,183,1314.49260733155
600031,2010,"United Kingdom",157466.8377,510,308.7585052,183,504.25573205998
100039,1976,"Sweden",NA,NA,308.7600098,169,202.222857147279
600033,1975,"Iceland",NA,NA,308.9100037,81,712.172643893687
601583,2002,"Canada",1994573.975,6456.734863,308.9137184,26,309.206073925774
600024,2008,"United Kingdom",11810315.22,38227,308.9521863,183,521.827425407665
600071,1980,"USA",407458,1318.800049,308.9611653,187,817.607231378441
601341,2010,"United Kingdom",617.9976809,2,308.9988405,183,504.648240932125
100031,2010,"United Kingdom",617.9976809,2,308.9988405,183,504.648240932125
601059,1965,"USA",13658,44.20000076,309.0045196,187,2139.05681030087
500107,2008,"Canada",1152439.209,3728.356934,309.1010945,26,277.425795900527
600071,1981,"USA",442889,1432.300049,309.2152376,187,741.762792687056
600118,1991,"USA",4863535,15718.40039,309.4166632,187,495.375623471301
400487,1963,"USA",1313392,4244.399902,309.4411531,187,2205.08170270651
501345,1991,"USA",4054,13.10000038,309.4656399,187,495.45403509609
603361,1950,"USA",28477,92,309.5326087,187,2800.6407688539
600024,1950,"Norway",NA,NA,309.5499878,128,639.816297475153
502724,1954,"Canada",NA,NA,309.5599976,26,2564.24036780944
601198,2007,"Portugal",90098,291,309.6151203,141,455.123823654653
601059,1964,"USA",128825,415.8999939,309.7499444,187,2178.80109315369
500145,2008,"Canada",46953324.22,151570.0938,309.7796079,26,278.034778279993
501941,2008,"Canada",46953324.22,151570.0938,309.7796079,26,278.034778279993
502724,1955,"Canada",NA,NA,309.8200073,26,2574.08853436337
600044,2009,"United Kingdom",929.567643,3,309.855881,183,518.719421541439
600516,2006,"USA",549934,1774.800049,309.8568767,187,335.149559197825
502075,1977,"USA",155959,503.2999878,309.8728468,187,1115.01045368613
602594,1969,"USA",122817,396.2999878,309.9091693,187,1841.35024063033
600364,1978,"USA",1667639,5380.299805,309.952802,187,1036.61147545646
400145,1991,"Canada",429976.8677,1387.147949,309.9718873,26,372.418383258695
602530,1960,"USA",62,0.200000003,309.9999954,187,2283.69456109379
603974,1984,"USA",992,3.200000048,309.9999954,187,650.600182979725
603594,1960,"USA",155,0.5,310,187,2283.69459498087
600147,1969,"USA",380208,1226.199951,310.0701478,187,1842.30670732791
100058,1974,"Chile",NA,NA,310.1000061,30,3282.37965833522
601604,2000,"USA",398213,1284.099976,310.1105891,187,392.691490285048
601520,2003,"USA",10456052,33716.80078,310.1140013,187,367.512058018967
600323,1978,"USA",7190199,23185.59961,310.114861,187,1037.15346835995
100139,1989,"USA",13540859,43660.19922,310.1419426,187,545.389608445794
500997,1972,"USA",73886,238.1000061,310.3149858,187,1618.80489389129
600348,1957,"USA",11389,36.70000076,310.3269691,187,2408.13728071805
500504,1954,"USA",64467,207.6999969,310.3851756,187,2516.03531072202
100011,2009,"Finland",182261,587,310.4957411,57,333.683751246406
100035,1993,"Germany",10439572,33616,310.5536649,66,482.886207005071
600024,1993,"Germany",10439572,33616,310.5536649,66,482.886207005071
601350,1995,"Portugal",27226044,87631,310.6896418,141,683.816152767515
601371,1965,"United Kingdom",NA,NA,310.7099915,183,8295.48528631239
590013,2003,"Belgium",14915,48,310.7291667,12,418.94485513674
600516,1984,"Canada",6869000,22105,310.7441755,26,506.316437263532
600296,1956,"USA",204007,656.4000244,310.7967587,187,2491.58448580128
400416,1960,"Canada",NA,NA,310.8699951,26,2354.73874813328
400327,1971,"USA",54717,176,310.8920455,187,1673.87347883229
509274,2010,"France",1523.41,4.9,310.9,58,366.958448914769
603577,2004,"USA",115880,372.7000122,310.9203011,187,358.909672615791
603310,1959,"USA",35265,113.4000015,310.9788319,187,2330.26804792064
690658,1997,"USA",21881820,70328.60156,311.1368563,187,422.71189002983
600368,2003,"USA",77072,247.6999969,311.1505893,187,368.7405049372
100139,1979,"USA",1846683,5935,311.1513058,187,934.551090094296
602600,1988,"USA",1027,3.299999952,311.2121257,187,573.640501215711
600296,1958,"USA",196222,630.5,311.2164948,187,2348.18768101152
300014,1977,"United Kingdom",NA,NA,311.2799988,183,2652.42325687555
490097,1977,"United Kingdom",NA,NA,311.2799988,183,2652.42325687555
604775,1995,"USA",50000,160.6000061,311.3324913,187,445.458777778628
500145,1981,"Canada",62108000,199402,311.4712992,26,613.351738777016
501941,1981,"Canada",62108000,199402,311.4712992,26,613.351738777016
501135,1976,"USA",6256194,20083.59961,311.5076043,187,1193.78035443164
400343,1979,"USA",592,1.899999976,311.5789513,187,935.835534545433
600521,1970,"USA",10337411,33164.80078,311.6982692,187,1751.74427279056
100037,1958,"Canada",NA,NA,311.7799988,26,2429.2034074802
600118,1982,"USA",1038785,3331.5,311.8069938,187,704.573946590029
603594,1958,"USA",343,1.100000024,311.818175,187,2352.72747262654
690314,1974,"United Kingdom",NA,NA,311.8299866,183,4305.51823141097
600364,1955,"USA",572463,1835.800049,311.83298,187,2537.20344394743
600203,1994,"Portugal",161235,517,311.8665377,141,725.506208819355
400348,1958,"USA",43616,139.8000031,311.9885482,187,2354.01297084434
600695,2009,"Belgium",312,1,312,12,375.720398160903
600241,1971,"USA",7992885,25593.5,312.3013656,187,1681.46139744494
600240,1962,"USA",20302658,65004.39844,312.3274499,187,2255.12829173456
100013,1990,"USA",127903,409.5,312.3394383,187,521.097846762972
300014,2008,"USA",4627,14.80000019,312.6351311,187,316.632681097785
600118,1994,"Portugal",671972,2149,312.6905537,141,727.423146521539
601059,1966,"USA",13728,43.90000153,312.7106953,187,2104.58158599878
600118,1994,"Spain",3592607,11487,312.7541569,165,722.608281500951
601367,2009,"United Kingdom",15014.03068,48,312.7923059,183,523.635192772284
601343,1980,"United Kingdom",NA,NA,312.8200073,183,1700.60919731931
600024,2007,"France",925125,2957,312.8593169,58,377.710203782238
400360,1950,"USA",334105,1067.699951,312.9203103,187,2831.29258047891
690119,2009,"Belgium",313,1,313,12,376.924630206291
600318,2008,"USA",323212448,1032452.125,313.0532062,187,317.056101969737
601059,1962,"USA",6262,20,313.1,187,2260.7064104297
600030,1972,"United Kingdom",NA,NA,313.1000061,183,5720.08355964158
600139,1982,"United Kingdom",NA,NA,313.1300049,183,1402.07100644145
500654,1993,"Canada",30847779.3,98509.53906,313.1450984,26,383.055139332861
500654,2001,"Canada",26311433.59,83990.03125,313.2685296,26,320.051862209113
603577,1999,"USA",231586,739.2000122,313.2927437,187,410.056197661578
603672,1959,"USA",94,0.300000012,313.3333208,187,2347.91101808466
500142,2005,"France",193376,617,313.4132901,58,395.056665554931
600509,1974,"USA",1263740,4029.899902,313.5909156,187,1387.02597777292
603923,1970,"USA",8280,26.39999962,313.6363682,187,1762.63638916986
300061,1983,"Canada",25018000,79760,313.665998,26,533.822342938177
500928,1978,"USA",29023,92.5,313.7621622,187,1049.35156514749
400145,1987,"Canada",938000,2988,313.9223561,26,459.554523147658
600364,1954,"USA",620214,1975.300049,313.9847034,187,2545.21369860481
400340,1982,"USA",628,2,314,187,709.529367937061
600316,1982,"USA",157,0.5,314,187,709.529367937061
501020,1957,"USA",2681924,8539.700195,314.0536481,187,2437.05630976408
600231,1980,"Finland",NA,NA,314.0799866,57,179.936115259279
600068,2010,"United Kingdom",628.2833566,2,314.1416783,183,513.047379404521
601343,1977,"USA",4075792,12969,314.2718791,187,1130.83942047446
600118,1960,"USA",433133,1378.099976,314.2972263,187,2315.35121586707
690115,1953,"USA",2994619,9525.799805,314.3692983,187,2567.4199147655
600145,1955,"USA",1940757,6173.100098,314.3893618,187,2558.00323461423
500661,2002,"United Kingdom",615647,1958,314.4264556,183,620.109720785792
502102,1977,"USA",128818,409.6000061,314.4970656,187,1131.64970541592
601582,1980,"USA",13619,43.29999924,314.5265644,187,832.335006454149
690605,1993,"Portugal",153812,489,314.5439673,141,764.993897501658
400266,2002,"USA",19598,62.29999924,314.5746427,187,381.294543130503
100035,2008,"United Kingdom",13826974.93,43952,314.5926222,183,531.354252775754
100054,1994,"Ireland",3262349,10369,314.625229,86,559.342055494822
690053,1994,"Ireland",3262349,10369,314.625229,86,559.342055494822
501020,1960,"USA",3049468,9690.599609,314.6831077,187,2318.1939102783
600029,1983,"United Kingdom",NA,NA,314.6900024,183,1339.78196520145
604775,1998,"USA",35531,112.9000015,314.7121305,187,421.011462179522
604775,1989,"USA",13000,41.29999924,314.7699816,187,553.528089674492
100035,2001,"Germany",5497263,17463,314.7948806,66,423.984424884096
600024,2001,"Germany",5461280,17348,314.8074706,66,424.001381843178
600107,1951,"USA",16655070,52889,314.9061241,187,2641.04499184936
602594,1971,"USA",120372,382.2000122,314.9450449,187,1695.69522790429
400573,2010,"USA",2,0.006350293,314.9460888,187,314.9460888
601363,2007,"Germany",315,1,315,66,400.770546421863
603811,1995,"Germany",315,1,315,66,465.91947110239
600107,1950,"USA",18130440,57509.80078,315.2582647,187,2852.44631428376
600118,1996,"United Kingdom",19971936,63346,315.2833012,183,732.110317215282
400080,1976,"USA",103605,328.6000061,315.2921427,187,1208.28371656517
600521,1971,"USA",8996341,28532.5,315.3015333,187,1697.61459665917
601371,1964,"United Kingdom",NA,NA,315.3500061,183,8795.10981175112
400405,2010,"Poland",315.4894079,1,315.4894079,140,162.793736717262
600005,1992,"USA",20097,63.70000076,315.4945017,187,490.345467354213
601043,1990,"USA",326032,1033.199951,315.5555705,187,526.463546251473
600514,1958,"USA",3773601,11957.2002,315.5923575,187,2381.20439785534
601732,1992,"Portugal",4734,15,315.6,141,825.606750877394
590013,1972,"USA",6157,19.5,315.7435897,187,1647.12402433117
501381,1984,"United Kingdom",NA,NA,315.7600098,183,1270.27439938739
590055,1965,"USA",257568,815.5999756,315.8018731,187,2186.11089648387
603577,1994,"USA",196355,621.7000122,315.8356058,187,464.708831773539
600408,1960,"USA",983111,3112.699951,315.8386659,187,2326.70662645742
600266,1960,"USA",57489,182,315.8736264,187,2326.96417195706
601583,1994,"USA",139071,440.1000061,315.9986323,187,464.948702937435
601341,2008,"Netherlands",316,1,316,118,381.018154603953
600516,1976,"United Kingdom",NA,NA,316.0899963,183,3035.99513473226
600139,1994,"USA",5020984,15882.59961,316.1311198,187,465.143640145967
601343,2008,"United Kingdom",17074.5927,54,316.196161,183,534.0626670892
600241,1969,"USA",3559178,11255.5,316.2167829,187,1878.82743385567
400125,2000,"USA",18724,59.20000076,316.2837797,187,400.508570712914
690628,1974,"USA",233999,739.7000122,316.3431069,187,1399.19903712828
604242,1981,"USA",13793,43.59999847,316.3532221,187,758.885788817428
500145,1992,"Canada",79559617.19,251432.6719,316.4251352,26,398.186225991722
501941,1992,"Canada",79559617.19,251432.6719,316.4251352,26,398.186225991722
600358,2009,"Latvia",11710.11158,37,316.4895021,98,775.383414705918
500145,2007,"Canada",56902394.53,179775.2656,316.5195965,26,292.132039464218
501941,2007,"Canada",56902394.53,179775.2656,316.5195965,26,292.132039464218
603577,1998,"USA",181301,572.7000122,316.5723697,187,423.500028553978
100039,2003,"USA",860513,2717.600098,316.6444543,187,375.251212690363
604326,2009,"France",1900,6,316.6666667,58,373.858997438199
490023,1983,"United Kingdom",NA,NA,316.6700134,183,1348.21179458423
501020,1962,"USA",3593728,11347,316.71173,187,2286.78453615228
600367,1976,"Chile",NA,NA,316.75,30,200.002418900607
400348,1954,"USA",53058,167.5,316.7641791,187,2567.74460393228
600524,1970,"USA",3824392,12069.2002,316.8720327,187,1780.82082365868
501941,2010,"Canada",50515.4682,159411,316.888221,26,281.074571299422
600524,1951,"USA",2953453,9317.799805,316.9689263,187,2658.3452378673
501135,1987,"United Kingdom",NA,NA,316.9700012,183,1096.24189158351
601342,1971,"USA",715130,2256,316.9902482,187,1706.70680446999
600203,2009,"Spain",501491,1582,316.9981037,165,437.492878422009
100039,2009,"Lithuania",129685.9833,409,317.0806437,101,193.59103504977
100139,2009,"Lithuania",129685.9833,409,317.0806437,101,193.59103504977
100000,2009,"Lithuania",129685.9833,409,317.0806437,101,193.59103504977
400080,1953,"Canada",NA,NA,317.1000061,26,2675.69523081637
601382,1972,"United Kingdom",NA,NA,317.1000061,183,5793.16032039789
400348,1956,"USA",42144,132.8999939,317.110624,187,2542.20125829505
400289,1967,"USA",1101406,3470.899902,317.3257746,187,2071.70027331523
400206,1968,"USA",10613,33.40000153,317.7544765,187,1991.04224569139
600118,2007,"Portugal",92188,290,317.8896552,141,467.287111930119
690658,1994,"USA",17607466,55383.39844,317.9195661,187,467.775093900706
400125,1984,"USA",318,1,318,187,667.389875024342
600142,1957,"USA",6732299,21164.19922,318.0984515,187,2468.44398415463
501020,1955,"USA",2400601,7545.299805,318.1584645,187,2588.67022933374
300061,1977,"Iceland",NA,NA,318.1900024,81,431.032055228735
600203,2006,"France",76142,239,318.5857741,58,391.074867240944
400033,1986,"USA",478,1.5,318.6666667,187,634.00710482066
400326,1977,"USA",45323,142.1999969,318.7271518,187,1146.87075618465
601604,2009,"USA",498884,1565.199951,318.7349959,187,323.963131123812
600203,1993,"Portugal",205471,644,319.0543478,141,775.963472240376
400019,1997,"Canada",1884408.691,5904.374512,319.1546687,26,358.883737067077
600529,1970,"United Kingdom",NA,NA,319.1600037,183,6739.01052415122
600029,1979,"United Kingdom",NA,NA,319.1900024,183,2104.4307291579
601343,1979,"United Kingdom",NA,NA,319.1900024,183,2104.4307291579
100035,2009,"Germany",4988951,15626,319.2724306,66,401.375695076805
400185,2006,"USA",39147,122.5999985,319.3066923,187,345.370734750134
600458,1978,"USA",32635,102.1999969,319.3248629,187,1067.95555692605
600203,2000,"Spain",620450,1943,319.3257849,165,577.88730140633
601043,2006,"Spain",14615612,45767,319.348264,165,462.094740576585
400080,1958,"Canada",NA,NA,319.3800049,26,2488.41811267633
500107,2003,"Canada",2214534.912,6933.6875,319.387759,26,315.62484875457
600312,1986,"USA",673490,2108.5,319.4166469,187,635.499236960488
400012,1998,"USA",11116,34.79999924,319.4252943,187,427.316576570178
600845,2007,"United Kingdom",958.318609,3,319.4395363,183,558.815349681146
100035,1994,"Germany",10056732,31474,319.5250683,66,483.351754042988
600318,2009,"USA",270594816,846489.6875,319.6669965,187,324.910419110601
600318,2010,"USA",282399251,883407.261,319.6705115,187,319.6705115
601207,1971,"USA",36575,114.4000015,319.7115343,187,1721.35847760553
602539,1992,"USA",119884,374.8999939,319.7759455,187,496.999740407307
501135,1988,"United Kingdom",NA,NA,319.8699951,183,1039.2976360439
601660,1974,"United Kingdom",NA,NA,319.9599915,183,4417.77133670104
601077,1977,"USA",2336,7.300000191,319.9999916,187,1151.4507950539
400189,1983,"USA",32,0.100000001,319.9999968,187,700.581519258024
400340,1969,"USA",32,0.100000001,319.9999968,187,1901.30570334623
400160,2010,"Portugal",32,0.1,320,141,449.57795784911
501135,2004,"Spain",1439430,4498,320.0155625,165,500.453090582451
290012,1981,"USA",40013,125,320.104,187,767.883364459066
601340,1998,"United Kingdom",1280.43026,4,320.1075649,183,699.438454637953
500618,1978,"USA",47353,147.8999939,320.1690463,187,1070.7788583906
600408,1962,"USA",475452,1484.900024,320.1912535,187,2311.90807841255
400266,2007,"USA",10092,31.5,320.3809524,187,336.93602343087
624237,1994,"USA",8687867,27112.90039,320.4329627,187,471.473212720498
601341,2010,"United Kingdom",51592.09211,161,320.4477771,183,523.346323120344
600514,1956,"USA",4813463,15020.7998,320.4531759,187,2568.99771039404
400348,1959,"USA",50024,156.1000061,320.4612303,187,2401.32281995824
600203,1998,"Spain",615105,1919,320.5341324,165,630.93502164445
602501,1979,"USA",222496,694.0999756,320.5532457,187,962.790062641606
100054,1995,"Portugal",14746,46,320.5652174,141,705.551921214871
490054,1995,"Portugal",14746,46,320.5652174,141,705.551921214871
600240,1991,"USA",48628660,151645.5938,320.6730824,187,513.397134082868
601059,1967,"USA",20527,64,320.734375,187,2093.95373945489
600441,1979,"USA",196932,614,320.7361564,187,963.339439716003
600458,1979,"USA",30571,95.30000305,320.7869782,187,963.492084322357
600147,1970,"USA",921316,2871.699951,320.825997,187,1803.04210302324
600479,2008,"Latvia",9625.702247,30,320.8567416,98,767.582774495841
604775,1999,"USA",47859,149.1000061,320.9859024,187,420.125461849675
690051,2010,"Malta",642,2,321,106,516.589293123963
600300,1969,"USA",1573,4.900000095,321.0204019,187,1907.36852227047
602600,1977,"USA",4238,13.19999981,321.0606107,187,1155.26720361016
601341,2009,"Finland",6743,21,321.0952381,57,345.074825107049
100031,2009,"Finland",6743,21,321.0952381,57,345.074825107049
600505,2004,"Spain",867250,2700,321.2037037,165,502.311153143357
500654,2003,"Canada",26886224.61,83693.89844,321.2447396,26,317.459951085511
600024,2010,"USA",21127366,65760.39843,321.27795,187,321.27795
690658,1995,"USA",22570968,70251.5,321.2880579,187,459.703338348621
600361,1962,"USA",1440590,4483.100098,321.3379065,187,2320.18736869565
600408,1950,"USA",1678360,5222.700195,321.3586722,187,2907.64259884608
300061,1964,"USA",802158,2496.100098,321.364516,187,2260.49873912942
400266,1979,"USA",7231,22.5,321.3777778,187,965.266566382742
500654,2009,"Canada",22121490.23,68826.98438,321.4072275,26,286.787834085499
502267,1950,"USA",225,0.699999988,321.4285769,187,2908.27509425125
501345,1988,"USA",1350,4.199999809,321.428586,187,592.471950645775
390002,1984,"Canada",128000,398,321.6080402,26,524.017664522149
400445,2007,"United Kingdom",965.1588561,3,321.7196187,183,562.80403892862
600308,1988,"USA",39235772,121950.7031,321.7346928,187,593.036180775891
601341,2009,"United Kingdom",49887.94979,155,321.8577406,183,538.811335398428
300061,1994,"USA",5003128,15543.7002,321.8749677,187,473.59492555672
601043,1994,"USA",330582,1027,321.8909445,187,473.618433229468
600529,1972,"United Kingdom",NA,NA,321.9100037,183,5881.03508136128
100076,1982,"USA",15102,46.90000153,322.0042539,187,727.616161600993
601371,1971,"Iceland",NA,NA,322.0700073,81,2327.45846670037
400302,1978,"USA",1224,3.799999952,322.1052672,187,1077.25438882946
601341,2007,"Belgium",2899,9,322.1111111,12,398.64140490316
100037,1992,"Germany",10355592,32137,322.2326913,66,521.965254523821
400348,1953,"USA",68997,214.1000061,322.2652874,187,2631.90560014171
600118,1954,"USA",587432,1822.5,322.322085,187,2612.79793958544
603515,1959,"USA",5544,17.20000076,322.3255672,187,2415.29291780087
601486,1996,"USA",555684,1723.699951,322.3786133,187,448.034358898733
600514,1961,"USA",4888776,15162.2998,322.4297148,187,2351.42922721415
500142,2004,"Canada",17331544.92,53744.48438,322.4804391,26,314.803590841493
607618,2010,"Spain",1290,4,322.5,165,434.960549927812
601520,2001,"USA",13421188,41605.69922,322.5805179,187,397.180222424219
601350,2009,"United Kingdom",404244.3236,1253,322.6211681,183,540.089363977104
604249,1978,"USA",177395,549.4000244,322.8885914,187,1079.87415174008
600308,1985,"USA",16175438,50086.39844,322.9507112,187,654.47342276516
600051,1981,"United Kingdom",NA,NA,322.9599915,183,1561.15621172646
400360,1954,"USA",234922,727.4000244,322.961221,187,2617.97888529667
601043,2007,"France",323,1,323,58,389.952893302066
400416,2009,"Portugal",323,1,323,141,467.260029743755
600181,1967,"USA",3005,9.300000191,323.1182729,187,2109.51730953429
500487,1966,"USA",662673,2050.399902,323.1920755,187,2175.12256875477
600480,1996,"USA",16550,51.20000076,323.2421827,187,449.234527726724
400302,1981,"USA",194,0.600000024,323.3333204,187,775.630038707648
603594,1957,"USA",776,2.400000095,323.3333205,187,2509.0665676031
690660,1972,"USA",3651608,11293.2998,323.3428727,187,1686.76682945948
100035,1992,"Germany",11306125,34966,323.3462506,66,523.769041908356
500661,2008,"United Kingdom",531443.427,1643,323.4591765,183,546.33006912461
500997,1973,"USA",56607,175,323.4685714,187,1588.60952260025
600024,2008,"France",1190064,3679,323.4748573,58,380.013535607155
600917,2008,"Portugal",647,2,323.5,141,461.109398427757
502075,1976,"USA",270578,836.4000244,323.5030991,187,1239.7502949283
600118,1995,"USA",2730326,8439.200195,323.529,187,462.909708890836
400360,1962,"USA",110075,340.2000122,323.5596592,187,2336.22930600412
400043,2004,"USA",134479,415.5,323.6558363,187,373.610889464763
602600,1984,"USA",7121,22,323.6818182,187,679.314365396697
600024,1992,"Germany",11304524,34920,323.7263459,66,524.384735304354
600145,1966,"USA",5166058,15957,323.7486996,187,2178.86871766746
601382,1970,"United Kingdom",NA,NA,323.75,183,6835.92753446868
601582,1976,"USA",3886,12,323.8333333,187,1241.01584059999
600519,2004,"USA",4510450,13926.5,323.8753456,187,373.864279194287
600517,1987,"USA",976878,3015.699951,323.9307676,187,621.787389659919
400302,1982,"USA",162,0.5,324,187,732.125844622955
690271,1985,"USA",792229,2444.600098,324.073046,187,656.747882218478
601071,1963,"USA",3079,9.5,324.1052632,187,2309.57834300158
600408,1961,"USA",760903,2346.899902,324.2162136,187,2364.45788214227
603577,2001,"USA",164267,506.5,324.3178677,187,399.319350306104
601520,2002,"USA",11537760,35572.60156,324.3440034,187,393.135942338055
600514,1953,"Canada",NA,NA,324.5299988,26,2738.38963526277
600030,1970,"United Kingdom",NA,NA,324.5799866,183,6853.45256381905
603577,2006,"USA",142759,439.7999878,324.5998271,187,351.095932182858
100045,1954,"Canada",NA,NA,324.6099854,26,2688.90694795868
200007,2008,"Belgium",3896,12,324.6666667,12,385.743440694234
600139,1997,"USA",5993606,18458.09961,324.7141432,187,441.158051231132
600026,1979,"United Kingdom",NA,NA,324.8500061,183,2141.74732937679
600504,1977,"USA",871747,2683.399902,324.866599,187,1168.9622297634
100034,1976,"United Kingdom",NA,NA,325,183,3121.57433116457
100039,2009,"France",325,1,325,58,383.697392067236
501162,1984,"USA",963431,2963.699951,325.0771049,187,682.242667963792
690115,1960,"USA",5332514,16400.59961,325.141405,187,2395.23764259028
100037,1993,"Germany",11264782,34645,325.1488526,66,505.580561075082
500997,1974,"USA",54204,166.6999969,325.1589743,187,1438.19199416916
600118,1961,"USA",444071,1365.599976,325.1838077,187,2371.51439381717
600512,1956,"Canada",NA,NA,325.230011,26,2650.12066538349
500997,1975,"USA",98858,303.8999939,325.2978019,187,1318.45980481913
590013,1971,"USA",6799,20.89999962,325.3110107,187,1751.50661158636
604140,1977,"USA",1757,5.400000095,325.3703646,187,1170.77492137549
400218,1970,"USA",50583,155.3999939,325.5019433,187,1829.32092122754
600024,2002,"Finland",25006346,76820,325.518693,57,393.039891219648
690678,2007,"France",1491544,4582,325.5224793,58,392.998243460981
600361,1966,"USA",767872,2357.899902,325.6592866,187,2191.72720405466
600142,1960,"USA",5938495,18235,325.6646559,187,2399.09230469399
400206,1970,"USA",11629,35.70000076,325.74229,187,1830.67166968145
600181,1968,"USA",2803,8.600000381,325.9302181,187,2042.27125462545
590158,1979,"USA",3188512,9781.400391,325.9770455,187,979.080587286878
501905,2007,"Portugal",3260,10,326,141,479.209046275435
600243,1955,"USA",8515899,26120.69922,326.0210965,187,2652.64388917207
690678,2009,"France",898707,2756,326.091074,58,384.985522062166
490055,1976,"United Kingdom",NA,NA,326.1099854,183,3132.23556788029
600005,1979,"USA",7566,23.20000076,326.120679,187,979.511994263152
603811,1980,"United Kingdom",NA,NA,326.1499939,183,1773.07610251429
600203,2004,"France",76325,234,326.1752137,58,419.675014657246
600348,1956,"USA",9395,28.79999924,326.2152864,187,2615.19119448095
400013,1988,"USA",81053,248.3999939,326.3003301,187,601.451773398609
600024,1994,"Germany",9994869,30623,326.3843843,66,493.727974092873
502724,1952,"Canada",NA,NA,326.4500122,26,2760.2578045499
600348,1955,"USA",14920,45.70000076,326.4770186,187,2656.35346191287
501020,1958,"USA",2580656,7903.700195,326.5123849,187,2463.59808278347
501020,1963,"USA",3498855,10714.59961,326.5502331,187,2327.00123047517
600051,2008,"United Kingdom",326.5870787,1,326.5870787,183,551.613168660174
400013,1984,"USA",19545,59.79999924,326.839469,187,685.94135965073
600203,2005,"France",60140,184,326.8478261,58,411.990864464442
600016,1974,"USA",35083,107.3000031,326.9617799,187,1446.16588013231
100058,1994,"United Kingdom",26842342,82096,326.9628484,183,826.110506071337
600139,2003,"USA",564152,1725.400024,326.9688143,187,387.486477062249
600026,2007,"Portugal",27143,83,327.0240964,141,480.714433573404
601059,1990,"USA",161695,494.2000122,327.185342,187,545.866311781117
600203,1993,"Spain",703833,2151,327.2119944,165,792.324896184658
100039,1998,"USA",923954,2823.699951,327.2139448,187,437.735975181221
600203,2002,"Portugal",275855,843,327.2301305,141,548.725359244985
600118,1957,"USA",359143,1097.5,327.2373576,187,2539.36189550541
501381,1985,"United Kingdom",NA,NA,327.2799988,183,1243.17108446239
603974,1981,"USA",1604,4.900000095,327.3469324,187,785.258115477052
600024,1955,"Norway",NA,NA,327.3599854,128,535.838110120207
590055,1961,"USA",154724,472.6000061,327.3889082,187,2387.59584514327
100077,1969,"Canada",NA,NA,327.4200134,26,1830.77939768452
600118,1999,"Spain",8070114,24643,327.4809885,165,624.239331699186
601520,1998,"USA",13710836,41866,327.4933359,187,438.109735338938
400185,2001,"USA",100584,307.1000061,327.5284858,187,403.272453299982
600785,1976,"USA",3891519,11881,327.5413686,187,1255.22602241763
600323,1984,"USA",6907600,21087.19922,327.573137,187,687.481116238244
390002,1998,"USA",489406,1493.900024,327.6029133,187,438.256324354501
690053,1954,"USA",75799,231.3000031,327.7085992,187,2656.46194480962
501345,1989,"USA",4621,14.10000038,327.7304876,187,576.319348519852
100039,1999,"USA",986895,3011.199951,327.7414373,187,428.967508178449
100039,1995,"Russian Federation",317584.7665,969,327.7448571,148,303.434017551625
400348,1966,"USA",51097,155.8999939,327.754984,187,2205.83150628722
502102,1985,"USA",130354,397.6000061,327.8521076,187,664.406312110155
503124,1977,"United Kingdom",NA,NA,327.9100037,183,2794.12786985666
600256,2003,"USA",160842,490.3999939,327.9812439,187,388.686294175747
500654,2005,"Canada",39424996.09,120204.1328,327.9836988,26,314.803097221645
400074,1961,"USA",44673,136.1999969,327.9956022,187,2392.02036911886
100011,2010,"Finland",327073,997,328.0571715,57,351.103532970216
600378,1978,"USA",1575,4.800000191,328.1249869,187,1097.38684280241
500107,2007,"Canada",2126212.891,6477.69873,328.2358411,26,302.945557703553
601371,1972,"Iceland",NA,NA,328.3200073,81,1939.13655633502
506253,1953,"USA",1690460,5145.200195,328.5508699,187,2683.23926972607
400441,1956,"United Kingdom",NA,NA,328.5599976,183,11380.2181519581
603594,1955,"USA",920,2.799999952,328.5714342,187,2673.39450251537
100035,2006,"Germany",22710024,69113,328.5926526,66,423.104089496513
600118,1984,"USA",1018209,3098.199951,328.6453477,187,689.731375876838
600516,2005,"USA",778202,2367.5,328.7020063,187,367.001765109844
600203,2000,"Portugal",220897,672,328.7157738,141,590.890087990235
