TaxonKey,Year,FishingEntityID,FishingEntityName,ObservedPrice
601343,1956,187,USA,67.21893176
600300,1966,187,USA,67.2727285
600175,1958,187,USA,67.33386948
400013,1950,187,USA,67.35405579
290004,1960,26,Canada,67.43000031
600029,1969,183,United Kingdom,67.5
600316,1964,26,Canada,67.58000183
650016,1962,187,USA,67.75861846
100039,1979,187,USA,67.7955865
601370,1954,183,United Kingdom,67.84999847
600480,1958,187,USA,67.94117457
603672,1950,187,USA,67.94117457
400125,1967,187,USA,68
604642,1964,187,USA,68
601933,1966,187,USA,68.0428509
600532,1960,187,USA,68.05263158
501381,1972,183,United Kingdom,68.05999756
647573,1967,183,United Kingdom,68.06999969
500928,1962,187,USA,68.1707333
600312,1966,187,USA,68.19663335
100034,1961,183,United Kingdom,68.20999908
100034,1963,183,United Kingdom,68.20999908
603577,1957,187,USA,68.34174199
601343,1954,187,USA,68.34379219
650016,1964,187,USA,68.3783775
600054,2010,183,United Kingdom,68.38655656
601450,1970,187,USA,68.3868578
600323,1967,187,USA,68.38758541
600458,1962,187,USA,68.45465889
400454,1972,187,USA,68.49773543
600716,1964,183,United Kingdom,68.56999969
647573,1966,183,United Kingdom,68.56999969
602501,1970,81,Iceland,68.62999725
400125,1963,187,USA,68.64583061
601486,1974,187,USA,68.65120238
390002,1966,187,USA,68.70996352
400019,1973,26,Canada,68.74893153
600029,1967,183,United Kingdom,68.79000092
600316,1952,26,Canada,68.83999634
604140,1952,187,USA,68.84615217
503124,1951,183,United Kingdom,68.91999817
600026,1955,183,United Kingdom,68.91999817
600026,1957,183,United Kingdom,68.91999817
603820,1951,187,USA,68.94736842
600532,1964,187,USA,68.96551806
601357,2010,98,Latvia,68.96774546
490023,1973,183,United Kingdom,68.98000336
601365,1989,183,United Kingdom,69.05999756
590158,1963,187,USA,69.08616325
600326,1978,187,USA,69.11455501
501162,1963,187,USA,69.14397292
600031,1998,183,United Kingdom,69.15054435
601350,1982,183,United Kingdom,69.26000214
100034,1958,183,United Kingdom,69.27999878
600695,1956,183,United Kingdom,69.27999878
600716,1960,183,United Kingdom,69.27999878
603820,1950,187,USA,69.2967419
400183,1973,81,Iceland,69.40000153
600300,1951,187,USA,69.40839492
600532,1962,187,USA,69.46601814
601343,1970,81,Iceland,69.51000214
600026,1954,183,United Kingdom,69.63999939
600034,1951,183,United Kingdom,69.63999939
604140,1954,187,USA,69.64285834
390002,1971,187,USA,69.69689885
600175,1959,187,USA,69.74914724
600516,1966,26,Canada,69.80000305
600071,1967,187,USA,69.81391505
400416,1958,183,United Kingdom,69.98999786
602600,1964,187,USA,69.9999972
400340,1965,187,USA,69.9999993
603672,1962,187,USA,69.9999993
400036,1960,187,USA,70
600051,1970,183,United Kingdom,70
604775,1951,187,USA,70
604964,2009,141,Portugal,70
600117,1965,187,USA,70.01751092
601343,1955,187,USA,70.04426464
601582,1963,187,USA,70.12145896
600117,1954,187,USA,70.1399909
600071,1957,187,USA,70.14357604
600300,1961,187,USA,70.16129248
600024,2009,98,Latvia,70.3180339
503124,1954,183,United Kingdom,70.34999847
601477,1962,187,USA,70.36262565
690182,1978,187,USA,70.37227733
603811,1970,183,United Kingdom,70.41000366
600458,1963,187,USA,70.41666387
601043,1966,187,USA,70.58158145
601450,1972,187,USA,70.59671941
100037,1955,26,Canada,70.63999939
400019,1981,26,Canada,70.68418668
600071,1968,187,USA,70.73962264
600175,1970,187,USA,70.76724415
601357,2009,98,Latvia,70.80920171
400416,1971,26,Canada,70.81999969
501905,1974,30,Chile,70.83999634
600069,1964,26,Canada,70.90000153
500661,1986,116,Namibia,71
601477,1986,116,Namibia,71
600097,1959,187,USA,71.04550779
290004,1960,26,Canada,71.05000305
601370,1951,183,United Kingdom,71.06999969
601381,1960,26,Canada,71.15000153
601365,1981,183,United Kingdom,71.16000366
600071,1956,187,USA,71.17096245
600300,1954,187,USA,71.19638948
600029,1968,183,United Kingdom,71.25
601343,1950,187,USA,71.36169847
100034,1965,183,United Kingdom,71.41999817
100077,1957,26,Canada,71.52999878
390002,1963,187,USA,71.53963473
600368,1952,187,USA,71.54439427
600071,1965,187,USA,71.56101035
604140,1953,187,USA,71.58729942
600695,1968,183,United Kingdom,71.66000366
647573,1968,183,United Kingdom,71.66000366
290004,1961,26,Canada,71.69999695
600034,1962,183,United Kingdom,71.77999878
490055,1961,26,Canada,71.79000092
601933,1967,187,USA,71.79797326
690314,1974,183,United Kingdom,71.86000061
690031,1950,187,USA,71.88223632
600029,1971,183,United Kingdom,71.91000366
600271,1958,187,USA,71.91011544
603672,1956,187,USA,72
600397,1974,30,Chile,72.01999664
400416,1965,26,Canada,72.08000183
600034,1968,183,United Kingdom,72.08000183
601381,1961,26,Canada,72.09999847
600034,1963,183,United Kingdom,72.13999939
600695,1965,183,United Kingdom,72.13999939
601381,1965,183,United Kingdom,72.13999939
601381,1957,183,United Kingdom,72.13999939
601660,1960,183,United Kingdom,72.13999939
290004,1963,26,Canada,72.15000153
600069,1970,81,Iceland,72.15000153
601582,1966,187,USA,72.25577361
100077,1959,26,Canada,72.26000214
601181,1960,187,USA,72.42100772
300014,1952,183,United Kingdom,72.48999786
647573,1969,183,United Kingdom,72.5
100035,2009,98,Latvia,72.5655543
600175,1961,187,USA,72.59134594
601343,1967,26,Canada,72.59999847
601357,2009,98,Latvia,72.60174992
502769,1976,187,USA,72.63088684
508984,1976,187,USA,72.63088684
601170,1953,187,USA,72.66387601
601381,1958,26,Canada,72.72000122
100077,1963,26,Canada,72.84999847
600069,1960,183,United Kingdom,72.84999847
690314,1957,183,United Kingdom,72.84999847
600310,1959,187,USA,72.85027726
601933,1950,187,USA,72.87853454
100054,1984,183,United Kingdom,72.91999817
500142,1954,187,USA,72.97064115
600300,1958,187,USA,73.01723899
602501,1971,26,Canada,73.01999664
600071,1966,187,USA,73.02533231
390002,1950,187,USA,73.03208518
601583,1990,187,USA,73.07234883
604775,1961,187,USA,73.0769213
600034,1957,183,United Kingdom,73.09999847
600071,1971,187,USA,73.1083919
601520,1972,187,USA,73.12269572
600326,1982,187,USA,73.12641269
601343,1970,26,Canada,73.13999939
601350,1980,183,United Kingdom,73.13999939
390002,1962,187,USA,73.22961568
603820,1952,187,USA,73.2954556
100077,1961,26,Canada,73.31999969
600069,1969,26,Canada,73.33999634
400019,1982,26,Canada,73.35907336
601343,1966,26,Canada,73.41999817
400125,1968,187,USA,73.42465561
600024,1975,187,USA,73.44121477
290004,1958,26,Canada,73.48000336
290004,1952,26,Canada,73.52999878
300014,1954,183,United Kingdom,73.56999969
600034,1958,183,United Kingdom,73.56999969
600716,1965,183,United Kingdom,73.56999969
601660,1956,183,United Kingdom,73.56999969
601660,1957,183,United Kingdom,73.56999969
690314,1958,183,United Kingdom,73.56999969
100339,2008,183,United Kingdom,73.58246388
600051,1968,26,Canada,73.70999908
400019,1980,26,Canada,73.76104495
502769,1974,187,USA,73.77567562
508984,1974,187,USA,73.77567562
601343,1960,187,USA,73.84581976
601365,1983,183,United Kingdom,73.87999725
300061,1969,26,Canada,73.88999939
603576,1952,187,USA,73.9009009
300061,1971,81,Iceland,73.91000366
400125,1986,187,USA,73.91037262
600716,1961,183,United Kingdom,73.91999817
601756,1962,183,United Kingdom,73.91999817
601357,1980,183,United Kingdom,74
590110,1976,183,United Kingdom,74.01000214
600326,1993,187,USA,74.01381152
590158,1952,187,USA,74.01840838
390002,1953,187,USA,74.04334975
601043,1968,187,USA,74.10072149
600051,1965,26,Canada,74.11000061
601350,1981,183,United Kingdom,74.13999939
100039,1981,187,USA,74.1966022
100034,1956,183,United Kingdom,74.27999878
600300,1959,187,USA,74.29906674
501135,1970,26,Canada,74.30000305
602600,1975,187,USA,74.35897255
600898,2004,141,Portugal,74.59806115
300014,1951,183,United Kingdom,74.63999939
300014,1955,183,United Kingdom,74.63999939
601933,1965,187,USA,74.69867758
604260,1953,187,USA,74.76190816
601583,1975,187,USA,74.84030791
601933,1968,187,USA,74.89949446
601584,1955,26,Canada,74.90000153
600695,1967,183,United Kingdom,74.94999695
390002,1951,187,USA,74.98970224
600069,1961,183,United Kingdom,74.98999786
600069,1963,183,United Kingdom,74.98999786
601370,1956,183,United Kingdom,74.98999786
601660,1958,183,United Kingdom,74.98999786
600034,1969,183,United Kingdom,75
600069,1968,26,Canada,75.02999878
600051,1969,26,Canada,75.08000183
600175,1972,187,USA,75.22927588
600310,1960,187,USA,75.26374991
601181,1969,187,USA,75.37294886
400266,1971,187,USA,75.4488534
600069,1965,26,Canada,75.45999908
601583,1974,187,USA,75.56263838
601381,1953,26,Canada,75.58000183
100037,1966,26,Canada,75.62999725
100034,1966,183,United Kingdom,75.70999908
600026,1959,183,United Kingdom,75.70999908
600034,1961,183,United Kingdom,75.70999908
600051,1966,26,Canada,75.76000214
600175,1957,187,USA,75.78867005
600532,1959,187,USA,75.81632506
690314,1973,183,United Kingdom,75.91000366
603811,1971,183,United Kingdom,76.01999664
600034,1967,183,United Kingdom,76.04000092
600695,1966,183,United Kingdom,76.06999969
601370,1960,183,United Kingdom,76.06999969
601370,1957,183,United Kingdom,76.06999969
600326,1994,187,USA,76.10821372
400266,1974,183,United Kingdom,76.13999939
600300,1967,187,USA,76.17646846
600532,1958,187,USA,76.20320546
600175,1965,187,USA,76.35501039
601381,1964,183,United Kingdom,76.41999817
690185,1969,81,Iceland,76.55000305
603577,1960,187,USA,76.56257173
600532,1965,187,USA,76.59942195
600069,1968,183,United Kingdom,76.66000366
300061,1959,26,Canada,76.66999817
501135,1971,26,Canada,76.73999786
600368,1966,187,USA,76.82570143
490124,1974,30,Chile,76.91000366
600031,1979,183,United Kingdom,76.95999908
400416,1966,26,Canada,77.09999847
600031,2006,183,United Kingdom,77.13129966
300044,2006,183,United Kingdom,77.13129966
601365,1985,183,United Kingdom,77.13999939
601365,1982,183,United Kingdom,77.27999878
100000,2006,183,United Kingdom,77.29074419
100139,2006,183,United Kingdom,77.29074419
100039,2006,183,United Kingdom,77.29074419
290004,1962,26,Canada,77.30999756
400043,1970,26,Canada,77.33000183
601450,1960,187,USA,77.4078762
501135,1969,81,Iceland,77.44000244
600026,1968,183,United Kingdom,77.5
600051,1967,26,Canada,77.58000183
600323,1968,187,USA,77.58485478
601343,1957,187,USA,77.61676223
650016,1957,187,USA,77.61905115
601181,1959,187,USA,77.62909265
100039,1980,187,USA,77.65811895
600516,1969,26,Canada,77.69000244
501135,1952,26,Canada,77.73000336
601381,1962,26,Canada,77.77999878
604140,1955,187,USA,77.81249883
600034,1964,183,United Kingdom,77.84999847
600716,1963,183,United Kingdom,77.84999847
601582,1958,187,USA,77.91318663
490043,1958,187,USA,77.92417805
601477,1985,116,Namibia,77.98999786
600024,2008,98,Latvia,78.09642017
390002,1970,187,USA,78.12815375
290004,1957,26,Canada,78.13999939
100035,2008,98,Latvia,78.17230296
601357,2008,98,Latvia,78.17393281
300014,1961,183,United Kingdom,78.20999908
600034,1965,183,United Kingdom,78.20999908
600031,1978,183,United Kingdom,78.22000122
600024,1969,81,Iceland,78.30999756
503124,1968,183,United Kingdom,78.33000183
600326,1983,187,USA,78.33504228
390002,1961,187,USA,78.47320495
600300,1965,187,USA,78.5650251
490097,1955,183,United Kingdom,78.56999969
600034,1959,183,United Kingdom,78.56999969
603577,1958,187,USA,78.58989
601486,1975,187,USA,78.64672753
600252,1955,128,Norway,78.69999695
100077,1958,26,Canada,78.73000336
601350,1978,183,United Kingdom,78.73999786
400416,1956,26,Canada,78.80999756
600368,1953,187,USA,78.84504236
600005,1955,187,USA,78.86753247
300014,1958,183,United Kingdom,78.91999817
601381,1962,183,United Kingdom,78.91999817
600310,1953,187,USA,79.08699926
100077,1964,26,Canada,79.09999847
400416,1977,183,United Kingdom,79.11000061
600024,1974,187,USA,79.27022287
400043,1968,26,Canada,79.55000305
601450,1961,187,USA,79.567302
300014,1957,183,United Kingdom,79.63999939
390002,1966,183,United Kingdom,79.63999939
601381,1966,183,United Kingdom,79.63999939
590158,1962,187,USA,79.64071491
400454,1975,187,USA,79.6752144
501162,1962,187,USA,79.70129248
601604,1987,187,USA,79.7020097
600326,1998,187,USA,79.7385235
100054,1983,183,United Kingdom,79.81999969
601520,1971,187,USA,79.86026466
100045,1951,183,United Kingdom,79.98999786
490097,1963,183,United Kingdom,79.98999786
400036,1959,187,USA,79.9999988
602057,1971,187,USA,79.9999992
603672,1966,187,USA,79.9999992
290004,1952,26,Canada,80.26000214
100054,1985,183,United Kingdom,80.26000214
600532,1957,187,USA,80.27026924
290004,1957,26,Canada,80.34999847
503124,1957,183,United Kingdom,80.34999847
601381,1958,183,United Kingdom,80.34999847
600408,1956,187,USA,80.36123864
390002,1969,187,USA,80.37668219
600532,1951,187,USA,80.45112474
601477,1952,187,USA,80.47752135
400416,1960,26,Canada,80.48999786
600313,1950,187,USA,80.50107608
400013,1974,187,USA,80.57252449
601450,1959,187,USA,80.6137381
100034,1973,26,Canada,80.64516129
600458,1964,187,USA,80.68912334
600175,1971,187,USA,80.69358979
100045,1950,183,United Kingdom,80.70999908
390002,1963,183,United Kingdom,80.70999908
503124,1956,183,United Kingdom,80.70999908
600069,1967,183,United Kingdom,80.73999786
501135,1973,183,United Kingdom,80.80999756
600033,1970,183,United Kingdom,80.83000183
100034,1957,26,Canada,80.88999939
502769,1985,187,USA,80.89993632
508984,1985,187,USA,80.89993632
600097,1950,187,USA,80.96125373
601181,1958,187,USA,81.01445124
400416,1957,26,Canada,81.02999878
503208,1971,26,Canada,81.05999756
400416,1956,183,United Kingdom,81.06999969
490097,1957,183,United Kingdom,81.06999969
500142,1972,26,Canada,81.08777798
300061,1972,81,Iceland,81.19000244
600458,1959,187,USA,81.20665914
601365,1979,183,United Kingdom,81.20999908
601583,1974,26,Canada,81.23791103
600300,1963,187,USA,81.25
600408,1954,187,USA,81.3053147
590158,1953,187,USA,81.34328589
601342,1968,81,Iceland,81.44000244
601343,1952,187,USA,81.45676667
100035,2010,98,Latvia,81.49099078
601381,1959,26,Canada,81.51000214
600071,1952,187,USA,81.60686753
647573,1970,183,United Kingdom,81.66000366
600504,1955,187,USA,81.72678793
290004,1959,26,Canada,81.73999786
300014,1956,183,United Kingdom,81.77999878
290004,1963,26,Canada,81.77999878
601343,1971,81,Iceland,81.83000183
600069,1966,26,Canada,81.88999939
100034,1960,26,Canada,81.90000153
600532,1954,187,USA,81.90082387
600308,1950,187,USA,81.94412186
601343,1961,187,USA,81.98374608
601450,1956,187,USA,82.01016963
600069,1969,183,United Kingdom,82.08000183
100039,1974,30,Chile,82.11000061
603577,1953,187,USA,82.11764706
400416,1970,26,Canada,82.16000366
490055,1962,26,Canada,82.20999908
500145,1973,26,Canada,82.23113674
501941,1973,26,Canada,82.23113674
601181,1957,187,USA,82.24305567
650016,1971,187,USA,82.4137904
600408,1955,187,USA,82.54303895
290004,1964,26,Canada,82.58000183
600031,2010,66,Germany,82.625
601486,1977,187,USA,82.66294307
690185,1970,81,Iceland,82.72000122
400416,1969,26,Canada,82.75
603672,1958,187,USA,82.77777999
490097,1964,183,United Kingdom,82.84999847
600716,1966,183,United Kingdom,82.84999847
601370,1958,183,United Kingdom,82.84999847
601370,1962,183,United Kingdom,82.84999847
601381,1960,183,United Kingdom,82.84999847
600005,1950,187,USA,82.86789524
100139,1953,187,USA,82.96387576
600051,1971,183,United Kingdom,83
601343,1971,26,Canada,83.01000214
604140,1959,187,USA,83.02325213
600175,1968,187,USA,83.05914718
601350,1979,183,United Kingdom,83.09999847
600071,1972,187,USA,83.1061111
600458,1961,187,USA,83.13455463
600175,1967,187,USA,83.15080179
600026,1962,183,United Kingdom,83.20999908
600026,1956,183,United Kingdom,83.20999908
600034,1966,183,United Kingdom,83.20999908
400416,1954,26,Canada,83.27999878
100034,1968,183,United Kingdom,83.33000183
400419,1965,187,USA,83.33333
400340,1970,187,USA,83.33333556
601933,1969,187,USA,83.39412496
290004,1965,26,Canada,83.43000031
600326,1999,187,USA,83.45351282
601357,2000,57,Finland,83.49628305
600069,1967,26,Canada,83.51000214
600368,1969,187,USA,83.52056722
603969,1956,187,USA,83.53020428
600368,1967,187,USA,83.530473
300014,1959,183,United Kingdom,83.56999969
490097,1954,183,United Kingdom,83.56999969
601381,1961,183,United Kingdom,83.56999969
601477,1998,187,USA,83.64322443
600308,1955,187,USA,83.7109488
601365,1988,183,United Kingdom,83.76000214
600271,1957,187,USA,83.81729305
400019,1973,81,Iceland,83.81999969
400183,1972,81,Iceland,83.83999634
601477,1964,187,USA,83.92911543
502769,1977,187,USA,83.95391915
508984,1977,187,USA,83.95391915
600051,1950,187,USA,83.99503319
100039,2009,118,Netherlands,84
500142,1952,187,USA,84.04099887
600368,1968,187,USA,84.05596936
603811,1972,183,United Kingdom,84.08000183
502769,1978,187,USA,84.09313688
508984,1978,187,USA,84.09313688
600368,1954,187,USA,84.09653418
400416,1955,26,Canada,84.09999847
600532,1952,187,USA,84.18421053
100037,1952,26,Canada,84.22000122
601043,1972,187,USA,84.26768002
601043,1969,187,USA,84.27083493
400145,1958,187,USA,84.2749615
300014,1962,183,United Kingdom,84.27999878
600034,1960,183,United Kingdom,84.27999878
600785,1957,183,United Kingdom,84.27999878
601582,1965,187,USA,84.28697294
400416,1967,26,Canada,84.31999969
603969,1957,187,USA,84.35441488
600071,1970,187,USA,84.39708761
600033,1971,81,Iceland,84.47000122
600051,1971,81,Iceland,84.47000122
100077,1965,26,Canada,84.51999664
603577,1959,187,USA,84.59996937
100042,1958,187,USA,84.6
100045,1953,183,United Kingdom,84.63999939
490097,1958,183,United Kingdom,84.63999939
503124,1962,183,United Kingdom,84.63999939
503124,1958,183,United Kingdom,84.63999939
600026,1963,183,United Kingdom,84.63999939
505897,2004,141,Portugal,84.70491803
290004,1955,26,Canada,84.75
603969,1955,187,USA,84.78050289
590158,1968,187,USA,84.8
603577,1952,187,USA,84.81785895
600005,1956,187,USA,85.00000111
601181,1955,187,USA,85.01392998
490058,1990,183,United Kingdom,85.04000092
601450,1958,187,USA,85.07975275
502769,1987,187,USA,85.17648584
508984,1987,187,USA,85.17648584
502769,1981,187,USA,85.18742111
508984,1981,187,USA,85.18742111
601357,2009,183,United Kingdom,85.20208714
100045,1967,81,Iceland,85.23999786
600520,1998,187,USA,85.24631873
601381,1952,26,Canada,85.33999634
400416,1959,26,Canada,85.34999847
290004,1954,26,Canada,85.36000061
602057,1950,187,USA,85.37634233
490043,1959,187,USA,85.38755173
601357,2005,57,Finland,85.43395623
603969,1968,187,USA,85.4446973
600252,1977,81,Iceland,85.51000214
603969,1960,187,USA,85.53304972
100037,1953,26,Canada,85.55000305
502769,1982,187,USA,85.6579222
508984,1982,187,USA,85.6579222
603969,1953,187,USA,85.69045452
600516,1964,26,Canada,85.69999695
490097,1956,183,United Kingdom,85.70999908
600716,1962,183,United Kingdom,85.70999908
501135,1955,187,USA,85.75469236
601477,1999,187,USA,85.76046017
600051,1970,26,Canada,85.87000275
601477,1957,187,USA,85.87961133
690314,1975,183,United Kingdom,85.87999725
290004,1966,26,Canada,85.94000244
100054,1986,183,United Kingdom,85.94999695
600069,1970,26,Canada,86.01999664
601583,1989,187,USA,86.06485379
490097,1962,183,United Kingdom,86.06999969
490097,1961,183,United Kingdom,86.06999969
601370,1959,183,United Kingdom,86.06999969
601381,1959,183,United Kingdom,86.06999969
601381,1963,183,United Kingdom,86.06999969
600422,1952,187,USA,86.08229781
300061,1958,26,Canada,86.11000061
600097,1955,187,USA,86.12033059
501135,1953,26,Canada,86.15000153
490058,1989,183,United Kingdom,86.16999817
490058,1991,183,United Kingdom,86.18000031
601584,1953,26,Canada,86.19000244
600175,1966,187,USA,86.20134228
600516,1969,81,Iceland,86.23000336
600308,1954,187,USA,86.2338338
650016,1968,187,USA,86.24999871
601381,1970,183,United Kingdom,86.25
600313,1962,187,USA,86.29901866
600026,1960,183,United Kingdom,86.41999817
600069,1966,183,United Kingdom,86.41999817
600069,1964,183,United Kingdom,86.41999817
603969,1967,187,USA,86.42587783
600024,1997,86,Ireland,86.43143394
100035,1997,86,Ireland,86.43143394
502769,1986,187,USA,86.43511981
508984,1986,187,USA,86.43511981
601357,2010,98,Latvia,86.43889885
601043,1965,187,USA,86.48550606
600458,1960,187,USA,86.48684211
100034,1973,81,Iceland,86.51999664
400440,1994,187,USA,86.58232522
600308,1956,187,USA,86.6725797
600175,1951,187,USA,86.68882536
501135,1972,26,Canada,86.72951156
601365,1991,183,United Kingdom,86.75
300014,1960,183,United Kingdom,86.77999878
503124,1961,183,United Kingdom,86.77999878
501135,1954,26,Canada,86.80000305
600368,1970,187,USA,86.85539405
501135,1956,187,USA,86.91688538
602600,1952,187,USA,86.93965232
600024,1976,187,USA,86.98216313
500661,1987,116,Namibia,87
601477,1987,116,Namibia,87
490055,1954,26,Canada,87.06999969
601357,1983,183,United Kingdom,87.08000183
603969,1961,187,USA,87.08971357
100045,1952,183,United Kingdom,87.13999939
300014,1963,183,United Kingdom,87.13999939
390002,1962,183,United Kingdom,87.13999939
100035,2010,98,Latvia,87.1978563
100034,1959,26,Canada,87.29000092
600326,1996,187,USA,87.34219462
601455,1994,187,USA,87.48403235
400416,1964,26,Canada,87.48999786
690273,1951,183,United Kingdom,87.48999786
502267,1951,187,USA,87.49999869
290004,1964,26,Canada,87.51999664
600312,1968,187,USA,87.54382679
600026,1967,183,United Kingdom,87.62000275
600312,1967,187,USA,87.6236413
502769,1973,187,USA,87.73736531
508984,1973,187,USA,87.73736531
600256,1958,187,USA,87.84928027
503124,1963,183,United Kingdom,87.84999847
600785,1963,183,United Kingdom,87.84999847
601350,1990,183,United Kingdom,87.84999847
600026,1969,183,United Kingdom,87.91000366
600695,1971,183,United Kingdom,87.93000031
647573,1971,183,United Kingdom,87.93000031
501162,1958,187,USA,87.93248783
100034,1974,81,Iceland,87.94999695
500928,1960,187,USA,87.96153846
400416,1952,26,Canada,87.98000336
400339,1959,187,USA,88
602600,1951,187,USA,88
602589,1980,187,USA,88.02468722
100034,1985,183,United Kingdom,88.05000305
690314,1972,183,United Kingdom,88.08000183
600316,1965,26,Canada,88.09999847
490023,1974,183,United Kingdom,88.11000061
501135,1974,183,United Kingdom,88.11000061
600441,1959,187,USA,88.11757135
601584,1952,26,Canada,88.16000366
600175,1955,187,USA,88.16494845
600175,1956,187,USA,88.17021277
490043,1961,187,USA,88.18408581
490043,1963,187,USA,88.18479924
490043,1960,187,USA,88.18529499
600532,1963,187,USA,88.18731525
490043,1964,187,USA,88.19048039
600097,1952,187,USA,88.19604052
600256,1955,26,Canada,88.20999908
601370,1964,183,United Kingdom,88.20999908
601343,1959,187,USA,88.23202149
100139,1978,187,USA,88.24632468
400445,1953,187,USA,88.28283167
600005,1951,187,USA,88.28323699
501162,1966,187,USA,88.34623657
590158,1956,187,USA,88.40148824
501135,1967,26,Canada,88.43000031
490043,1970,187,USA,88.46157453
600069,1965,183,United Kingdom,88.56999969
601370,1963,183,United Kingdom,88.56999969
501135,1957,187,USA,88.57979782
604140,1966,187,USA,88.5964942
600532,1956,187,USA,88.60869565
602600,1962,187,USA,88.64197114
400034,1958,187,USA,88.72727273
601756,1968,183,United Kingdom,88.75
647573,1972,183,United Kingdom,88.87999725
490097,1959,183,United Kingdom,88.91999817
400036,1950,187,USA,88.92857295
400125,1961,187,USA,88.94997953
600368,1971,187,USA,88.95055442
601604,1953,187,USA,88.99245328
400416,1962,26,Canada,89.08999634
601582,1964,187,USA,89.09871047
600695,1969,183,United Kingdom,89.16000366
601381,1969,183,United Kingdom,89.16000366
601181,1954,187,USA,89.21543986
601357,1989,183,United Kingdom,89.23000336
100045,1955,183,United Kingdom,89.27999878
400416,1968,26,Canada,89.27999878
601450,1957,187,USA,89.34242465
290004,1962,26,Canada,89.37999725
390002,1967,183,United Kingdom,89.43000031
601367,2007,118,Netherlands,89.5
603969,1954,187,USA,89.50307303
603969,1965,187,USA,89.50490217
400343,1968,187,USA,89.54545583
600047,2010,98,Latvia,89.55116532
400145,1972,26,Canada,89.57611304
600024,2007,98,Latvia,89.58285144
601350,1985,183,United Kingdom,89.61000061
300014,1964,183,United Kingdom,89.63999939
502769,1983,187,USA,89.64614571
508984,1983,187,USA,89.64614571
490043,1967,187,USA,89.66181951
400445,1964,187,USA,89.70149508
602600,1963,187,USA,89.71428571
500145,1975,26,Canada,89.76199872
501941,1975,26,Canada,89.76199872
601530,1975,30,Chile,89.76999664
600117,1966,187,USA,89.77094566
500928,1963,187,USA,89.78021602
501891,1972,26,Canada,89.91959744
504812,1972,26,Canada,89.91959744
400440,1997,187,USA,89.95993131
600790,1952,183,United Kingdom,89.98999786
600530,1971,187,USA,89.9999991
601079,1953,187,USA,89.9999991
100034,1969,183,United Kingdom,90
490058,2003,141,Portugal,90
500661,2008,66,Germany,90
290004,1960,26,Canada,90.01999664
300009,1967,187,USA,90.09983061
590158,1950,187,USA,90.12987235
600516,1968,81,Iceland,90.13999939
300061,1955,26,Canada,90.16999817
390002,1973,26,Canada,90.18987342
600313,1955,187,USA,90.19326558
100035,2005,183,United Kingdom,90.37487657
400416,1963,26,Canada,90.47000122
100034,1967,183,United Kingdom,90.51999664
390002,1975,26,Canada,90.52247874
602600,1961,187,USA,90.54794284
501135,1954,187,USA,90.59228655
100039,1982,187,USA,90.79112297
601381,1968,183,United Kingdom,90.83000183
602600,1965,187,USA,90.83333573
600271,1954,187,USA,90.83527005
290004,1961,26,Canada,90.84999847
601381,1967,183,United Kingdom,90.87999725
601933,1958,187,USA,90.97735399
100034,1963,26,Canada,90.98000336
500843,1988,116,Namibia,91
601343,1973,183,United Kingdom,91.01999664
100054,1981,183,United Kingdom,91.05999756
490097,1965,183,United Kingdom,91.06999969
604140,1956,187,USA,91.07143012
400183,1976,81,Iceland,91.08000183
600024,1974,183,United Kingdom,91.11000061
601486,1978,187,USA,91.11789535
601933,1971,187,USA,91.15826698
300061,1971,26,Canada,91.16000366
503124,1969,183,United Kingdom,91.25
501162,1960,187,USA,91.32622956
600458,1957,187,USA,91.33574175
600313,1963,187,USA,91.36240324
601486,1976,187,USA,91.3916768
600026,1961,183,United Kingdom,91.41999817
600094,1951,187,USA,91.428573
501135,1968,26,Canada,91.44999695
600520,2002,187,USA,91.52187873
601477,1995,187,USA,91.56097182
601933,1960,187,USA,91.59381837
600334,2008,58,France,91.75
390002,1965,183,United Kingdom,91.77999878
600026,1964,183,United Kingdom,91.77999878
600458,1956,187,USA,91.82784421
501381,1973,183,United Kingdom,91.83000183
400440,1990,187,USA,91.83754836
501135,1958,26,Canada,91.84999847
600313,1961,187,USA,91.8874666
290004,1953,26,Canada,91.95999908
100011,2007,66,Germany,92
300009,2010,141,Portugal,92
100338,1998,165,Spain,92.04469274
600312,1969,187,USA,92.08836163
600175,1975,187,USA,92.18852526
601181,1956,187,USA,92.20979521
390002,1972,187,USA,92.21792975
601583,1977,26,Canada,92.23174851
603969,1959,187,USA,92.23175583
601583,1985,187,USA,92.29560565
600532,1955,187,USA,92.31404669
100000,2009,98,Latvia,92.36332659
100139,2009,98,Latvia,92.36332659
100039,2009,98,Latvia,92.36332659
502769,1984,187,USA,92.36801512
508984,1984,187,USA,92.36801512
601477,1963,187,USA,92.3977508
690185,1971,81,Iceland,92.40000153
601604,1988,187,USA,92.41618791
500928,1964,187,USA,92.43589517
501135,1950,187,USA,92.44300703
500618,1968,187,USA,92.4592998
601343,1962,187,USA,92.48798969
490097,1960,183,United Kingdom,92.48999786
600422,1956,187,USA,92.50867045
604140,1968,187,USA,92.52746865
603969,1966,187,USA,92.57668139
600175,1962,187,USA,92.58155069
502769,1979,187,USA,92.63570948
508984,1979,187,USA,92.63570948
600051,1972,81,Iceland,92.66999817
604037,1989,187,USA,92.6908667
501135,1958,187,USA,92.69798851
100037,1952,26,Canada,92.69999695
