,Year,FishingEntityID,TaxonKey
5793,2015,5,400412
5794,2016,5,400412
5795,2011,5,400445
5796,2012,5,400445
5797,2013,5,400445
5798,2014,5,400445
5799,2015,5,400445
5800,2016,5,400445
5801,2011,5,501677
5802,2012,5,501677
5803,2013,5,501677
5804,2014,5,501677
5805,2015,5,501677
5806,2016,5,501677
5807,2011,5,400314
5808,2012,5,400314
5809,2013,5,400314
5810,2014,5,400314
5811,2015,5,400314
5812,2016,5,400314
5813,2011,5,690898
5814,2012,5,690898
5815,2013,5,690898
5816,2014,5,690898
5817,2015,5,690898
5818,2016,5,690898
5819,2011,5,200538
5820,2012,5,200538
5821,2013,5,200538
5822,2014,5,200538
5823,2015,5,200538
5824,2016,5,200538
5825,2011,5,400327
5826,2012,5,400327
5827,2013,5,400327
5828,2014,5,400327
5829,2015,5,400327
5830,2016,5,400327
5831,2011,5,400243
5832,2012,5,400243
5833,2013,5,400243
5834,2014,5,400243
5835,2015,5,400243
5836,2016,5,400243
5837,2011,5,500477
5838,2012,5,500477
5839,2013,5,500477
5840,2014,5,500477
5841,2015,5,500477
5842,2016,5,500477
5843,2011,5,690304
5844,2012,5,690304
5845,2013,5,690304
5846,2014,5,690304
5847,2015,5,690304
5848,2016,5,690304
5849,2011,5,400323
5850,2012,5,400323
5851,2013,5,400323
5852,2014,5,400323
5853,2015,5,400323
5854,2016,5,400323
5855,2011,5,100039
5856,2012,5,100039
5857,2013,5,100039
5858,2014,5,100039
5859,2015,5,100039
5860,2016,5,100039
5861,2011,5,400446
5862,2012,5,400446
5863,2013,5,400446
5864,2014,5,400446
5865,2015,5,400446
5866,2016,5,400446
5867,2011,5,690071
5868,2012,5,690071
5869,2013,5,690071
5870,2014,5,690071
5871,2015,5,690071
5872,2016,5,690071
5873,2011,5,300036
5874,2012,5,300036
5875,2013,5,300036
5876,2014,5,300036
5877,2015,5,300036
5878,2016,5,300036
5879,2011,5,400289
5880,2012,5,400289
5881,2013,5,400289
5882,2014,5,400289
5883,2015,5,400289
5884,2016,5,400289
5885,2011,5,500372
5886,2012,5,500372
5887,2013,5,500372
5888,2014,5,500372
5889,2015,5,500372
5890,2016,5,500372
5891,2011,5,400412
5892,2012,5,400412
5893,2013,5,400412
5894,2014,5,400412
5895,2015,5,400412
5896,2016,5,400412
5897,2011,5,400445
5898,2012,5,400445
5899,2013,5,400445
5900,2014,5,400445
5901,2015,5,400445
5902,2016,5,400445
5903,2011,5,501677
5904,2012,5,501677
5905,2013,5,501677
5906,2014,5,501677
5907,2015,5,501677
5908,2016,5,501677
5909,2011,5,400314
5910,2012,5,400314
5911,2013,5,400314
5912,2014,5,400314
5913,2015,5,400314
5914,2016,5,400314
5915,2011,5,690898
5916,2012,5,690898
5917,2013,5,690898
5918,2014,5,690898
5919,2015,5,690898
5920,2016,5,690898
5921,2011,5,200538
5922,2012,5,200538
5923,2013,5,200538
5924,2014,5,200538
5925,2015,5,200538
5926,2016,5,200538
5927,2011,5,400327
5928,2012,5,400327
5929,2013,5,400327
5930,2014,5,400327
5931,2015,5,400327
5932,2016,5,400327
5933,2011,5,400243
5934,2012,5,400243
5935,2013,5,400243
5936,2014,5,400243
5937,2015,5,400243
5938,2016,5,400243
5939,2011,5,500477
5940,2012,5,500477
5941,2013,5,500477
5942,2014,5,500477
5943,2015,5,500477
5944,2016,5,500477
5945,2011,5,690304
5946,2012,5,690304
5947,2013,5,690304
5948,2014,5,690304
5949,2015,5,690304
5950,2016,5,690304
5951,2011,5,400323
5952,2012,5,400323
5953,2013,5,400323
5954,2014,5,400323
5955,2015,5,400323
5956,2016,5,400323
5957,2011,5,100039
5958,2012,5,100039
5959,2013,5,100039
5960,2014,5,100039
5961,2015,5,100039
5962,2016,5,100039
5963,2011,5,400446
5964,2012,5,400446
5965,2013,5,400446
5966,2014,5,400446
5967,2015,5,400446
5968,2016,5,400446
5969,2011,5,690071
5970,2012,5,690071
5971,2013,5,690071
5972,2014,5,690071
5973,2015,5,690071
5974,2016,5,690071
5975,2011,5,300036
5976,2012,5,300036
5977,2013,5,300036
5978,2014,5,300036
5979,2015,5,300036
5980,2016,5,300036
5981,2011,5,400289
5982,2012,5,400289
5983,2013,5,400289
5984,2014,5,400289
5985,2015,5,400289
5986,2016,5,400289
5987,2011,5,500372
5988,2012,5,500372
5989,2013,5,500372
5990,2014,5,500372
5991,2015,5,500372
5992,2016,5,500372
5993,2011,5,400412
5994,2012,5,400412
5995,2013,5,400412
5996,2014,5,400412
5997,2015,5,400412
5998,2016,5,400412
5999,2011,5,400445
6000,2012,5,400445
6001,2013,5,400445
6002,2014,5,400445
6003,2015,5,400445
6004,2016,5,400445
6005,2011,5,501677
6006,2012,5,501677
6007,2013,5,501677
6008,2014,5,501677
6009,2015,5,501677
6010,2016,5,501677
6011,2011,5,400314
6012,2012,5,400314
6013,2013,5,400314
6014,2014,5,400314
6015,2015,5,400314
6016,2016,5,400314
6017,2011,5,690898
6018,2012,5,690898
6019,2013,5,690898
6020,2014,5,690898
6021,2015,5,690898
6022,2016,5,690898
6023,2011,5,200538
6024,2012,5,200538
6025,2013,5,200538
6026,2014,5,200538
6027,2015,5,200538
6028,2016,5,200538
6029,2011,5,400327
6030,2012,5,400327
6031,2013,5,400327
6032,2014,5,400327
6033,2015,5,400327
6034,2016,5,400327
6035,2011,5,400243
6036,2012,5,400243
6037,2013,5,400243
6038,2014,5,400243
6039,2015,5,400243
6040,2016,5,400243
6041,2011,5,500477
6042,2012,5,500477
6043,2013,5,500477
6044,2014,5,500477
6045,2015,5,500477
6046,2016,5,500477
6047,2011,5,690304
6048,2012,5,690304
6049,2013,5,690304
6050,2014,5,690304
6051,2015,5,690304
6052,2016,5,690304
6053,2011,5,400323
6054,2012,5,400323
6055,2013,5,400323
6056,2014,5,400323
6057,2015,5,400323
6058,2016,5,400323
6059,2011,5,100039
6060,2012,5,100039
6061,2013,5,100039
6062,2014,5,100039
6063,2015,5,100039
6064,2016,5,100039
6065,2011,5,400446
6066,2012,5,400446
6067,2013,5,400446
6068,2014,5,400446
6069,2015,5,400446
6070,2016,5,400446
6071,2011,5,690071
6072,2012,5,690071
6073,2013,5,690071
6074,2014,5,690071
6075,2015,5,690071
6076,2016,5,690071
6077,2011,5,300036
6078,2012,5,300036
6079,2013,5,300036
6080,2014,5,300036
6081,2015,5,300036
6082,2016,5,300036
6083,2011,5,400289
6084,2012,5,400289
6085,2013,5,400289
6086,2014,5,400289
6087,2015,5,400289
6088,2016,5,400289
6089,2011,5,500372
6090,2012,5,500372
6091,2013,5,500372
6092,2014,5,500372
6093,2015,5,500372
6094,2016,5,500372
6095,2011,6,600351
6096,2012,6,600351
6097,2013,6,600351
6098,2014,6,600351
6099,2015,6,600351
6100,2016,6,600351
6101,2011,6,601587
6102,2012,6,601587
6103,2013,6,601587
6104,2014,6,601587
6105,2015,6,601587
6106,2016,6,601587
6107,2011,6,100039
6108,2012,6,100039
6109,2013,6,100039
6110,2014,6,100039
6111,2015,6,100039
6112,2016,6,100039
6113,2011,6,600460
6114,2012,6,600460
6115,2013,6,600460
6116,2014,6,600460
6117,2015,6,600460
6118,2016,6,600460
6119,2011,6,601756
6120,2012,6,601756
6121,2013,6,601756
6122,2014,6,601756
6123,2015,6,601756
6124,2016,6,601756
6125,2011,6,600465
6126,2012,6,600465
6127,2013,6,600465
6128,2014,6,600465
6129,2015,6,600465
6130,2016,6,600465
6131,2011,6,600425
6132,2012,6,600425
6133,2013,6,600425
6134,2014,6,600425
6135,2015,6,600425
6136,2016,6,600425
6137,2011,6,600349
6138,2012,6,600349
6139,2013,6,600349
6140,2014,6,600349
6141,2015,6,600349
6142,2016,6,600349
6143,2011,6,600306
6144,2012,6,600306
6145,2013,6,600306
6146,2014,6,600306
6147,2015,6,600306
6148,2016,6,600306
6149,2011,6,600382
6150,2012,6,600382
6151,2013,6,600382
6152,2014,6,600382
6153,2015,6,600382
6154,2016,6,600382
6155,2011,6,600727
6156,2012,6,600727
6157,2013,6,600727
6158,2014,6,600727
6159,2015,6,600727
6160,2016,6,600727
6161,2011,6,612930
6162,2012,6,612930
6163,2013,6,612930
6164,2014,6,612930
6165,2015,6,612930
6166,2016,6,612930
6167,2011,6,601288
6168,2012,6,601288
6169,2013,6,601288
6170,2014,6,601288
6171,2015,6,601288
6172,2016,6,601288
6173,2011,6,600413
6174,2012,6,600413
6175,2013,6,600413
6176,2014,6,600413
6177,2015,6,600413
6178,2016,6,600413
6179,2011,6,600311
6180,2012,6,600311
6181,2013,6,600311
6182,2014,6,600311
6183,2015,6,600311
6184,2016,6,600311
6185,2011,6,690674
6186,2012,6,690674
6187,2013,6,690674
6188,2014,6,690674
6189,2015,6,690674
6190,2016,6,690674
6191,2011,6,690686
6192,2012,6,690686
6193,2013,6,690686
6194,2014,6,690686
6195,2015,6,690686
6196,2016,6,690686
6197,2011,6,600351
6198,2011,6,600351
6199,2011,6,600351
6200,2012,6,600351
6201,2012,6,600351
6202,2012,6,600351
6203,2013,6,600351
6204,2013,6,600351
6205,2013,6,600351
6206,2014,6,600351
6207,2014,6,600351
6208,2014,6,600351
6209,2015,6,600351
6210,2015,6,600351
6211,2015,6,600351
6212,2016,6,600351
6213,2016,6,600351
6214,2016,6,600351
6215,2011,6,614143
6216,2011,6,614143
6217,2011,6,614143
6218,2012,6,614143
6219,2012,6,614143
6220,2012,6,614143
6221,2013,6,614143
6222,2013,6,614143
6223,2013,6,614143
6224,2014,6,614143
6225,2014,6,614143
6226,2014,6,614143
6227,2015,6,614143
6228,2015,6,614143
6229,2015,6,614143
6230,2016,6,614143
6231,2016,6,614143
6232,2016,6,614143
6233,2011,6,607609
6234,2011,6,607609
6235,2011,6,607609
6236,2012,6,607609
6237,2012,6,607609
6238,2012,6,607609
6239,2013,6,607609
6240,2013,6,607609
6241,2013,6,607609
6242,2014,6,607609
6243,2014,6,607609
6244,2014,6,607609
6245,2015,6,607609
6246,2015,6,607609
6247,2015,6,607609
6248,2016,6,607609
6249,2016,6,607609
6250,2016,6,607609
6251,2011,6,690081
6252,2011,6,690081
6253,2011,6,690081
6254,2015,6,690081
6255,2015,6,690081
6256,2015,6,690081
6257,2016,6,690081
6258,2016,6,690081
6259,2016,6,690081
6260,2011,6,651184
6261,2011,6,651184
6262,2011,6,651184
6263,2012,6,651184
6264,2012,6,651184
6265,2012,6,651184
6266,2013,6,651184
6267,2013,6,651184
6268,2013,6,651184
6269,2014,6,651184
6270,2014,6,651184
6271,2014,6,651184
6272,2015,6,651184
6273,2015,6,651184
6274,2015,6,651184
6275,2012,6,652474
6276,2012,6,652474
6277,2012,6,652474
6278,2011,6,601587
6279,2012,6,601587
6280,2013,6,601587
6281,2014,6,601587
6282,2015,6,601587
6283,2016,6,601587
6284,2016,6,601587
6285,2016,6,601587
6286,2011,6,600747
6287,2011,6,600747
6288,2011,6,600747
6289,2012,6,600747
6290,2012,6,600747
6291,2012,6,600747
6292,2013,6,600747
6293,2013,6,600747
6294,2013,6,600747
6295,2011,6,200538
6296,2011,6,200538
6297,2011,6,200538
6298,2012,6,200538
6299,2012,6,200538
6300,2012,6,200538
6301,2013,6,200538
6302,2013,6,200538
6303,2013,6,200538
6304,2014,6,200538
6305,2014,6,200538
6306,2014,6,200538
6307,2015,6,200538
6308,2015,6,200538
6309,2015,6,200538
6310,2016,6,200538
6311,2016,6,200538
6312,2016,6,200538
6313,2011,6,600299
6314,2011,6,600299
6315,2011,6,600299
6316,2012,6,600299
6317,2012,6,600299
6318,2012,6,600299
6319,2013,6,600299
6320,2013,6,600299
6321,2013,6,600299
6322,2014,6,600299
6323,2014,6,600299
6324,2014,6,600299
6325,2015,6,600299
6326,2015,6,600299
6327,2015,6,600299
6328,2016,6,600299
6329,2016,6,600299
6330,2016,6,600299
6331,2011,6,400062
6332,2011,6,400062
6333,2011,6,400062
6334,2012,6,400062
6335,2012,6,400062
6336,2012,6,400062
6337,2013,6,400062
6338,2013,6,400062
6339,2013,6,400062
6340,2014,6,400062
6341,2014,6,400062
6342,2014,6,400062
6343,2015,6,400062
6344,2015,6,400062
6345,2015,6,400062
6346,2016,6,400062
6347,2016,6,400062
6348,2016,6,400062
6349,2011,6,600407
6350,2011,6,600407
6351,2011,6,600407
6352,2012,6,600407
6353,2012,6,600407
6354,2012,6,600407
6355,2013,6,600407
6356,2013,6,600407
6357,2013,6,600407
6358,2014,6,600407
6359,2014,6,600407
6360,2014,6,600407
6361,2015,6,600407
6362,2015,6,600407
6363,2015,6,600407
6364,2016,6,600407
6365,2016,6,600407
6366,2016,6,600407
6367,2011,6,603574
6368,2011,6,603574
6369,2011,6,603574
6370,2012,6,603574
6371,2012,6,603574
6372,2012,6,603574
6373,2013,6,603574
6374,2013,6,603574
6375,2013,6,603574
6376,2014,6,603574
6377,2014,6,603574
6378,2014,6,603574
6379,2015,6,603574
6380,2015,6,603574
6381,2015,6,603574
6382,2016,6,603574
6383,2016,6,603574
6384,2016,6,603574
6385,2011,6,600466
6386,2011,6,600466
6387,2011,6,600466
6388,2012,6,600466
6389,2012,6,600466
6390,2012,6,600466
6391,2013,6,600466
6392,2013,6,600466
6393,2013,6,600466
6394,2014,6,600466
6395,2014,6,600466
6396,2014,6,600466
6397,2015,6,600466
6398,2015,6,600466
6399,2015,6,600466
6400,2011,6,600417
6401,2011,6,600417
6402,2011,6,600417
6403,2012,6,600417
6404,2012,6,600417
6405,2012,6,600417
6406,2013,6,600417
6407,2013,6,600417
6408,2013,6,600417
6409,2014,6,600417
6410,2014,6,600417
6411,2014,6,600417
6412,2015,6,600417
6413,2015,6,600417
6414,2015,6,600417
6415,2016,6,600417
6416,2016,6,600417
6417,2016,6,600417
6418,2011,6,100039
6419,2012,6,100039
6420,2013,6,100039
6421,2014,6,100039
6422,2015,6,100039
6423,2016,6,100039
6424,2011,6,600409
6425,2011,6,600409
6426,2011,6,600409
6427,2012,6,600409
6428,2012,6,600409
6429,2012,6,600409
6430,2013,6,600409
6431,2013,6,600409
6432,2013,6,600409
6433,2014,6,600409
6434,2014,6,600409
6435,2014,6,600409
6436,2015,6,600409
6437,2015,6,600409
6438,2015,6,600409
6439,2016,6,600409
6440,2016,6,600409
6441,2016,6,600409
6442,2011,6,607620
6443,2011,6,607620
6444,2011,6,607620
6445,2012,6,607620
6446,2012,6,607620
6447,2012,6,607620
6448,2013,6,607620
6449,2013,6,607620
6450,2013,6,607620
6451,2014,6,607620
6452,2014,6,607620
6453,2014,6,607620
6454,2015,6,607620
6455,2015,6,607620
6456,2015,6,607620
6457,2016,6,607620
6458,2016,6,607620
6459,2016,6,607620
6460,2011,6,601732
6461,2011,6,601732
6462,2011,6,601732
6463,2012,6,601732
6464,2012,6,601732
6465,2012,6,601732
6466,2011,6,190195
6467,2011,6,190195
6468,2011,6,190195
6469,2011,6,400359
6470,2011,6,400359
6471,2011,6,400359
6472,2012,6,400359
6473,2012,6,400359
6474,2012,6,400359
6475,2013,6,400359
6476,2013,6,400359
6477,2013,6,400359
6478,2014,6,400359
6479,2014,6,400359
6480,2014,6,400359
6481,2015,6,400359
6482,2015,6,400359
6483,2015,6,400359
6484,2016,6,400359
6485,2016,6,400359
6486,2016,6,400359
6487,2011,6,605937
6488,2011,6,605937
6489,2011,6,605937
6490,2012,6,605937
6491,2012,6,605937
6492,2012,6,605937
6493,2013,6,605937
6494,2013,6,605937
6495,2013,6,605937
6496,2014,6,605937
6497,2014,6,605937
6498,2014,6,605937
6499,2015,6,605937
6500,2015,6,605937
6501,2015,6,605937
6502,2016,6,605937
6503,2016,6,605937
6504,2016,6,605937
6505,2011,6,400022
6506,2011,6,400022
6507,2011,6,400022
6508,2012,6,400022
6509,2012,6,400022
6510,2012,6,400022
6511,2013,6,400022
6512,2013,6,400022
6513,2013,6,400022
6514,2014,6,400022
6515,2014,6,400022
6516,2014,6,400022
6517,2015,6,400022
6518,2015,6,400022
6519,2015,6,400022
6520,2016,6,400022
6521,2016,6,400022
6522,2016,6,400022
6523,2011,6,690332
6524,2011,6,690332
6525,2011,6,690332
6526,2011,6,600460
6527,2011,6,600460
6528,2011,6,600460
6529,2012,6,600460
6530,2012,6,600460
6531,2012,6,600460
6532,2013,6,600460
6533,2013,6,600460
6534,2013,6,600460
6535,2014,6,600460
6536,2014,6,600460
6537,2014,6,600460
6538,2015,6,600460
6539,2015,6,600460
6540,2015,6,600460
6541,2016,6,600460
6542,2016,6,600460
6543,2016,6,600460
6544,2011,6,602531
6545,2011,6,602531
6546,2011,6,602531
6547,2012,6,602531
6548,2012,6,602531
6549,2012,6,602531
6550,2013,6,602531
6551,2013,6,602531
6552,2013,6,602531
6553,2015,6,602531
6554,2015,6,602531
6555,2015,6,602531
6556,2016,6,602531
6557,2016,6,602531
6558,2016,6,602531
6559,2011,6,601756
6560,2011,6,601756
6561,2011,6,601756
6562,2012,6,601756
6563,2012,6,601756
6564,2012,6,601756
6565,2013,6,601756
6566,2013,6,601756
6567,2013,6,601756
6568,2014,6,601756
6569,2014,6,601756
6570,2014,6,601756
6571,2015,6,601756
6572,2015,6,601756
6573,2015,6,601756
6574,2016,6,601756
6575,2016,6,601756
6576,2016,6,601756
6577,2011,6,600386
6578,2011,6,600386
6579,2011,6,600386
6580,2012,6,600386
6581,2012,6,600386
6582,2012,6,600386
6583,2013,6,600386
6584,2013,6,600386
6585,2013,6,600386
6586,2014,6,600386
6587,2014,6,600386
6588,2014,6,600386
6589,2015,6,600386
6590,2015,6,600386
6591,2015,6,600386
6592,2016,6,600386
6593,2016,6,600386
6594,2016,6,600386
6595,2011,6,628143
6596,2011,6,628143
6597,2011,6,628143
6598,2012,6,628143
6599,2012,6,628143
6600,2012,6,628143
6601,2013,6,628143
6602,2013,6,628143
6603,2013,6,628143
6604,2014,6,628143
6605,2014,6,628143
6606,2014,6,628143
6607,2015,6,628143
6608,2015,6,628143
6609,2015,6,628143
6610,2016,6,628143
6611,2016,6,628143
6612,2016,6,628143
6613,2011,6,600465
6614,2011,6,600465
6615,2011,6,600465
6616,2012,6,600465
6617,2012,6,600465
6618,2012,6,600465
6619,2013,6,600465
6620,2013,6,600465
6621,2013,6,600465
6622,2014,6,600465
6623,2014,6,600465
6624,2014,6,600465
6625,2015,6,600465
6626,2015,6,600465
6627,2015,6,600465
6628,2016,6,600465
6629,2016,6,600465
6630,2016,6,600465
6631,2011,6,612928
6632,2011,6,612928
6633,2011,6,612928
6634,2012,6,612928
6635,2012,6,612928
6636,2012,6,612928
6637,2013,6,612928
6638,2013,6,612928
6639,2013,6,612928
6640,2016,6,612928
6641,2016,6,612928
6642,2016,6,612928
6643,2011,6,600425
6644,2011,6,600425
6645,2011,6,600425
6646,2012,6,600425
6647,2012,6,600425
6648,2012,6,600425
6649,2013,6,600425
6650,2013,6,600425
6651,2013,6,600425
6652,2014,6,600425
6653,2014,6,600425
6654,2014,6,600425
6655,2015,6,600425
6656,2015,6,600425
6657,2015,6,600425
6658,2016,6,600425
6659,2016,6,600425
6660,2016,6,600425
6661,2011,6,600349
6662,2011,6,600349
6663,2011,6,600349
6664,2012,6,600349
6665,2012,6,600349
6666,2012,6,600349
6667,2013,6,600349
6668,2013,6,600349
6669,2013,6,600349
6670,2014,6,600349
6671,2014,6,600349
6672,2014,6,600349
6673,2015,6,600349
6674,2015,6,600349
6675,2015,6,600349
6676,2016,6,600349
6677,2016,6,600349
6678,2016,6,600349
6679,2011,6,600364
6680,2011,6,600364
6681,2011,6,600364
6682,2012,6,600364
6683,2012,6,600364
6684,2012,6,600364
6685,2013,6,600364
6686,2013,6,600364
6687,2013,6,600364
6688,2014,6,600364
6689,2014,6,600364
6690,2014,6,600364
6691,2015,6,600364
6692,2015,6,600364
6693,2015,6,600364
6694,2016,6,600364
6695,2016,6,600364
6696,2016,6,600364
6697,2011,6,650136
6698,2011,6,650136
6699,2011,6,650136
6700,2012,6,650136
6701,2012,6,650136
6702,2012,6,650136
6703,2013,6,650136
6704,2013,6,650136
6705,2013,6,650136
6706,2014,6,650136
6707,2014,6,650136
6708,2014,6,650136
6709,2015,6,650136
6710,2015,6,650136
6711,2015,6,650136
6712,2016,6,650136
6713,2016,6,650136
6714,2016,6,650136
6715,2011,6,300014
6716,2011,6,300014
6717,2011,6,300014
6718,2012,6,300014
6719,2012,6,300014
6720,2012,6,300014
6721,2013,6,300014
6722,2013,6,300014
6723,2013,6,300014
6724,2014,6,300014
6725,2014,6,300014
6726,2014,6,300014
6727,2015,6,300014
6728,2015,6,300014
6729,2015,6,300014
6730,2016,6,300014
6731,2016,6,300014
6732,2016,6,300014
6733,2011,6,650857
6734,2011,6,650857
6735,2011,6,650857
6736,2012,6,650857
6737,2012,6,650857
6738,2012,6,650857
6739,2013,6,650857
6740,2013,6,650857
6741,2013,6,650857
6742,2014,6,650857
6743,2014,6,650857
6744,2014,6,650857
6745,2015,6,650857
6746,2015,6,650857
6747,2015,6,650857
6748,2016,6,650857
6749,2016,6,650857
6750,2016,6,650857
6751,2011,6,600306
6752,2011,6,600306
6753,2011,6,600306
6754,2012,6,600306
6755,2012,6,600306
6756,2012,6,600306
6757,2013,6,600306
6758,2013,6,600306
6759,2013,6,600306
6760,2014,6,600306
6761,2014,6,600306
6762,2014,6,600306
6763,2015,6,600306
6764,2015,6,600306
6765,2015,6,600306
6766,2016,6,600306
6767,2016,6,600306
6768,2016,6,600306
6769,2011,6,600382
6770,2011,6,600382
6771,2011,6,600382
6772,2012,6,600382
6773,2012,6,600382
6774,2012,6,600382
6775,2013,6,600382
6776,2013,6,600382
6777,2013,6,600382
6778,2014,6,600382
6779,2014,6,600382
6780,2014,6,600382
6781,2015,6,600382
6782,2015,6,600382
6783,2015,6,600382
6784,2016,6,600382
6785,2016,6,600382
6786,2016,6,600382
6787,2011,6,600139
6788,2011,6,600139
6789,2011,6,600139
6790,2012,6,600139
6791,2012,6,600139
6792,2012,6,600139
6793,2013,6,600139
6794,2013,6,600139
6795,2013,6,600139
6796,2014,6,600139
6797,2014,6,600139
6798,2014,6,600139
6799,2015,6,600139
6800,2015,6,600139
6801,2015,6,600139
6802,2016,6,600139
6803,2016,6,600139
6804,2016,6,600139
6805,2011,6,600727
6806,2011,6,600727
6807,2011,6,600727
6808,2012,6,600727
6809,2012,6,600727
6810,2012,6,600727
6811,2013,6,600727
6812,2013,6,600727
6813,2013,6,600727
6814,2014,6,600727
6815,2014,6,600727
6816,2014,6,600727
6817,2015,6,600727
6818,2015,6,600727
6819,2015,6,600727
6820,2016,6,600727
6821,2016,6,600727
6822,2016,6,600727
6823,2011,6,612930
6824,2011,6,612930
6825,2011,6,612930
6826,2012,6,612930
6827,2012,6,612930
6828,2012,6,612930
6829,2013,6,612930
6830,2013,6,612930
6831,2013,6,612930
6832,2014,6,612930
6833,2014,6,612930
6834,2014,6,612930
6835,2015,6,612930
6836,2015,6,612930
6837,2015,6,612930
6838,2016,6,612930
6839,2016,6,612930
6840,2016,6,612930
6841,2011,6,654032
6842,2011,6,654032
6843,2011,6,654032
6844,2012,6,654032
6845,2012,6,654032
6846,2012,6,654032
6847,2011,6,654031
6848,2011,6,654031
6849,2011,6,654031
6850,2012,6,654031
6851,2012,6,654031
6852,2012,6,654031
6853,2013,6,654031
6854,2013,6,654031
6855,2013,6,654031
6856,2014,6,654031
6857,2014,6,654031
6858,2014,6,654031
6859,2015,6,654031
6860,2015,6,654031
6861,2015,6,654031
6862,2016,6,654031
6863,2016,6,654031
6864,2016,6,654031
6865,2011,6,601288
6866,2011,6,601288
6867,2011,6,601288
6868,2012,6,601288
6869,2012,6,601288
6870,2012,6,601288
6871,2013,6,601288
6872,2013,6,601288
6873,2013,6,601288
6874,2014,6,601288
6875,2014,6,601288
6876,2014,6,601288
6877,2015,6,601288
6878,2015,6,601288
6879,2015,6,601288
6880,2016,6,601288
6881,2016,6,601288
6882,2016,6,601288
6883,2011,6,600413
6884,2011,6,600413
6885,2011,6,600413
6886,2012,6,600413
6887,2012,6,600413
6888,2012,6,600413
6889,2013,6,600413
6890,2013,6,600413
6891,2013,6,600413
6892,2014,6,600413
6893,2014,6,600413
6894,2014,6,600413
6895,2015,6,600413
6896,2015,6,600413
6897,2015,6,600413
6898,2016,6,600413
6899,2016,6,600413
6900,2016,6,600413
6901,2011,6,600311
6902,2011,6,600311
6903,2011,6,600311
6904,2012,6,600311
6905,2012,6,600311
6906,2012,6,600311
6907,2013,6,600311
6908,2013,6,600311
6909,2013,6,600311
6910,2014,6,600311
6911,2014,6,600311
6912,2014,6,600311
6913,2015,6,600311
6914,2015,6,600311
6915,2015,6,600311
6916,2016,6,600311
6917,2016,6,600311
6918,2016,6,600311
6919,2011,6,651636
6920,2011,6,651636
6921,2011,6,651636
6922,2012,6,651636
6923,2012,6,651636
6924,2012,6,651636
6925,2013,6,651636
6926,2013,6,651636
6927,2013,6,651636
6928,2014,6,651636
6929,2014,6,651636
6930,2014,6,651636
6931,2015,6,651636
6932,2015,6,651636
6933,2015,6,651636
6934,2016,6,651636
6935,2016,6,651636
6936,2016,6,651636
6937,2011,6,690674
6938,2011,6,690674
6939,2011,6,690674
6940,2012,6,690674
6941,2012,6,690674
6942,2012,6,690674
6943,2013,6,690674
6944,2013,6,690674
6945,2013,6,690674
6946,2014,6,690674
6947,2014,6,690674
6948,2014,6,690674
6949,2015,6,690674
6950,2015,6,690674
6951,2015,6,690674
6952,2016,6,690674
6953,2016,6,690674
6954,2016,6,690674
6955,2011,6,690686
6956,2011,6,690686
6957,2011,6,690686
6958,2012,6,690686
6959,2012,6,690686
6960,2012,6,690686
6961,2013,6,690686
6962,2013,6,690686
6963,2013,6,690686
6964,2014,6,690686
6965,2014,6,690686
6966,2014,6,690686
6967,2015,6,690686
6968,2015,6,690686
6969,2015,6,690686
6970,2016,6,690686
6971,2016,6,690686
6972,2016,6,690686
6973,2011,6,690024
6974,2012,6,690024
6975,2013,6,690024
6976,2014,6,690024
6977,2015,6,690024
6978,2016,6,690024
6979,2011,6,600467
6980,2012,6,600467
6981,2013,6,600467
6982,2014,6,600467
6983,2015,6,600467
6984,2016,6,600467
6985,2011,6,601659
6986,2012,6,601659
6987,2013,6,601659
6988,2014,6,601659
6989,2015,6,601659
6990,2016,6,601659
6991,2011,6,604642
6992,2012,6,604642
6993,2013,6,604642
6994,2014,6,604642
6995,2015,6,604642
6996,2016,6,604642
6997,2011,6,600482
6998,2012,6,600482
6999,2013,6,600482
7000,2014,6,600482
7001,2015,6,600482
7002,2016,6,600482
7003,2011,6,690023
7004,2012,6,690023
7005,2013,6,690023
7006,2014,6,690023
7007,2015,6,690023
7008,2016,6,690023
7009,2011,6,590070
7010,2012,6,590070
7011,2013,6,590070
7012,2014,6,590070
7013,2015,6,590070
7014,2016,6,590070
7015,2011,6,400185
7016,2012,6,400185
7017,2013,6,400185
7018,2014,6,400185
7019,2015,6,400185
7020,2016,6,400185
7021,2011,6,600329
7022,2012,6,600329
7023,2013,6,600329
7024,2014,6,600329
7025,2015,6,600329
7026,2016,6,600329
7027,2011,6,100039
7028,2012,6,100039
7029,2013,6,100039
7030,2014,6,100039
7031,2015,6,100039
7032,2016,6,100039
7033,2011,6,600322
7034,2012,6,600322
7035,2013,6,600322
7036,2014,6,600322
7037,2015,6,600322
7038,2016,6,600322
7039,2011,6,600325
7040,2012,6,600325
7041,2013,6,600325
7042,2014,6,600325
7043,2015,6,600325
7044,2016,6,600325
7045,2011,6,600320
7046,2012,6,600320
7047,2013,6,600320
7048,2014,6,600320
7049,2015,6,600320
7050,2016,6,600320
7051,2011,6,400382
7052,2012,6,400382
7053,2013,6,400382
7054,2014,6,400382
7055,2015,6,400382
7056,2016,6,400382
7057,2011,6,690022
7058,2012,6,690022
7059,2013,6,690022
7060,2014,6,690022
7061,2015,6,690022
7062,2016,6,690022
7063,2013,6,300014
